,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Memory B cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID007352-1,0.0039928048245655694,0.0009164799025873049,0.0003884709953825025,0.00012407396138593857,0.0038877963240318805,0.0003859439928055352,0.048037459897389036,6.836734945405173e-05,0.028995824292468466,3.234442541005228e-05,0.07080666396235945,0.000877513488737429,0.06857642247513367,0.00012536204584450905,0.00015024288531761298,0.07155445919141787,0.00014043996804217673,8.072073755303124e-05,0.07145945337291155,0.006793805575370396,0.0004739686995391905,0.00032441649533421863,0.006463696835047513,0.0012127205788376376,5.340782462260053e-05,0.010013253842590353,0.06819008788897316,0.07169766584432925,0.07094230593641329,0.0706092527761097,0.0024447588115183985,0.06829854604250925,2.3032003675851916e-05,0.00793012694536618,0.000497745687534283,0.0001040477834477524,0.0009710761945689748,0.030472861579022615,0.04028315200231378,0.002932487757622448,1.1015629027567229e-05,0.0010425935152093323,0.07155935045857739,0.04600229820470129,0.03282962627306423,1.5712338388067524e-05,0.017206142383487777,0.8090668694959182,0.4292978738999602
CID007358-1,0.015605430687803753,0.0002239524345961953,6.831560224610612e-05,0.00025433494974698586,0.0071355632705663715,0.000939262862291109,0.030281803901008264,0.010844049351843065,0.025562878846901258,0.00028737996339615543,0.04862657680400181,0.047963107009396315,0.048369186383705326,0.024233132995894892,0.01250007316892929,0.048377067300702466,0.030073881513614554,0.047584193075451746,0.04799971916200637,0.018238331352307867,0.04847607138557581,2.6419342891750826e-05,0.008002771957356393,0.01152683740380538,0.001026213812815876,0.0036807136902522234,0.04832526788254845,0.04603017706016001,0.04524934422515348,0.04830511348170158,0.016509031713907087,0.0392939970600161,1.7154720134293908e-05,0.011114628006611562,0.000343428700511899,0.00011646979421031093,0.0010757537421075371,0.02642887085348079,0.024581226753997668,0.0017717776939310595,1.021809919315547e-05,0.00020977985611817331,0.047078310095038975,0.047652781250265175,0.04846876077340502,0.00044431911499567687,0.009066320893405068,0.7656941423535588,0.46430573968452205
CID007659-1,0.003651669934899478,0.000629459350949992,0.0017505309701951097,7.534579586774233e-05,0.002650127057891593,1.5248397155470583e-06,0.035493915225400414,0.03946621993786091,0.020435092740681046,1.172305594503842e-05,0.054938459008316204,0.03457274020908291,0.00018784720524325365,0.00024214463095445057,0.0008990196218602232,0.05653393304289503,0.031418332261197335,0.020698525229333437,0.05637345615159164,0.052110727871064765,0.021654736893836096,0.0025210559690041347,0.04774932678254953,0.047212590721708685,0.0018983745721321574,0.0081695981664593,0.04574508537524006,0.05643186983449828,0.05616199952149816,0.053957179566983454,9.855366296034313e-05,0.024063411991338518,0.00040594369558946333,0.005723953310829671,0.00016411310213644589,4.251319508151271e-05,4.9493191071956226e-05,0.015925827454475072,0.02960656851719695,8.082142942526515e-05,1.0334505700166756e-05,0.002949780866152197,0.053146243301899806,0.04097920244326305,0.056466292549279644,0.006481886338387259,0.010162448900357035,0.7810386962080629,0.4610945986470858
CID007661-1,0.004995870728956844,0.0005682779467993756,0.0007094488783492428,4.0313370226993084e-05,0.003847631890072762,0.00029948999792769827,0.04073685878788391,0.01152796861941863,0.021156749231224747,0.00014555717281880735,0.06866186486372651,0.0666380305998361,0.00024204338834635334,0.010821183573783585,1.0714612908766454e-05,0.06801159248937787,0.02167211999713322,0.0035538331443396355,0.0637584767905405,0.029250877712864266,0.005959445424079321,0.000407757891647453,0.009292700356593358,0.04420901392908585,0.001620393165955065,0.00013435870022883233,0.020067900836635764,0.0679313553312261,0.044903494601035925,0.06767032148355238,0.008081969185304735,0.06544064073983163,0.0017816246337803816,0.004412298519568265,9.05063357639344e-05,0.0008299740462314832,5.96120570456432e-06,0.02059330428706295,0.024553327940552604,0.0004602075559681278,8.379280479749864e-06,9.69955322547986e-05,0.06867089872120276,0.05653229021232338,0.06590453003135059,0.0004738948872393234,0.003217551368804941,0.7636360909022725,0.3951754185334342
CID007664-1,0.038832249437535445,0.0008866656774263857,0.00045230687583101576,0.0006080844914794983,0.0004928445065291733,0.0003733080051395768,0.05324771385544698,3.7170640121655978e-06,0.04000471651981793,0.00013963962587396588,0.0003774130205624879,0.0010604075132023922,0.00012508084172589272,0.0018931772841341721,0.00011881444457201018,0.06398451458058485,0.05288749981851991,0.006562978252212468,8.451391946838741e-05,0.06153877284276465,0.06384572017928931,0.0012885527632010608,0.004260794345281224,0.00029125118660204373,0.00035904878976451615,0.001089907337560347,0.061602519884102404,6.043872821461035e-05,0.06495503023489259,0.06397299970602119,0.044233483996881394,0.05046485076358093,0.0416651609580041,0.06503271634865652,5.024995874644629e-05,8.217391758397283e-05,0.008546944571970782,0.0003187134483063847,0.013741268533266066,0.001957095187755385,7.121337402874104e-05,0.0015745116387894124,0.06331264981284823,0.0329225205546841,0.06326928890051871,0.000446939821176751,0.026909536481433356,0.7459326937718896,0.45764642829334945
CID007665-1,0.026599361392502827,0.0003089575172638659,0.0005989143197032679,0.00026143121281121907,0.0026703688172803534,0.000806994245359388,0.04256362712250278,0.012217545636049688,0.018827979427301612,0.00021170761240660004,0.03781372215558541,0.041397015312149524,0.04713403806685546,0.009976701145952675,0.04664268034795938,0.04661514377439783,0.007269071503915308,0.0024837608665879813,0.038569142865195194,0.0467852737038716,0.047211475621286324,0.000521286174498071,0.002994054247374618,0.02716745144549507,1.8211959406439404e-05,0.009831799804072913,0.04039159660970133,0.024393732345422196,0.04680655064562904,0.04682053974839142,0.04659800730958048,0.04611128824532261,0.0002047747066538654,0.007943076711293073,0.00018369696120100392,9.195451113327636e-06,0.031804244809622746,0.018842672616353907,0.030153218395966682,0.0001775011944953696,7.535407007630211e-05,5.412808948804471e-05,0.04714062993230905,0.029826115910506188,0.047016648604241644,0.005664339859313044,0.012284971485533305,0.7657186466256014,0.4757631125590194
CID007666-1,0.026066776971895453,0.00019279780230471345,0.0016746316332954454,4.932561413109695e-05,0.0036613916301639514,0.0004643878389891056,0.039698115243095196,0.024437451058263178,0.018970919899983767,2.9166177509228963e-05,0.0033973808768080357,0.043969966269573516,0.004472427721285303,0.030196696083615356,0.0014096456400495934,0.062387176843389125,0.021636726193841795,0.001193054566431581,0.04830450682271757,0.02976967364324818,0.05141169768124826,0.0010818189033245374,0.030669833379821012,0.02304980221509277,2.4034169417096113e-05,0.002750659975005461,0.031241235105708493,0.026898238827931277,0.052877758356901644,0.06261161908064299,0.00017322633525420868,0.05604389192533749,8.573590724059663e-05,0.007593432925328011,0.014319046180423817,0.0003382336812593803,0.000903440969372938,0.021593849975950295,0.04272238008183075,0.00016074773671519418,0.005724798100602323,0.001660573977325169,0.06398148958671583,0.06410703307111783,0.06394887985377322,0.008488725666105198,0.003555597799963066,0.7599010202527791,0.5194045410006096
CID007667-1,0.0019815871627904833,0.052858571053333095,0.05126936381631984,0.00046847967906595624,2.0795630082446443e-05,1.7329069891529233e-05,0.02633809188586632,0.0042314183849223655,0.041308950991902245,0.0005497723927115475,0.05103317501767095,0.04235836107559233,0.0001235954645681389,0.009664726240399431,0.00016062863618226071,0.04822846684861856,0.0015400875605904153,0.05065959951593731,0.05317601562268045,0.05215682773489632,0.05277866716418163,5.734282704453691e-05,0.013103543408711534,0.05109290446245479,3.7290517551314926e-05,0.00686215923063012,0.046015984088711326,0.028660930495419543,0.041538360970568886,0.05123152894355942,0.0009219542513054662,0.009993566533645581,0.004361537281906994,0.015102194860456164,0.0007635069470079518,0.0004950500644800597,0.010502122890429585,0.0024861854556215974,0.024101985246128183,0.0012139366404553804,1.6716897335175648e-05,0.0026982372053181106,0.05242482000964359,0.045495699799302,0.043863590684866616,0.0002533783526486287,0.005780960986593835,0.7879666864438438,0.4344209603590602
CID007672-1,0.009727270414005567,8.110491286632912e-05,1.0353447945576103e-05,0.005746034264005747,0.013034894414692385,0.07355302568585458,0.026339532560100274,0.003950275205902705,0.05907825878697798,0.0003261984996543943,0.06327229182392995,0.0008077544876855286,0.05214542333866019,0.00011315537089759624,0.00025897981402004815,0.07301900850352096,0.0009155248395882877,0.00023685273728977238,0.034655565171477214,0.07197890113275794,0.00031890151983367753,0.0006489632128545689,2.2719205886558135e-05,0.00017180199333023498,0.00015890402772845427,0.026998343406560446,0.004527402611034462,0.07333344498178775,0.0005618358428497298,0.046218488495854,0.06155165176737643,0.07327402112007496,2.117082685868996e-05,0.01923531919078933,0.0006600116345033008,0.0003711797776243838,0.0023804065894611945,0.048300499278738966,0.027204728447454727,0.002513969206729857,5.3221101901760865e-05,4.756159837100141e-06,0.07251628274631432,0.006554544949086597,0.023547243323122,0.0014799429146549635,0.01811984025591869,0.7630342101698157,0.43513019003301723
CID007676-1,0.02182848102784299,6.283197514169112e-05,0.00016338505420992758,0.00015800367923722613,0.004698065380534408,0.0002578966955987263,0.03992559771232072,0.001618441549271122,0.02166100687818929,0.00038399959615387143,0.0672288741548719,0.0005564886497160864,0.06772109817590734,0.00013685186109599083,0.0020709880256101305,0.0677282361504206,0.00044490794953142796,0.00293260188763532,0.040338609540545634,0.014280952817813474,0.051337903493914004,0.00026273198569890655,0.016375222815572524,0.00465136792195991,0.00010807697082684971,0.010647330234890635,0.06184713778103911,0.020830053912685817,0.06498505096868419,0.06751141294312663,0.01970764717592089,0.03889389948246935,0.0007299975116588223,0.002466353044813267,0.027600367138356525,0.0018827958835189766,0.00738574734748652,0.0038133895900965805,0.04025484235408845,0.0033790089605969,1.471347592270717e-05,0.0001689275800513955,0.06372118218047804,0.06066357041402462,0.06345892151734224,0.00019297445629716547,0.012912054096831294,0.7540231537629696,0.3864733268469449
CID007681-1,0.0012835456422097186,0.00029472772127904777,0.0003231988596089582,0.0001129669344472819,0.0023906149451514724,0.0015503784879940701,0.0352956889532788,8.232748020033197e-05,0.056088340930536676,0.0007238734976884761,0.01099954429532321,0.0010369328229358126,0.0006563832674982813,0.00012537464028875055,0.0002474673479361601,0.0933928560797882,0.006869361273114829,0.001622232212225965,0.09137918434215374,0.02082367106625059,0.0015899312717784961,0.00020099063329577635,0.028459276739249056,0.01662245225595076,0.0013255862555107435,0.000252058430080386,0.029154750038413817,0.05635846886870857,0.0894990736638046,0.09361595117080275,0.0010124446451219987,0.03658854527875368,1.4713512242166686e-05,0.005858741853537886,0.00099852973624305,0.0003213155979160124,0.0012974991768534316,0.008680993451246873,0.03042073860003365,0.0005837781191138588,0.00024344422038207966,0.006254128348609585,0.09391478816058933,0.09085724656376862,0.049257682079000026,0.02656189194546361,0.0047563085836189655,0.7723662607636502,0.4296376785486301
CID007688-1,0.00472807417552211,7.546786262431691e-07,1.098409926040006e-05,0.0003652177708424758,0.014462466551851209,0.019092286299856882,0.03615708029639738,0.0001340618665593684,0.06026489896206275,0.0002954789333571232,0.05050569830395577,0.06533517141487605,0.012486665327902656,0.00010080706817681701,0.0027645196036087494,0.0633027559625766,1.485882892724867e-05,0.006751687402562567,0.06526565278379816,0.03790094305026848,0.00545066765076903,5.605028883743251e-05,0.06208883892824775,0.007182990981857945,2.2643301564383047e-05,0.05692752149553824,0.016352518965231922,0.00039240818918685115,0.01214073307563903,0.0029823879831429277,0.002186053305197103,0.03716225969464961,5.889492840425926e-05,0.0021110165596894648,2.8773717000686942e-05,0.0003457519025093331,0.00012225869495100175,0.03274414362330214,0.03814712441940111,0.011230732335485598,3.1154054725761026e-05,0.018360866301917553,0.06623890031680027,0.0659066812649478,0.06593462192338279,0.051728546386979886,0.004125396329651208,0.6479285330932637,0.3648650635818317
CID007694-1,0.0030938824648430166,1.7962061024053772e-06,0.0015102342839421043,0.0006567894617620505,0.0023672318486914045,0.004789914656420838,0.030175983561221986,0.0006001421139803212,0.029683158272364507,0.0006931247766461077,0.039051652648424404,0.03629802962432104,1.315533659762283e-05,0.009571981529055447,0.00034568270607480544,0.06292126613839988,0.007791762179590686,0.007195314414293684,0.05705866168236122,0.02926996669846923,0.06258400671387648,0.001361750074807746,0.02044518220566887,0.02200717357443788,0.0033829366223578584,0.0004581930617392628,0.047453260010873737,0.009191682592016207,0.05532511360800629,0.06229176698932638,0.016110503853177315,0.04830140696135464,0.000606485967198241,0.004027733351862136,0.00020534669560010046,1.7920149135511935e-05,0.0002965061885541434,0.012336952382486778,0.03489834621108674,0.02435802952145324,0.060756096930224275,0.0008410712318546545,0.06248131764267015,0.06031303120056634,0.06098370803583153,9.342939578274428e-05,0.005781318224488094,0.7653838061790934,0.42782113477771233
CID007697-1,0.02617729515006498,0.00018914827120047255,0.0012925423411785854,0.0005157158571135169,0.008741472877710103,0.0001804438612444966,0.05266408038745246,0.00012383532345301227,0.007486929949457992,0.0003126770247492246,0.054862388998795274,0.02571820177636662,0.0554741983301832,0.0037210225785054615,0.005510852872333215,0.05997953966444749,0.009589809958235898,0.0013142710568705455,0.05180206071329662,0.05718950292887502,0.05124296452307253,1.60526198341704e-05,0.0038719811507929172,0.01842352650935632,0.0006945621712321138,5.725595149312965e-05,0.05390975041352362,0.003623592442623884,0.06111818459747311,0.05984463556028521,0.03506334476067303,0.0002284213935255939,0.060700320395879824,0.041378731368813,0.00804616463809571,0.010211268534283311,0.01255468128457114,9.162468410297547e-05,0.023177936645483777,0.0006408865113914929,2.887077475887106e-05,8.124653164517981e-05,0.058985506038567316,0.013434265602300762,0.05256100767474811,2.8987063269735197e-05,0.007138240236668857,0.7489240273866815,0.47556953738407637
CID007704-1,0.015953348720402598,0.0006912424071696896,0.00023173156044832246,0.0041231562807292794,0.007909506241268034,0.00022493927556271954,0.035897784644243855,0.0029145516717554187,0.025689644414199832,4.4106848528071714e-05,0.029438612762884776,0.03976706259371159,0.0009531774066024279,0.04006181758789336,0.002897422850904746,0.04281739414585141,0.04215276533182102,0.030302216080839,0.046687830918299734,0.034317449484590465,0.04268052023571192,0.01414884421435808,2.6811806332528716e-05,0.045166399639910815,0.0008306647997305767,0.0002531504826999053,0.04330581731394669,0.03983469904409767,0.04619790347917852,0.04682231536480113,0.047166481402772034,0.047276080431673716,0.00032458862082110823,0.01696035968511833,0.0001883156142785464,2.6493169960203762e-06,0.024003037888147324,0.004655109774909357,0.01664867270361129,0.00011046252485697816,4.439536801780274e-05,6.728733191318864e-06,0.04724107348068868,0.02914072211805834,0.04732014038369139,0.0055801330845841116,0.03098816126010941,0.7534598908619067,0.4746745330516007
CID007707-1,0.0003410675265520759,0.00019215394612272018,0.0004876620902420879,0.0005055619308862162,0.0032912848836198,0.00032273520925779804,0.03989512425914639,0.0006009003765755746,0.03462179656370129,0.0004133928331259482,0.08165278969279052,0.011646723471350975,0.0033943775781399665,0.0027271248553462288,0.00025773262177282457,0.08406773858967144,0.016071046683684847,3.220277258286313e-05,0.08329441332853241,0.005216197201546322,0.0006582824759111251,3.4274845959068825e-05,0.00681029096221606,0.0010537422821022219,0.00020054528744609262,0.00024004960393252684,0.028554297965295582,0.06713635201418608,0.07412764105632041,0.08394297213389218,0.012182662092499413,0.02868585432430809,0.000817336707246095,0.0035244489614595495,0.0003123673029228584,6.9949338170606e-05,0.014175481730999376,0.025054198684979496,0.035399926098261085,0.0001229054065691573,0.008917224990651021,0.002645376195055285,0.08031930570839935,0.06945858296257484,0.08336974573314561,0.0003741196323943143,0.002780039088454162,0.7479473123191717,0.35928364300980475
CID007825-1,0.00027650757519389127,0.004620882908655553,9.37995837762967e-05,0.00024846339387078634,0.001978226739079401,0.001884626047380001,0.039467519548295506,0.0010746068822054511,0.03349502661495694,0.00023059109761926246,0.002869414874718944,0.01342533889679805,0.07330893951564223,0.002008004504610779,0.0038967259611454607,0.013093537616015066,0.0001360449647412783,0.04757502296670234,0.07204858428328483,0.07290656915896529,0.039699416350961976,1.3448898969288547e-05,0.011999169135297394,0.06836190864084865,0.00020856276200623177,0.001110385216640574,0.07377204647385097,0.020166768210718212,0.0686975233507187,0.07378834706131189,0.0033228768270973765,0.013250225979242858,2.4148051579892602e-05,0.007273017776605782,0.00011914285932135433,8.172366087594208e-05,0.001206541123457526,0.00010799029530353659,0.012231538924121885,0.0009545342888195107,0.0614947408408776,0.0017118503407565202,0.07319053080962722,0.04887240649315909,0.013347373947807039,0.0002363669848847518,0.020118981561481026,0.8206341685303816,0.553910572894442
CID007827-1,0.00020291419577336028,2.0196892733137124e-05,8.272490667188036e-05,0.002119487530357105,0.0035268544763488383,0.0003033148332929961,0.04048247665050221,2.9293330182391925e-05,0.03706216886898446,0.00031972031645600534,0.05990819231726749,0.05953458845218094,0.002985690309450093,0.0015313572853107532,0.00019256681187241183,0.0581735071874752,0.0001748972614377577,0.060071503429255976,0.06005542291922724,0.042043586653222324,0.05609594127399869,4.413732671900792e-05,0.030326477170954547,0.04110758411577259,0.00024639190688428863,0.019702628243085635,0.058868934380178005,0.05594879593548711,0.052814732774774206,0.05752888877628919,0.0016763858954800402,0.036902651168100924,0.000986852197339941,0.0025676472411869733,0.0048838439374705,5.222114311054192e-05,0.001276079075708219,0.00026427541244244593,0.011666816524678514,0.0017363982604390775,1.2483971279004542e-05,0.0007343811358511462,0.06057100607812381,0.016146731439927932,0.03499967459780195,0.00040911256114332836,0.02360846282777014,0.8084469555100448,0.4882154453174917
CID007829-1,0.004140250199204884,0.0015493460337964993,0.0008230576563418255,4.009223309908913e-05,0.00772477506188239,0.0008024704474165479,0.036200842736994254,0.011200262478737141,0.012109404052708975,0.00034491615179535104,0.05521273682124108,0.052099362394963815,0.054926417422347135,0.019217792249024764,0.00018276489958656466,0.05415461749953529,0.01612391660482763,0.051395122386605756,0.05255843246898401,0.0355399962765238,0.0526549053247381,0.0017900984048248047,0.01080673518160451,0.05463803950054782,0.003972239794100636,0.004442376724903848,0.05532808779939948,0.05132567352904949,0.04983859974082955,0.05402602625925506,0.0033658962524243064,0.00703352583786446,3.9403985036843876e-05,0.03262562101622793,0.00013442280996509443,0.0001156717738042007,0.012436439893329924,0.00041548709751332763,0.02368665277732394,0.002030691480882591,0.0005298680551744674,0.0006742493060457454,0.0537335607371108,0.0411312792222038,0.006184719513486397,0.0003907394078688622,0.01030241249886727,0.7593444527535923,0.4261358071760746
CID007845-1,0.0371731856682032,0.05127823748253589,0.05071905945629539,0.0017150105240843498,0.009660291348133416,0.0008888259695109188,0.033482590496822916,0.007965629413284414,0.005213322414767633,2.844388082437019e-05,0.05081907384891197,0.04395426800400558,0.04033386128606809,0.01157638465909509,0.007910445570200838,0.04893934042259399,0.0035532090030898442,0.016969526832265065,0.05107494259178751,0.04938274176202497,0.04515234340788216,0.0018162367372005805,0.005613998988123978,0.019875312412412166,0.00028869723767763173,3.4795628421719205e-05,0.007274986002065643,0.047018019092340345,2.8545368985103853e-05,0.00011643332153030103,0.05029317322470248,0.0027843969335497086,4.010240249288834e-05,0.030066907461797607,7.097722447757495e-06,0.00014471981422653423,0.0370446478406119,0.04311853326006202,0.018935750591674558,0.0005812065919998711,5.37524476990629e-06,3.915102754141285e-05,0.05086558378265535,0.050789054195983716,0.051295309019478395,0.00015808709246882744,0.013973144962391893,0.744383124731203,0.38391833903616246
CID007847-1,0.0031437513298082256,0.0011879987572927086,0.0054519299178634765,0.00030464347963898863,0.003964102185655582,0.0010466091329171235,0.05579934611582958,1.9054036289701493e-05,0.03603232635456769,0.00012049856753907456,0.05436777883695316,0.05871996884273478,0.00017141434629696611,0.0383832274594884,5.510771533143397e-05,0.05735795429246428,0.010231763650880809,0.044907750131333295,0.05677642479275241,0.05401450360650007,0.056884696709791786,0.0007333105106855929,5.871819700031073e-05,0.011124271542756357,0.0003313446569238796,0.002190824620161131,0.05748092086102603,0.0309438237987318,0.05530002707834332,0.056008118471825394,0.0059335652069249815,0.01860252359048298,0.04340459528998684,0.019360763506888885,6.211723651883463e-05,0.0003184174634321778,0.0007725443871775478,0.011616250296757193,0.012014554072293234,0.0001485306831343243,0.006959979716451777,0.002399715824322423,0.05858774272982435,0.014221178414909778,0.042884192424112934,1.3472000617843354e-05,0.009587647156780418,0.7883936751884144,0.48541313453142243
CID007849-1,0.018714365999993,0.054432320370972245,0.05329868340375968,0.0001491523008480789,0.0014383518483322487,2.0004223177688725e-05,0.02322019863050781,0.003173033249621785,0.01629301092381401,0.001631029012608334,0.051929199611242226,0.003653115817785356,0.05172590660215516,0.0019427747457730043,0.0003777858136433029,0.05238975436387079,0.052089269384693264,0.022147169821713403,0.03926962278060042,0.0042251099753493285,0.011974631674255626,0.003859323431763869,0.04473450592976231,0.0007191853706449321,0.001034729363618143,0.04166654851936443,0.030419883420602315,0.04573009576406243,0.048601410025657474,0.05421531104379167,0.020369516099455972,0.011589984582611644,2.589588146872582e-05,0.0017449837419171456,0.0017756728861060647,0.0010350545887409563,0.00843391987091951,0.014365301135776495,0.02478666172747768,0.0007819322219457571,0.0004976322301286091,0.001384848692737622,0.051631921517824024,0.05354575474616441,0.05004565586551921,0.01637498949237363,0.006534791294847936,0.7681052547771932,0.4030297158662475
CID008109-1,0.0006350650552595689,0.0006234542741465369,0.012066640550682519,0.0047133937238527865,0.015642934785272306,0.010805642316921549,0.0383333440092129,0.001263420598224986,0.05799320098757653,0.003508021243622107,0.05532197773245891,0.00027845408320062556,0.04015639923692629,0.001863012872376132,4.038655477531542e-05,0.053147741392793296,0.06185696121827279,0.0005584097785832739,0.06238752256029527,0.022281626769985293,0.0003970345870311794,0.002356931108078,0.04473277348036011,0.0030280084435153347,0.008445332159388075,0.03281317769598536,0.06014569130415216,0.062481041004450816,0.02526563496715496,0.01783959536291066,0.006250469955433898,0.017807083841239624,7.321832556648741e-05,0.00431511390434619,1.2932810153684565e-05,0.0006498046585418419,0.0004984560617277341,0.008228245290652353,0.027444558304264177,0.00021472039098501715,6.86226599656077e-05,0.0005562025779894787,0.06241038067348859,0.06203027840758482,0.06055711406940917,0.01595342748107214,0.03194654073011362,0.7673343207495178,0.4284264521451231
CID008114-1,0.0038740641840222328,8.448762081140729e-05,0.00016203304867937207,0.00043845651344580957,0.0076416122376469315,0.0006752640066938015,0.04613713314915023,0.0339530366954213,0.0418835710850691,0.0005396105609537514,0.04484364208744524,0.04607717940876938,0.04621414638625893,0.0004456264910275785,0.04122825347488682,0.04528328470722569,0.04466688274929971,0.021984132375821423,0.04612215896449288,0.03794620176011551,0.03361878102923498,0.0021207198768546606,0.010887439323623653,0.01353201518920853,0.00039612552783199284,0.030487549191638853,0.0354864866529442,0.04623647721361408,0.04426316605563781,0.045424502628020134,0.0014979349660025991,0.03292406448020133,0.0007670179832921788,0.003022989448133116,0.002171020090979587,0.00037419087450909176,0.00014015717739716339,0.007968984989449417,0.032430880897788596,0.0033882713453633204,5.716003278096093e-05,0.001277651290561595,0.04576665356306623,0.044131029738314245,0.04453682490393048,1.9063802498615508e-06,0.006889221642134163,0.7480755876781731,0.4353556071351088
CID008122-1,0.017852327409425342,0.06688515767070885,0.06682890330722233,5.622089792054284e-05,0.0011156826005029618,0.005409065806926353,0.025472288847400864,6.924032801994523e-05,0.02653563900491248,0.0003775486750324974,0.018022789686240683,0.002872864017614451,0.058242419125360025,0.0004118762307443793,0.0007961888100614976,0.0651811098883632,0.0009129864791281968,0.0008464097285870941,0.007603308248677793,0.030985114046101405,0.003353222310351959,0.002438099213246294,0.03586528937850323,0.009253122114852953,0.011659599646390042,0.0005467133083150668,0.03968078534866941,0.004604590717769345,0.04911832348395207,0.06683269782154992,0.006900952333490492,0.06399470747800805,6.0856737573925e-05,0.0317406719520253,7.074954401275614e-05,0.00032455608776023017,0.0005950703398417628,0.006371087032541069,0.04507495737551984,0.0003734367032338735,0.0005069383711184789,0.005236333800267726,0.06166051798218965,0.06420806246607665,0.06681936777256225,0.0001509424201094342,0.026081207451117278,0.7186084633598446,0.343060740525984
CID008457-1,0.03505557146219304,0.00018923045417033725,0.0004170682328063932,0.0001547301943798916,0.003674597587480739,2.2032187875706232e-05,0.03747935641668951,0.01579462584835853,0.0021293908139043845,0.0006114036529302741,0.060243481610239215,0.02746591375322353,0.00038806440035153906,0.0017371511082253568,0.000815546739202478,0.055143904719397493,0.045016811918853476,0.0006691844245950187,0.06031747648316634,0.060231831571644454,0.024741181389200225,0.008967320408341823,0.0011339852407494626,0.015306799972859967,0.0007235908221138041,1.719126649598582e-05,0.057473797831694026,0.005214618259437797,0.03749923601850512,0.022518046923724028,0.041828880524022886,0.05600068010368517,0.02680745509270331,0.0599108218196011,0.0057867273485065,0.0008464583354309255,0.050752097724749964,0.060238285160959616,0.015098259192616457,0.0007966321068696092,2.6680647030727823e-05,0.004347731282146614,0.05984919886558452,0.0040163784583014716,0.01900220551880418,1.564970140047363e-05,0.013522716404776725,0.6707796558550327,0.4254554362159688
CID008459-1,0.017187759754539976,0.000572623748505828,0.0007440619297992218,4.984388174135057e-05,0.0012824372310786716,0.001090652764305013,0.04054122835843074,0.0029970093926344763,0.028855346642136646,0.0005560711363520821,0.05037884460724683,0.012042424806074013,0.027423731103714884,0.032130125346026814,0.002842310367992841,0.05493672494120023,0.04520682630652513,0.004477115503772246,0.04578470172775737,0.04550278151866952,0.05146024232299343,6.422919829247246e-05,0.006838917549380212,0.014051262944210219,4.420508074515353e-05,3.247503791280341e-05,0.04696441759903701,0.008780398459691995,0.054802809948772374,0.05571623117321018,0.05558795529901494,0.03666422484545898,4.4373205761167473e-05,0.030449462847398554,0.00017190596001379573,0.0001965303027693223,0.0055733417051954575,0.01123993342737596,0.036617490357941145,0.0014537053646187061,0.0006884675059141136,0.00041656783862110275,0.05545590039915136,0.05268581401276545,0.055360524147483776,0.0005185230141153319,0.0035174693836510585,0.7755088877221931,0.4184715205579096
CID008460-1,0.009607069492873271,1.3156572133325384e-06,8.646130496509242e-06,8.00088999067299e-05,0.007131645257424309,0.0010560976235701111,0.035835287526758935,0.0028059950190941624,0.024771524738616997,0.0004703615877117037,0.0855263794935302,0.007229255219358348,0.0056137162790326515,0.00016760162515052601,9.268464814178258e-05,0.08950192331228754,0.00011807339020069022,0.00013368623203054768,0.08365670466151742,0.01060175829422823,0.0022965879409835815,7.089181552829103e-05,0.012899635861687556,0.011230988930584425,6.410336609059707e-05,0.002538658922447685,0.0012973053435691446,0.04104867510787073,8.961981644397698e-05,0.036455589941255244,0.020292975086556465,0.08737151170992087,0.0010164301080160592,0.012507906990786178,0.013789707330877383,0.0009267513424827844,0.0006297403636679411,0.0895415342314725,0.04317361771823164,0.0012741571235615797,0.0021562271246374706,0.0007591885021786719,0.08972794638049561,0.07992888653187866,0.0721189371117955,0.00509039700427007,0.007292293203565506,0.753675955535252,0.4806203349121624
