,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Memory B cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID007802-1,0.02766697637272426,0.00016348677897823826,0.0001750562215782364,0.0005405798970460427,0.007530397765509243,0.0017612344586026981,0.04161180606799005,0.04986016462719505,0.02406773855703378,0.04265634694119762,0.04572619723994851,0.03819508719173398,0.049387009681690616,0.00015764628647835683,0.011962479476262817,0.04959047615499199,0.045822823393959766,0.001324989231599396,0.0499518842821854,0.017476744880703027,0.043921863345218935,0.004701563233238984,0.00039235807559442486,0.0015322438704541608,0.00040967982470862244,0.00017001571020153889,0.049782564657674305,0.017158743043105294,0.04716607494726628,0.04992814694925665,0.02943221662336352,0.013919289666750984,0.0029288640534258065,0.0024733202282711778,0.021618471704324915,0.0002458404199781454,0.00233660244048091,0.013881810782195712,0.029750557090412164,0.0019441714930782622,0.0005025500019013987,0.0024491422094957086,0.049401672754851335,0.0430906622005392,0.049452575585752,0.00010813376909219401,0.01567173981195833,0.7503989951233929,0.4739287263966232
CID007804-1,0.04212763608448255,0.0012504765742583019,0.0015878946379962488,0.0005214759673635038,9.42718388639483e-06,0.002411036102237238,0.05106048217851806,0.05546333013954993,0.05235143250104988,0.0012961048806557868,0.04216633208234523,0.026093199038883658,4.20814706261527e-05,0.00139007713445739,0.00014383159411580478,0.054837357679548,0.0023992442312413794,0.04592751156170118,0.04991233478537955,0.05093203854924746,0.054833734528996224,0.04728766967947009,0.011002534777826048,0.016102097568037144,0.0016992939151386577,0.00029437218750468517,0.05248627941752561,0.028570095325125226,0.052557461248049026,0.054263736826964386,0.00029220560723107957,0.007093494566414353,0.0031277956435143803,0.002473752346297661,6.975561423690387e-05,0.00031066272307821077,0.0006836560295576081,0.0005964217112556261,0.017219893539739673,0.0014077355438333538,0.021348057211282325,0.0009669861964909445,0.05472896655549291,0.054849246238724926,0.022905933710239773,0.00015939596137580655,0.010745460949053626,0.7551179157096309,0.47747823014336166
CID008392-1,0.000259895888387209,0.06827775568101027,0.06530919934758023,0.009025318996413866,0.0007151639112866828,0.0010838213151032753,0.02098310919699588,0.01194757345718148,0.022638704823960326,0.00037021901623731957,0.013707142517591569,0.009171147713518266,0.0014381375743837755,0.022190275145839492,0.0006362873519235849,0.0682750001465933,0.0059103729251999285,0.028504715761033483,0.04736780393898676,0.03898891412331657,0.049078742843759716,0.0027502273894138393,9.06242100991509e-05,0.00018169073532116618,0.0019467451169090774,6.040463907868508e-05,0.06267704815463976,0.00032214747566463496,0.05397740167280719,0.06790246598526177,0.006846050764944126,0.03226280982913251,5.7405663416629815e-06,0.0033437545430523297,0.00042152143158459744,7.312314077968207e-05,0.004391537928032866,0.008057757174440081,0.02709787894150359,9.649792645292677e-05,0.06807854448679763,0.00013630569615656065,0.06783032455451388,0.030369573839008117,0.004102400346711661,0.06314099075797884,0.007957131017070795,0.71163666820389,0.37621064574261853
CID008394-1,0.04799765925608247,1.3474660799308662e-05,0.00013023473537072483,0.0005994651030084443,0.06914059071917257,0.0027301065220851684,0.007280436336429124,0.07039109084701213,0.010513920005849255,0.060783801938288924,0.06167227995077409,0.007277940082612803,0.0004502215484620064,0.0490470826721161,0.0627340861241218,0.06214980758014298,0.0044631195123137745,0.005105321483686627,0.061006026057526565,0.026774477366729596,0.06472311252603809,0.014698764213529954,0.009099677600180623,0.0015658055462730567,0.00028889424195084075,0.00012842712495668603,0.055986579649212186,5.585025974400424e-05,0.032111710196048575,0.05393444213887976,0.010913312178204342,0.0005887938281773128,0.0023378382579924894,0.003573937837237026,0.004819066351679594,0.0007018275061578302,0.0007857673678778825,0.00279372583854243,0.012385162067008858,0.0007245247223342799,3.662118386071496e-05,6.0621899726877116e-05,0.07054219960832102,0.011010740718270422,0.024193442131335195,1.6300660059167605e-05,0.011661711843816527,0.7512520666850372,0.4371851517876719
CID008396-1,0.021217971149566493,0.00024301056306012976,0.00015397638400717844,0.008663841271956244,0.002861112243476849,0.0004859049184886088,0.03632566330831607,0.04675287934622532,0.015841562791957194,0.00013597278250906066,0.04753885262040248,0.038848914686190436,0.001125756061753576,0.047383427049109215,0.0003532496136275613,0.04693215589990568,0.04911224780732852,0.045176685459315254,0.04862900530662855,0.04755773653731419,0.04472330377752495,0.013581828235270852,0.0002050906007330369,0.011006040835504927,0.010613607284486593,8.287093233109332e-05,0.04577850297560568,0.027642701536050914,0.04094243721733491,0.04651453229390787,0.0009068723443659249,0.039582847550492524,0.0014697413461121484,0.003241565963823392,0.0004401127262025841,0.00047392350085174783,0.011941753895444128,0.007300298873901941,0.008249984377183073,0.0009714528744798443,0.04903169333199963,4.797961343680698e-06,0.049423817823736886,0.04808819510559906,0.022751417750341795,1.5461753318679273e-05,0.009675221330913338,0.705514604574263,0.5027343624912157
CID008398-1,0.011687172753630754,0.0006681299220081937,0.0017477438867942795,0.0002515919957941621,0.0036770808032183687,0.00042523405936329306,0.036643187198485985,0.01498238658071247,0.009669460177803523,7.276288231179407e-05,0.016243860686870292,0.06038422132326528,0.05535627093417623,0.005649732387314261,0.0011264343265546405,0.06062798222583787,0.0585931461396663,0.04144023142101497,0.037367605983187106,0.01985661014029703,0.01125601104589703,0.0016453991612202818,0.004453375825681478,0.019667264980972935,0.0014421187592215832,3.4524486139296804e-05,0.040463423746410716,2.88896181586533e-05,0.056861588849435415,0.056101457785369194,0.033538809408095054,6.260735897813517e-05,0.06086214801538472,0.020260043587360596,0.012024767248811602,0.0008896181236835355,0.005432396632694002,0.0011547467094933943,0.0077193885016932735,0.001583864649326744,0.060503488683023354,0.0028188903601862395,0.05088178877773429,0.04262694828174453,0.06069610586408377,0.00034711876122576915,0.010172368949667564,0.6632782534108014,0.4378924542575562
CID008400-1,0.0367677217418706,0.0018157468773512498,0.00046860861483771684,0.0011024178346311067,0.013492696784402253,0.00036981063907333883,0.051963599127784345,0.0002784058862088816,0.010602905718053862,0.0013842553613288208,0.005166391828039545,0.0433098644570029,0.05525087958561457,0.035210537510098686,0.01146379745675955,0.056593279562971464,0.017249327271003683,0.02282663668395543,0.05959723759227601,0.05599995665445035,0.05009989936852567,0.0005611051065263345,4.776999077804925e-05,0.008020708905513109,0.00017230077317950841,0.0002608872694986392,0.05910861905434663,9.365164456245538e-06,0.05306254805999076,0.059641420489673296,0.026816439663036006,0.007760360417765505,0.059983321003573946,0.009585104692058375,0.0004562422245760037,0.0013296385854645505,0.001082963494737893,5.9731890886537286e-05,0.005630377521306079,0.001465673017174462,0.03791072969739133,0.001702401112264502,0.056197423676524506,0.02674772572414487,0.035647225129063105,0.00010296580623409808,0.015622974973595766,0.7509431253672346,0.47491816103583195
CID008402-1,0.025194403813943635,0.0009860678229762056,0.00041448148962315844,0.0005936450409138226,0.0015585404747898188,0.019398238410996076,0.05142492428427976,2.9149211897118614e-05,0.03718685084959114,0.0003780531789370196,0.014229904943134227,0.04585656368744715,0.0037241805783283857,0.022339738903056777,0.054367389366438,0.04192994234819521,0.0024469058075925654,0.022499809582979778,0.05347183871055391,0.029397629549154966,0.05136727579495837,0.001977942517345877,0.00794954035590017,0.0034849334606428532,0.0023144775237837634,0.0014100119033928645,0.04204065601512952,0.00037689906688152114,0.05283222759592784,0.05465435261817713,0.0022832506909020098,0.05341552959770395,0.01951935508839671,0.008866638355661456,5.0997446159306074e-05,0.00013005432375483918,9.288725460022063e-05,0.002357334651776832,0.022071974300291508,0.0004871549673184052,0.04671434820946345,0.02080420768562793,0.0508516677314662,0.04823086779506326,0.05429043250050381,1.4555065007897755e-05,0.023982169429333636,0.6868737627531598,0.4504344613537733
CID008404-1,1.2576514891824475e-05,0.0004296529134991202,0.001089539124305464,0.0005067874951082416,0.00682581334583024,0.0001984431986968489,0.025204796047717994,0.017601934182117408,0.03844102296699203,0.00255618761711325,0.0022410804570861093,0.06122942411000297,0.00010005242988458683,0.002097779425497577,3.2036955910689345e-05,0.05052262612820774,0.00681835422961358,0.0593171548581081,0.06625225391063011,0.06390370814258788,0.06589885226002778,0.001364543482004576,0.0019944250080910168,0.0003591363456246302,8.329253682543964e-05,0.000640047619143623,0.06608401524135821,0.0006774743199056485,0.06108249479713648,0.06471263713412471,0.0008718881181842364,0.023727176397358322,0.0001308966346974018,0.007259019246358153,6.777640483749276e-05,4.043396926177588e-05,0.0012602510654426422,0.006998145769738786,0.015706954834993545,1.2067827299615518e-05,0.06629376057786411,0.00854155078243846,0.061991242360316536,0.06393845597558898,0.06513935783125568,0.00032459921441987423,0.00941828019190054,0.7811755748439166,0.445305088710243
CID008406-1,0.01578122597392657,0.0007863547668799831,0.0018937556550501567,0.00025861517985289605,0.0016007326948365146,0.0009369727650530676,0.042537549607156486,0.0003994831502129059,0.023002912997989775,3.0212988637319472e-05,0.02336924849610122,0.03520613209496744,0.0484557311675016,0.03613645205860315,0.0022870515213244103,0.04347267141005188,0.025210539917340687,0.04795678709600589,0.048588136890312404,0.03749565395034145,0.04867004743028945,0.013858871358213993,0.0027957739544869835,0.04448162179862486,0.015321178727042245,6.265291140852239e-05,0.04804130192758313,0.0004009311002489229,0.04780003466818737,0.04741093507409044,0.03410799630602133,0.02465721727567858,0.0028311795183003324,0.025852488905696407,3.0656121710291035e-05,8.570718039820469e-05,0.00030645088055094406,0.0024583175405662816,0.020598748152913807,0.00270645223043369,0.003696508360967542,0.004122343156549273,0.04817296684379756,0.04199759907680143,0.048430319657378755,2.7026279716365262e-05,0.03566845318019735,0.7275568279919259,0.48231938358159376
