,CID005093-1,CID005215-1,CID005217-1,CID005219-1,CID005222-1,CID005224-1,CID005225-1,CID005416-1,CID005418-1,CID005420-1,CID005422-1,CID005424-1,CID005425-1,CID005614-1,CID005616-1,CID005618-1,CID005620-1,CID005844-1,CID005845-1,CID005860-1,CID005868-1,CID005874-1,CID005875-1,CID006320-1,CID006322-1,CID006328-1,CID006331-1,CID006336-1,CID006340-1,CID006468-1,CID006469-1,CID006478-1,CID006480-1,CID006484-1,CID006486-1,CID006493-1,CID006494-1,CID006494-2,CID006515-1,CID006527-1,CID006542-1,CID006544-1,CID006548-1,CID006551-1,CID007329-1,CID007330-1,CID007338-1,CID007346-1,CID007352-1,CID007358-1,CID007659-1,CID007661-1,CID007664-1,CID007665-1,CID007666-1,CID007667-1,CID007672-1,CID007676-1,CID007681-1,CID007688-1,CID007694-1,CID007697-1,CID007704-1,CID007707-1,CID007825-1,CID007827-1,CID007829-1,CID007845-1,CID007847-1,CID007849-1,CID008109-1,CID008114-1,CID008122-1,CID008457-1,CID008459-1,CID008460-1
CD4 SELL naive,4.999844867981815,7.008056851459321,7.748740244927292,12.249846611738626,12.710482194213132,0.0,7.972961779026118,2.7336705944121,0.0,0.0,13.567419629169638,3.9348189710300225,0.0,12.1163559230916,5.892716503865786,7.9194277027825875,4.748062229220321,14.943497678905219,0.0,0.0,0.0,4.045938051699624,6.989742363209432,4.637284399115879,3.8144368411337233,10.546522289381336,2.626318105037076,8.81880660458574,4.648886746096555,10.98750468275083,0.7188955511230689,0.0,2.2278831430284773,1.7296054819580333,5.015893256816173,7.874497131762682,8.739428261589742,5.739425032864765,0.0,2.8138112318861346,4.847877189728457,3.3274366413994296,5.151923141330269,0.0,0.0,9.251743832218693,0.0,2.022947586807429,0.0,0.1984180834066605,3.861086340446561,8.190993760435315,0.0,3.174241139566652,0.8859796644945752,9.06233941871392,4.4010602307984374,1.220852113454356,8.715360322122942,0.0,9.044708699377392,0.9141670224537863,2.3387202883706872,7.127796065730725,1.3283993322540533,3.3340061633736067,7.33593349543835,4.479815309944182,8.219047968557147,0.0,0.0,2.7515664625297314,1.9606935357770676,7.758412876346554,7.001824301415454,0.0
CD4 TRM,0.0,0.8522879901593283,0.0,0.0,0.0,2.9907106097068725,0.0,0.0,6.306810542517449,1.188346597960222,0.0,0.0,4.205010559712127,0.0,0.0,0.0,0.0,0.0,6.449608435265669,0.0,1.274163788039678,0.0,0.0,1.139870068134951,0.10281974688757942,0.0,2.4799340245825574,0.0,0.13058969252002442,0.0,0.0,0.0,1.5483593443786376,5.2998019070285665,2.6659578226528384,0.0,1.133502768921548,0.0,4.626169061339508,0.0,2.0652012691364114,0.0,0.0,4.023200638618609,4.743353915508208,1.0731064257176604,1.8124647065133819,2.763150503984142,0.0,1.1304177152618136,2.600670221349368,0.0,0.20076440725062986,0.25574784060984257,0.8495362404251716,0.0,0.0,0.793829224398451,0.0,0.0,0.0,1.1229371086328712,0.6340875684300897,0.0,0.8424410828798029,0.0,2.7076088020685396,0.0,0.0,3.745098060200789,4.1042341557627555,0.0,0.0,0.0,0.0,2.416360145875411
CD4 Tfh,0.0,2.4976179013144177,0.03016596297412345,3.3013529897555847,0.0,0.0,0.0,0.0,5.44609389138709,3.8947545308613303,0.0,1.6509690983501173,0.0,3.1674511059542776,0.0,4.380838136962802,0.0,0.0,5.6702505476880996,5.059291011599974,3.7058382903184963,3.097475438004883,9.701596623342908,0.0,0.74694218067252,0.0,4.841763065429144,0.0,0.2944628586184236,6.299824349233879,2.243425863651874,0.0,1.986524320822998,3.6964465559848483,0.0,0.0,6.316155370082697,0.5180841572526904,8.882150376971756,0.15380946710015464,1.5388241416967512,0.0,0.6673985120220023,0.0,0.0,1.1779976668363623,0.0,0.9088912095452438,7.817934242363904,6.843690775421253,3.337026827421948,0.0,0.07604266448993191,5.722784358683182,0.0,1.588811457012496,1.2844743192080033,15.715334394950078,0.0,0.0,0.0,0.0,0.0,0.0,1.1234638488608464,3.4351999283408756,4.968246419671304,0.0,0.0,14.195577871645634,4.323610025945661,10.422246478518819,0.0,0.0,0.0,0.0
CD4 Th17,3.750166085827902,3.3651979044856506,4.213390812516652,0.0,2.4483648275201135,0.23455238822930558,5.654909063542165,4.910544690072368,0.0,0.0,2.4756957469844476,2.8128183632768136,0.0,0.0,9.668854946452232,4.522446654247634,2.875360325902354,0.4621294390188216,3.6612918195555113,0.0,0.0,8.785050282253486,0.25255374405792197,2.3294572430273894,0.0,0.0,3.3146015875710497,0.45218670124049776,2.7117250406698337,0.0,3.5760008195816253,4.426648109263695,5.283680961641934,0.17030679808314106,7.129933654445128,7.691571515505051,0.0,0.0,7.014730642178857,2.1906313445345953,5.0882032235293995,0.0,5.657469529271935,9.203645787150348,8.309319707022553,3.9095919705213853,2.582338999856262,1.0922272427272601,0.0,4.657765304343246,7.616715347555106,6.02986222240718,1.2381888067722804,5.877963536023579,7.267753243156509,1.631987835578374,0.0,0.0,3.7807370298773386,0.0,2.3014027786307927,0.0,8.91909945448068,3.4981716159676193,2.2695668913620555,0.0,3.5060224866298118,5.573962173608971,8.267487936338808,0.0,2.2550951743505383,6.04899587155026,6.502547804915923,4.769411156680527,1.7578806441772572,2.588668098921052
CD4 Tph,3.59626338011763,0.8229101774114431,0.0,3.184729308067021,2.3361591673100643,0.0,0.0,3.5519109456905396,0.0,0.0,1.6924759606041802,0.0,3.1554883212941003,2.8945789151395394,0.0,0.0,5.689659768543338,1.5028427193821214,7.807618843342046,0.0,0.0,1.2973450442300678,3.4308058703561675,1.8823287952954812,0.0,0.0,6.947562779830033,0.0,0.8876324124453274,4.980840086100155,3.7817356718832302,4.043673884728448,0.8698166619029737,3.6371424617122554,3.0116992682559665,0.0,1.9261777491511403,0.0,1.463566646800095,0.0,4.152254702819588,0.03172834685537108,0.0,0.0,0.0,1.36669229813415,3.090766994264961,0.6071655987649032,0.0,5.8788202199246316,3.8703892056065747,0.11975019025352249,2.421692777789271,5.26725567151001,7.364507138055426,2.7288530845464956,3.6546035208254493,3.0071694254835237,2.593969248063495,0.0,1.993731219031666,4.2392890480280325,3.8278901434673593,0.0,4.027726493333079,0.963706801627441,3.179183328996675,0.0,1.5542682880542409,7.739615349373335,2.425232519745589,4.287010851579778,0.0,0.0,1.8371826891916871,0.0
CD4 Treg,2.4019428612916927,6.166198304758681,4.798855269835917,0.792436772636952,6.468022227928369,15.788067633075917,7.965992387066868,0.0,1.4059748046408225,8.088646431417185,0.5133095256575015,4.73014045263761,7.369828250613028,0.0,5.498796481822231,0.0,3.2717696128950604,7.426009630034565,0.0,4.535727784297035,6.448428010898671,3.0296413163020075,0.0,5.450945984657394,8.035709296776004,9.392606106303901,0.0,9.037130826747688,6.837890979380202,0.0,0.0,0.0,1.741203944338255,1.4754057511697867,1.0895848574238003,2.07981217384969,0.0,7.950093754914213,0.4401630291839354,7.964392094223614,0.0,2.744370403069754,6.045018132501713,5.44985984286213,7.619445776762325,1.7141055367098603,4.303254198943172,0.0,6.9675804254926685,0.6424406795727848,1.8998250203674898,7.969328954759367,3.9839573159515544,0.0,2.485000130470607,0.0,6.147862344971876,0.0,0.0,8.023842512046906,3.7345675681153434,0.6841100124281659,5.430960991339416,15.931596215497656,0.15263077552992219,1.7714280656633385,0.487273939853519,4.933695174262891,2.1561167225267135,0.0,2.5846892228422695,0.0,5.919537966811597,10.571970322691403,2.623514985463689,13.4664869824561
CD8 Effector,7.10118852720257,8.184506823679405,3.06850639601861,0.0,5.497323357282434,1.2470267107822706,5.615624380362781,4.554565303515761,0.9236200871287857,0.0,0.0,3.722345019062588,1.4629835747564799,0.0,3.660938977640461,3.8407296609926735,6.024108776492493,0.12052031802840596,8.010571199068965,1.9346473730614753,0.0,8.014640037554738,5.072926625875487,4.880624548206177,4.1507254702208325,0.21746725057440008,9.140393111725938,1.59275372333826,5.53173422060103,2.617973697352772,5.843204604526962,2.716764389338961,8.190389503700828,7.001944537312332,8.877773922214777,3.98014581242958,5.417718296797307,0.0,9.388257723303711,0.0,6.566686907139354,2.476984083310412,6.505712429378333,6.491287258794051,3.016551043054975,6.68111563339454,6.293298123022057,4.445338094978844,4.162019048759493,6.281576709254109,8.363796345499159,5.580818547314374,5.44437282878364,6.5847325051327275,7.198213833081978,4.346702071056363,2.1207265096850247,0.471716480850689,4.441170556795411,0.0,2.6080185766496156,0.0,8.15305886783482,1.2745697452467328,6.841498143436094,5.98323035650175,7.423561385815329,4.034095084936367,5.846608572568184,8.763661474970794,6.236668291103857,6.582455761058272,1.3360112932976558,3.819382496995242,0.5212173225029826,0.0
CD8 IEL,0.0,0.0,0.0,1.0995160854082076,0.0,0.0,0.0,2.2916541502168712,1.587108168237004,6.19444402296717,2.653026964573767,0.5796844150613286,0.0,0.5544518235981365,0.0,0.0,0.0,9.92399111568499,0.0,1.347724202641485,5.815695243078973,0.0,0.0,0.0,0.0,0.2295167294903697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514407589095769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.732382321374638,0.6386555639714816,0.0,4.813961981742254,0.0,2.0924128264570356,0.0,0.37247426294145536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322269026178515
CD8 SELL Naive,0.6044387698293274,0.0,1.268978381826157,0.0,0.0,10.504576304930614,0.0,2.053251674274753,12.82183434998223,12.903805829259898,0.09787013468674824,2.6570878223987537,9.063705065450659,1.4122299024958422,0.0,0.0,2.736112399477743,0.0,5.139452326752171,1.1980886752131947,10.674892835036415,3.8964056508973584,1.5464129430105686,0.0,0.8431022437346815,0.0,1.2255471023121043,0.0,1.984661665102082,0.03714719608987379,4.232755504930441,3.9113336217904764,0.5368938897392006,3.423474127396304,0.0,0.0,0.0,1.994206120717788,4.760678170002513,2.2494438081030443,1.8942747665719941,0.8287592605460874,3.4813962365133753,6.563460319869775,8.192772711323212,0.0,4.592094018513627,2.3722179514951462,9.443218185943511,8.560292360861219,1.748996866977073,0.0,4.530855737252837,2.1380866496872026,7.737289461920202,0.0,3.394257837148687,1.997802626470363,0.0,7.685223834321415,0.9913345221400462,4.893634282182582,3.911701057058245,3.004221503581091,1.5678522043634309,0.3635708069046849,0.0,0.30726000234110756,0.0,10.582963487728648,13.57992470732542,4.083210928206909,1.838101373123577,0.05253892309277157,1.9982940066749153,11.280597134097526
ILC3,4.797041352596375,4.761877000502272,1.3602470783598797,0.25922369784339455,3.5086545167893815,1.3352282806904865,4.0312082558241435,4.612710969280579,1.3432582388023284,0.0,4.013450108775795,3.048658143925326,1.9977580048647348,1.9289316340174896,3.7780014993384783,3.2226614953076673,5.251564140638967,4.23117859060863,1.2024464008859375,3.7523691571176645,0.0,3.9495173982621834,3.544268350467205,3.1008900817917526,3.7294760311021977,0.631396492562158,3.9008916121788904,2.3539794972755232,3.133348053407546,3.500865724670167,3.334383145951629,2.5952452727088007,3.316520552684807,1.2680044499679695,6.036940791178601,3.6530871997578642,3.554376288580916,4.175062876723984,2.8739436351893337,2.381097199742291,4.210392429510228,4.802316844018257,1.498226624763965,2.5197447422901287,0.0,5.979696427077553,5.682171762597534,3.7707772620154776,3.6886598139179627,3.3627892471227057,3.028132473334091,5.0703150300393025,5.79144075151256,3.9341429931831167,3.8540775453240697,7.276574431892974,7.094181567904734,0.0,4.882662312374302,0.9300129464608268,2.1373493801291636,1.6591811083043628,1.6611742371373954,1.9437754184475915,9.013085166674543,6.509206621114659,3.645388995068344,4.3521121985153055,4.280771470614762,2.818385873829534,3.2204521395846286,3.8284484689619673,1.2732623727269754,2.1450735221184236,1.4669402461210201,0.5234433231815989
MAIT,0.0,0.0,0.0,3.6128437076822126,0.0,0.0,0.0,0.0,2.489356891429932,0.0,0.6907070777746571,0.0,0.0,0.3195635363176792,0.0,0.0,0.0,0.0,0.0,1.3304968194134381,1.9183107534622965,0.0,0.0,0.0,2.421714419382476,6.5596259854761545,0.0,1.8847992076949662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5366217261197952,0.0,0.14914275227876395,0.0,2.0507407279337904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.455161923463886,0.0,7.329717797148129,0.4650400265412157,4.263751479465615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21426796103226328,0.0
NK,0.0,3.5264100991591043,0.15953159392457225,0.6043971652679629,0.5408535376094153,2.650910940198637,0.20929555253925022,0.7627970198460825,1.2257359491840767,2.56485646549241,0.694205368795338,0.7297871410061137,1.635163413519917,0.4013195300562689,0.8947265730734918,1.1238866047093021,0.6667321859912009,1.596029957336758,0.17915456043876352,0.4991399647812933,1.2025570997349813,2.2471237109402,0.06470924635544507,0.19146018332510178,0.12046979831330629,0.0,1.3439362436460067,0.0,1.1485237088883586,0.5456376723153299,0.33216613305791315,0.4511509500821241,1.5088441106868153,0.0,0.9362841897708591,0.7804392294844303,0.2606316703835531,0.0,1.8427816500727727,1.1477347278471488,0.0,1.769727374711215,1.2256007016170694,1.9596392995922913,0.90460712813481,0.13604131615813164,0.6841093200606834,0.0,0.5312827368868511,0.5684225980804546,0.9112647865817506,0.7653074709371503,0.17357817909579215,0.07651193898266263,0.7267694012695165,0.0,1.5506652562063024,0.0,0.0,0.0,0.0,0.6183829705229371,1.5262945679955096,0.031578275627944304,0.0,0.24614309850920835,0.8830762870747395,0.6498002269703503,1.023633217153983,0.0,0.6421970863646159,0.966528178428174,0.5214476451025627,1.8967700812324024,1.1690063592245417,1.087128973123871
Proliferating T cells,0.1415619558875846,0.0,0.0,4.254372860913902,0.0,1.3481602061979454,4.43316065316848,0.0,0.0,1.377045353399065,5.082373381990983,3.559877515168117,4.601739439389472,3.9871266513948775,3.1704779586766376,1.0132113485734262,2.146270234483008,0.6478976373014901,2.9950779449001486,4.662680244742713,9.952797784117507,0.0,2.9017192465036543,2.312461726306175,3.6962781271529654,0.0,0.0,0.22475461403091476,0.0,1.2812785962602806,6.332137813885852,5.4093820791447635,5.830528248761893,2.4761177499389038,0.6937779076829752,2.6660709415286195,4.015800711887604,4.6987169626578105,0.0,4.803345773697793,0.0,3.671651098313659,0.0,2.228723390509371,4.790961853612679,2.301632633433672,0.7119746086157687,4.047052812148923,0.0,2.7307954369116114,0.0,2.7769220494074656,4.87857442550324,0.5857018355089029,2.013760733578706,3.5801266955960234,4.710669181657283,7.801183148782663,0.0,5.979600666838115,0.0,2.9208899125914045,0.0,3.8442519480847674,2.7569042246030384,5.9345493587470095,1.3255714562419707,0.0,0.0,0.590585275415854,0.0,3.46197575176243,2.567648352648099,0.0,4.6025695197387915,0.9172704420621761
gd T cell 1,13.198806212117315,10.31153890920398,10.239487640987525,5.27032913172142,7.810752577803645,3.2213907386026164,12.896474493841959,4.359112567328944,0.0,0.0,10.563156973348434,3.0753514499284167,1.0813554727134542,8.37825360215355,11.303911725485891,17.760163940077753,12.09801342843804,0.0,8.060639113504768,2.4498223943467026,0.11724008688049098,9.599592985579008,6.421685789515038,17.82449194629218,8.626255893730614,5.998715730574378,12.420257342491041,9.547573977698594,9.48377169716929,4.337380119291319,12.769976071115078,15.25497183241798,14.355197308253715,11.244443695263804,16.65493712027106,12.562329217529367,11.406288831991766,6.606055050516469,7.113440631557009,10.826195768664181,11.192699999180618,11.707618915521614,10.383463420076545,5.970178566399956,7.099496496834791,16.48465477498625,6.935227029490614,7.170975545640203,0.0,5.375264364569744,12.974965356716062,13.241011978950128,6.373901605963593,8.245785118453915,7.7712240734920295,21.382140873218084,0.0,8.075944473572543,10.960206194608785,11.761073197020167,15.28779244451204,5.876035058147978,11.995148229189049,6.399672058468077,11.312772989410234,8.858036211564208,14.349966664580046,11.748140643681994,9.70320612325124,4.956162801079509,6.796545267034844,9.091435791990005,11.399276175922953,7.45058461771688,8.200431880316126,5.58994609066484
gd T cell 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5976620363002927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
