,B Cell,Epithelium,Myeloid,Stroma,T Cell,Unknown,rho_Spearman,rho_Pearson
CID005763-1,0.11914533242412169,0.03230820767088714,0.14735462775240032,0.021701837858334443,0.4441854366119159,0.2353045576823406,0.6874852420306965,0.4461737392206906
CID005764-1,0.17315055121395082,0.04317098254019888,0.17276033963498835,0.058133043714320196,0.4581041345511114,0.0946809483454304,0.6006391541071568,0.3899976197326229
CID005765-1,0.12111533458726782,0.08522012070845728,0.08004405210265382,0.032932694253946224,0.42994785349145215,0.2507399448562228,0.5024861129928193,0.3009828720351325
CID005766-1,0.11164874369369374,0.08823889281421297,0.12357039295637369,0.0016234671462436122,0.42108218887680016,0.2538363145126758,0.6821376484478088,0.4137890726403761
CID005767-1,0.11487783799503765,0.09602438900068089,0.13039809848325576,0.012007888729551094,0.3298433839920044,0.3168484017994703,0.5824563501554652,0.3574559279961782
CID005768-1,0.11117091234400303,0.04601196628217306,0.1348866830663398,0.018552443500267652,0.426588870550854,0.2627891242563624,0.6172759773959174,0.3843796332047791
CID005769-1,0.07898106491194183,0.04545404744707501,0.2124652069919798,0.031163346202586782,0.280528864472259,0.35140746997415756,0.5224545632206371,0.3493487125051403
CID005770-1,0.19093321463740132,0.03387101786251157,0.2325761743036694,0.08112027265542464,0.20273366418175784,0.25876565635923526,0.505000796305144,0.32664965426493664
CID005771-1,0.1603959420725695,0.043745055556107255,0.11714252659337743,0.008169642545755492,0.44393420986628424,0.2266126233659062,0.5789452099737533,0.35676074965597937
CID005772-1,0.11896079996914137,0.061847794787230986,0.13389962629153435,0.0032418054190877597,0.4540378483013799,0.22801212523162567,0.624421166209594,0.3872985174388015
CID005773-1,0.15547562181624516,0.01924236234026566,0.0802694888798869,0.02637321636199309,0.44194340448116715,0.27669590612044204,0.566060606060606,0.3207092127641602
CID005774-1,0.08190147086648132,0.11590594813092187,0.1557945436121818,0.04469775762535944,0.23056038013412553,0.37113989963093,0.5974793482874587,0.33550256112760557
CID005775-1,0.08094791381076119,0.13496450004990365,0.11804242794598906,0.0003938939641533875,0.3129380143398706,0.3527132498893222,0.5237265045204684,0.2934311161642613
CID005776-1,0.12052906629656848,0.10351046699566278,0.13101142349095254,0.0002081990778169512,0.2976473430762259,0.34709350106277337,0.4919069802890432,0.2513597732390054
CID005777-1,0.05302822631837857,0.13477316669353134,0.24484909352625245,0.001335633194498832,0.24202218067185524,0.32399169959548363,0.5599320882852292,0.3324919374831393
CID005778-1,0.11855920149485993,0.05615279670455249,0.19515209350279472,0.0001399531982918018,0.27973506690237515,0.3502608881971258,0.540538989728975,0.317207535433066
CID005779-1,0.10919764579695619,0.043504165085011086,0.1095706264340653,0.011366875392204557,0.21820845966804098,0.5081522276237219,0.6087253570399639,0.2693873990557628
CID005780-1,0.14550460928068087,0.11254054646146008,0.135902397214618,1.5999942840007948e-05,0.2710720495949508,0.33496439750545026,0.6443413729128016,0.3492190951821872
CID005781-1,0.07310554960959895,0.15827677057733233,0.13796026637622646,0.0006622286640589123,0.2566182701088209,0.37337691466396256,0.5397128584022501,0.26680442924489656
CID005782-1,0.1257386394324082,0.16407702978647423,0.1473820150248471,0.004203603178965073,0.24057170859507987,0.31802700398222544,0.5112087191076766,0.285792920681875
CID006558-1,0.10174685190575737,0.09631520087850659,0.11439690687164766,0.003137915880461208,0.3350901074854444,0.3493130169781828,0.6245116657623441,0.3484931961607669
CID006559-1,0.1583652253412724,0.03708679439647903,0.10790138475970676,0.007145365880499008,0.44331347231619395,0.24618775730584888,0.6516389503027973,0.36261182640178347
CID006560-1,0.1296190646070734,0.08609544303807062,0.1024841250703802,0.006296270416925826,0.2946224226085462,0.38088267425900374,0.5512556760263182,0.3155571651472443
CID006560-2,0.1128306940796922,0.0344413360182967,0.20977431418075207,0.0077657911937313055,0.2897416691273393,0.34544619540018834,0.5438834750155506,0.34806115285392425
CID006561-1,0.09742538220137657,0.09624707547260615,0.12701288541152458,0.003934514809880902,0.3136700751947686,0.3617100669098433,0.5737363987363987,0.32534792611964947
CID006562-1,0.13226414703757064,0.06676557796701976,0.13612338205806504,0.0021199057199871715,0.29423631287280244,0.36849067434455496,0.47935240435240434,0.3009061248059167
CID006563-1,0.13767898390395217,0.06902888988007744,0.08737311250288339,0.005770454891088079,0.3109425685299775,0.3892059902920214,0.44775024531519425,0.27022337181859535
CID006564-1,0.11955298825342715,0.08604281633504608,0.2622360074053077,0.02274296632924984,0.22493349475717597,0.28449172691979324,0.48265484220953825,0.28152561569193835
CID006565-1,0.13538735167004667,0.0633161826420514,0.09430121970670488,0.04368516095111819,0.4279924159241985,0.23531766910588026,0.5426929848948198,0.2951966818675892
CID006566-1,0.09533902504051832,0.07186784094781995,0.10987140571924511,0.001944769146064435,0.34735785417864357,0.3736191049677086,0.6322954313780002,0.3544812957006931
CID006567-1,0.12906927232975887,0.053421805139447796,0.0976473534069768,0.0049733125827781085,0.341907795911378,0.37298046062966045,0.6351221614843551,0.3395546043615476
CID006568-1,0.12605790126177216,0.047865424534246054,0.10550016001245348,0.01123578954883387,0.4763085031052313,0.23303222153746314,0.6562492719860221,0.34778131844467775
CID006569-1,0.10958935689043571,0.03650696356248815,0.10613926470059969,0.0277997567960938,0.3324720611287994,0.38749259692158333,0.6511161753942377,0.3794644324044565
CID006570-1,0.18158759100027141,0.0709960908254749,0.2332610663067564,0.0409536379687729,0.2029839403022092,0.27021767359651516,0.4807967313585291,0.3410036992380032
CID006571-1,0.11975394489205177,0.07019610662337111,0.10267716742899109,0.0010600769106658406,0.3271319391974913,0.3791807649474289,0.5885486135486135,0.33790852275585914
CID006572-1,0.12432355625619611,0.0148699110612971,0.11886224067292857,0.05894523447444715,0.3185339102340807,0.3644651473010504,0.43269678621332086,0.32245161963389846
CID006573-1,0.11763145974993991,0.054226500528341486,0.2056049071338143,0.01776526770084805,0.2702986432883295,0.3344732215987267,0.5718527616226565,0.3085935623415528
CID006574-1,0.22420034480185724,0.050211995382251316,0.2260057747946561,0.003162366211690888,0.20085706097015069,0.2955624578393939,0.508376982263483,0.33852226017250464
CID006575-1,0.09369668097859016,0.05255261286392773,0.1341035617484423,0.019043371583003114,0.32331452366306157,0.3772892491629751,0.6495940749181028,0.39387287104146895
CID006576-1,0.1328736236147736,0.06128617775922573,0.09877360046427967,0.004459036230530689,0.3361906188077962,0.3664169431233941,0.6473842026355243,0.36439247738881986
CID006577-1,0.11794231676954393,0.09302702649034696,0.10667558475391568,0.006760433566813421,0.32057874981684664,0.35501588860253325,0.6280738129794734,0.3432367927129001
CID006578-1,0.11615026259750673,0.08412489093449475,0.10827368690230652,0.032203521698034095,0.3068667998357294,0.35238083803192854,0.5870606952661312,0.36277165274549783
CID006579-1,0.13456899172142817,0.010724540614534485,0.07722465623804844,0.10173020547968913,0.31855031542885803,0.3572012905174417,0.6324279494090815,0.37882883982122373
CID006580-1,0.11241169561966519,0.06334060283268533,0.11057057140932429,0.012825960264914109,0.4809636660633856,0.21988750381002548,0.6328371361132966,0.3961711277208062
CID006581-1,0.065901659545845,0.06829878744763929,0.13341715930301246,0.00042747406390638334,0.3797855684147115,0.3521693512248854,0.6190904547726137,0.355043502637268
CID006582-1,0.11879305303526884,0.07797204805202995,0.11124126424595712,1.954804536813378e-06,0.3352116919896744,0.3567799878725329,0.557160407160407,0.31266826680290427
CID006583-1,0.10608249246336511,0.06574141941527362,0.11412698055537643,0.009567768250611584,0.3569618058141699,0.34751953350120335,0.5979911301917742,0.3663794850026768
CID006584-1,0.06619172997877225,0.010781933857674855,0.17802655401253678,0.08447699843778696,0.37631540442336736,0.2842073792898618,0.49792315680166144,0.3464606451062603
