,CID005093-1,CID005215-1,CID005217-1,CID005219-1,CID005222-1,CID005224-1,CID005225-1,CID005416-1,CID005418-1,CID005420-1,CID005422-1,CID005424-1,CID005425-1,CID005614-1,CID005616-1,CID005618-1,CID005620-1,CID005844-1,CID005845-1,CID005860-1,CID005868-1,CID005874-1,CID005875-1,CID006320-1,CID006322-1,CID006328-1,CID006331-1,CID006336-1,CID006340-1,CID006468-1,CID006469-1,CID006478-1,CID006480-1,CID006484-1,CID006486-1,CID006493-1,CID006494-1,CID006494-2,CID006515-1,CID006527-1,CID006542-1,CID006544-1,CID006548-1,CID006551-1,CID007329-1,CID007330-1,CID007338-1,CID007346-1,CID007352-1,CID007358-1,CID007659-1,CID007661-1,CID007664-1,CID007665-1,CID007666-1,CID007667-1,CID007672-1,CID007676-1,CID007681-1,CID007688-1,CID007694-1,CID007697-1,CID007704-1,CID007707-1,CID007825-1,CID007827-1,CID007829-1,CID007845-1,CID007847-1,CID007849-1,CID008109-1,CID008114-1,CID008122-1,CID008457-1,CID008459-1,CID008460-1
Effector_memory_T_helpers,0.0169413405379718,0.011847159799449208,0.018637617798848028,0.01760134498359408,0.014303870242875577,0.02416573128061748,0.015624440575592884,0.025888573781489142,0.0,0.011845056190883146,0.017059036384866454,0.001607835412906733,0.024890517275479813,0.016352676722940485,0.02647232819778463,0.0220115894506157,0.021938533250811677,0.014780129420211228,0.015273044182587426,0.020592117632230816,0.01764577510879021,0.023311898606168405,0.0075935933252042846,0.020084996246096498,0.025374458195237884,0.029918524839825832,0.014273989265896197,0.023694393815916318,0.013781307213443443,0.027956269524523805,0.032844449550390196,0.023266627444757482,0.017230447354250084,0.02012195362129201,0.014876845770795781,0.0155791596596274,0.019214480989290798,0.03654044814339264,0.02729693278503919,0.02035156776949599,0.016438627364565007,0.027055866332976686,0.021773450258453727,0.020688861008729114,0.012984146270235886,0.01694528269654998,0.020875038784228868,0.01207670297766198,0.007926130185035754,0.017410163912687248,0.015183391531958029,0.012278321491718803,0.023158486270253992,0.02498267226662686,0.021027168701202813,0.0176374982379148,0.01250605598888,0.01872056673541102,0.02904202044598278,0.02009754473117005,0.018170659196507954,0.02218343460611793,0.011097607178292421,0.01812049794345473,0.01688821934146595,0.020284388696435333,0.005513764675265191,0.020659185875372008,0.025899368707701025,0.021183410577192977,0.01361845659960858,0.01570451379803923,0.010440317479927725,0.008580036879517168,0.021435959029442706,0.03255518926682785
Eosinophils,0.04470295329065067,0.0,0.0,0.024435040010775504,0.06353332634065989,0.02647544802287915,0.017923701477395755,0.0,0.0,0.0,0.0,0.0,0.035627697320765275,0.02520908908036123,0.0,0.02825629194641875,0.031314448978678716,0.00845162949330551,0.0,0.0,0.0,0.019248354703577344,0.0,0.005368211243383043,0.021058594395467617,0.0,0.027832630774087364,0.0,0.12064741429764486,0.0,0.0,0.0,0.0,0.0,0.049526967604491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107150045980403,0.019587029454006387,0.0,0.0,0.0,0.0,0.03331304711489917,0.0,0.0,0.036807321187633496,0.010345142495489857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051310095670063366,0.0,0.0,0.01376519819923755,0.0,0.0,0.0,0.024669424636799612,0.0,0.059279320095684804,0.0,0.0
Naive_B_cells,0.01937850898726607,0.01585822798051073,0.026837835704133478,0.02267379593129934,0.008749051263010534,0.01673128731198509,0.016468861995698726,0.012252556437062015,0.0,0.011328820363987534,0.015594138816886347,0.05851735487672025,0.014381136473305106,0.023048015849808076,0.007151222424155577,0.0021361454858928727,0.0247794026677468,0.02252238500041415,0.0394309219184069,0.018931607639263128,0.019708422513476744,0.03330200380537917,0.02923471160551747,0.0025440955630306526,0.015485449688871392,0.02243545507244288,0.00908112228188454,0.010507572025008283,0.015674299231833996,0.02512829980615433,0.0,0.008299491246788988,0.0338761640988075,0.0126670021724606,0.0,0.02040080778333882,0.008307964399775596,0.030712344523120046,0.007780839952244049,0.027368311011046264,0.015120768237060277,0.023738131197777304,0.029894049372394,0.00777901855171449,0.03396086904943739,0.0,0.017417078241883977,0.013398825241096441,0.029543297360262052,0.029826962965280816,0.018804437375049717,0.01739750834857667,0.0,0.011716629110591027,0.018589231850990855,0.018652316898905143,0.028032915332457223,0.02950096541438692,0.02225074989926865,0.019735755193754624,0.01622823577524598,0.0,0.03427060405999787,0.025325165755771813,0.0,0.010905208004193472,0.023857978150876133,0.023170962160719497,0.006634158848596185,0.021015768711217464,0.021405539091647854,0.019667676297232352,0.0,0.0258566682768657,0.02508471969633708,0.017415385551476002
Naive_CD8_T_cells,0.0804977229308018,0.05757856617534218,0.10155155106117043,0.06572124708061819,0.0762386833206571,0.010642421308420927,0.08792668927216635,0.08890458261922625,0.024611271820883452,0.18648025459387627,0.09928294314930422,0.03729750964865595,0.07584049419393542,0.08206254766148381,0.1009512724332137,0.0916512958072449,0.08701585948841063,0.05665552280502705,0.10870962748328893,0.07926345118229193,0.0058334553171306945,0.09009972322749836,0.1071478200941542,0.10668911923523701,0.08053184913947067,0.07317247048635771,0.07999898715385277,0.10286201364149576,0.06453096821933901,0.1305870925231508,0.12694885989621735,0.09624877228478643,0.11375137796423412,0.07652411472389488,0.08626671114432108,0.06357952108403134,0.10511740513150958,0.0768257259352486,0.09076703987202325,0.08435930752254107,0.10235529360156498,0.11141568163405222,0.10782500526024044,0.08499559722708243,0.10494053411527117,0.10550721490610522,0.0807388225718937,0.09395984358225189,0.08019131760154176,0.10286943422323011,0.09027989687334204,0.09513201760478811,0.07355726333728765,0.0794727994861136,0.10293682334699773,0.08178925224346545,0.057204897360403226,0.06382103912021708,0.09578853044310638,0.07938946729501138,0.10033463153902077,0.08055445505425576,0.09520447610298703,0.08364707744800555,0.07917920659277283,0.09348621900001974,0.09482607254616066,0.0882575538654284,0.10293220410828376,0.0316517440882047,0.0871160605602033,0.09251774051039366,0.09833012385953452,0.09680107988958497,0.06034414469064849,0.10151366719401506
Naive_T_helpers,0.013586867308335448,0.0,0.000930578089572616,0.0005558291727326142,0.0,0.0,0.0,0.0,0.020891083793999687,0.0,0.0,0.0,0.0,0.004146967021122369,0.0,0.0,0.0027208877712906073,0.0,0.0,0.00720753079847923,0.061234909599313145,0.0,0.002796917187088623,0.0,0.0,0.003886569003042255,0.0,0.0,0.0,0.0,0.0,0.0,0.013213370138408299,0.0,0.0,0.0,0.008721328440164938,0.0,0.0,0.0,0.0,0.0,0.0006764064883589962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007885161532267296,0.0,0.0,0.0,0.0,0.0,0.008696258319869381,0.0,0.0,0.003778796769507611,0.0,0.0052966110223751734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004886824107564819,0.007436075565570315,0.0,0.0
Neutrophils,0.029809899139492668,0.29120160811505785,0.0,0.02437143164104884,0.06900047301502371,0.03153067497274768,0.015487278534290726,0.0,0.0,0.0,0.0,0.0,0.02465937544337353,0.026979687353188,0.0,0.017366134663340513,0.030938818850827977,0.006563328654835413,0.0,0.0,0.0,0.016713352272839595,0.0,0.0491077583016746,0.017648453514309163,0.0,0.023093857298983705,0.0,0.1274183230409444,0.0,0.0,0.0,0.0,0.0,0.027267280243406015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089502271288802,0.019237056752622748,0.0,0.0,0.0,0.0,0.08446972344467044,0.0,0.0,0.05249576442243659,0.02157778699633583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03168598968420177,0.0,0.0,0.02298360092086979,0.0,0.0,0.0,0.04128305573372383,0.0,0.044112348215509974,0.0,0.0
Non_classical_monocytes,0.06275360967632497,0.07914243170494464,0.07340160569300634,0.07108870618758835,0.060848278645624594,0.0795243710466257,0.08926457455251628,0.05763630844075555,0.08587591465421242,0.11786691634521539,0.0966170567188718,0.12828971811833284,0.0590604638663043,0.08337678121227221,0.09873474405491509,0.05234512579558008,0.054790921878021544,0.07776133342227207,0.13012173629250096,0.027743510705613993,0.08475134884788461,0.040766529769973636,0.06849954816267866,0.10462744038294584,0.08357402291088722,0.10922557058419642,0.07018423405199897,0.1289934688768744,0.07308113212333095,0.04275853313744998,0.14367503746190813,0.0817884182892129,0.057074047535874646,0.06583255225891842,0.09267726590989082,0.07394501220322149,0.0475133889215859,0.10834242164277566,0.09144412409864427,0.11582413025829286,0.10174540626061596,0.06959333292571797,0.07043806385777619,0.0903047549130995,0.07032104644081093,0.08367058252553897,0.10254896595904506,0.1372139254900075,0.07090064888967408,0.07841469512639596,0.07543975584269888,0.06830740379421683,0.14326095272720746,0.09436050816425866,0.08439108074546303,0.09151758394659507,0.0499135779052428,0.10246196339401512,0.15593600418915068,0.13059354249188537,0.11457654461800496,0.09548991236561785,0.11038174773626835,0.1341498658861751,0.07086082473481552,0.07671954576070585,0.091850873055738,0.07429227844330583,0.09007465909541212,0.08447509933878519,0.08959797528748105,0.05782897071052471,0.16828246900308522,0.07397036105621961,0.09575570403751801,0.06947482693932687
Non_switched_memory_B_cells,0.044207258663634494,0.038042029229540676,0.06762216274309078,0.04593324090889133,0.03691465806687091,0.013984420665471772,0.032607409872166794,0.04419263520629563,0.001543217486099193,0.015358964393028212,0.05045782612564689,0.0517000510557359,0.030394600372666454,0.05612389452698056,0.045484907998359025,0.059234094960981504,0.05649751336920814,0.03715873089263925,0.022492433759433147,0.05623265041009691,0.037490411837786425,0.07092294478930648,0.05219588700491721,0.0574013892444307,0.04452085907245939,0.04430248753444233,0.055732682936097865,0.04889331415886214,0.03854006878698847,0.05527725465881808,0.034359065596171405,0.040968479155518815,0.052364735295692445,0.056196970590864224,0.026944877911395285,0.057283825163926196,0.04680041132302725,0.033591138650939524,0.05151128693942246,0.023293982059694206,0.05627806368500148,0.040766698981464594,0.046271533712982094,0.047139836484346116,0.01159793251642668,0.021573475937573108,0.030997136048016648,0.05178690347402757,0.06874711906983032,0.04674681758339438,0.048570986890826284,0.046009606250820435,0.030262374259814505,0.02683265710548909,0.03152870839553409,0.06059374194576593,0.061168947385823076,0.05262101701805631,0.056346648275580245,0.018145981777868213,0.06451957740356168,0.04477461058826115,0.07349984435033324,0.05162705444313476,0.05090956140027202,0.05326304953623096,0.05293673330180215,0.04951300366977029,0.06004308118437479,0.053622509756253,0.06699751699376084,0.04189465226550539,0.04233182671477588,0.03326073382970289,0.037464805346358404,0.030828913917135832
PDC,0.004693526364689044,0.0046269711001624475,0.0,0.006490995123090252,0.005520137392481425,0.006090073980978361,0.014111999733860832,0.008603635880201993,0.0005756142991647569,0.0,0.006485575995961743,0.004150892233815507,0.0,0.0080698060695209,0.007245217256213707,0.003417182556582526,0.004110277947429528,0.0052481224493719425,0.0,0.009393887072106605,0.002342172589852407,0.0060193517216592714,0.006222963907114846,0.007981948417197881,0.006778367960237419,0.007357589572789806,0.005610513758761872,0.0062551519262860605,0.007337749945358706,0.007208104106623782,0.01162050711742886,0.00612309520298499,0.0,0.0073478596014955825,0.007008645985770422,0.007851563262673545,0.008921091822437348,0.010073764868606951,0.010358138566273972,0.0,0.007167477611014828,0.009707672854302794,0.007650781103160727,0.0,0.007560583742773722,0.0076820370444363574,0.007512077746105079,0.0035783853698166577,0.00913337595734631,0.007790476516682362,0.0038444493222730314,0.007947964581691877,0.007639887692394931,0.008659193887848879,0.005446438803716143,0.005697134732855794,0.004570916729109934,0.004728818275471016,4.128732490908809e-05,0.0007799095991488752,0.0,0.010415925395582065,0.0073044890628422825,0.007184646053036104,0.009882647181282971,0.007763847922107387,0.011850902748300602,0.008335717436029684,0.007103425533130739,0.0032965842361677173,0.00688851665538713,0.006390661745554331,0.0005538397083194019,0.0,0.010077142230301088,0.0
Plasma_B_cells,0.04361777577171609,0.026707387272172294,0.042458511337793534,0.040067822836281096,0.030825473186908377,0.026649870413726347,0.03632948372488699,0.05251109214264187,0.015405519361794785,0.033969087875733,0.03752881613728111,0.0490353564029622,0.03716117340165794,0.03489522648121004,0.046522612622334966,0.039764579822488294,0.041411249293145935,0.04296924598823643,0.047596749616613546,0.04784278737870829,0.0513854396300551,0.03927740151933173,0.0387587935047269,0.04317671024164956,0.03313164902983662,0.041537444578121745,0.03581401650608595,0.039100244119809564,0.027643038257797948,0.04296574343223355,0.05100821886617491,0.030097290466590588,0.04491042768341678,0.0439606639745732,0.03730559619448146,0.03906919093450276,0.04150360312639837,0.048274336132505646,0.03950318681217338,0.03034601420291265,0.03990149156720277,0.03184185080822955,0.050310140858089644,0.04361191858744049,0.05047139686164004,0.02711313678256558,0.030547184353381652,0.05932941867004072,0.04582235529357522,0.03777764625826827,0.03482522461129853,0.0347720955344564,0.034476068835229745,0.04404503956859406,0.030213402614096746,0.04661605032084461,0.042588266163311,0.051751927656189994,0.04483214090341447,0.02628005622488149,0.04811827919256319,0.046540606496215955,0.04839035024314222,0.03736008923532091,0.04093159147772368,0.045096605482012206,0.03984426015190832,0.03840295970070344,0.038824002668594225,0.05159862778096072,0.04032802921079437,0.04155836947111972,0.0566835166215081,0.03512992960713583,0.04211553476695197,0.06322912967385841
