,CID005093-1,CID005215-1,CID005217-1,CID005219-1,CID005222-1,CID005224-1,CID005225-1,CID005416-1,CID005418-1,CID005420-1,CID005422-1,CID005424-1,CID005425-1,CID005614-1,CID005616-1,CID005618-1,CID005620-1,CID005844-1,CID005845-1,CID005860-1,CID005868-1,CID005874-1,CID005875-1,CID006320-1,CID006322-1,CID006328-1,CID006331-1,CID006336-1,CID006340-1,CID006468-1,CID006469-1,CID006478-1,CID006480-1,CID006484-1,CID006486-1,CID006493-1,CID006494-1,CID006494-2,CID006515-1,CID006527-1,CID006542-1,CID006544-1,CID006548-1,CID006551-1,CID007329-1,CID007330-1,CID007338-1,CID007346-1,CID007352-1,CID007358-1,CID007659-1,CID007661-1,CID007664-1,CID007665-1,CID007666-1,CID007667-1,CID007672-1,CID007676-1,CID007681-1,CID007688-1,CID007694-1,CID007697-1,CID007704-1,CID007707-1,CID007825-1,CID007827-1,CID007829-1,CID007845-1,CID007847-1,CID007849-1,CID008109-1,CID008114-1,CID008122-1,CID008457-1,CID008459-1,CID008460-1
Proliferating T cells,0.0,0.0,0.0,0.0,0.0,0.00047529204104466755,0.0,0.0,0.007838395832336111,0.0,0.0,0.04836217479247534,0.0,0.0,0.0015863259078448726,0.0,0.014503292282000852,0.0,0.03827938615315836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632932620646735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051267937958519106,0.0,0.0,0.0,0.018324523121716913,0.0,0.015332542600298706,0.0,0.0,0.0009119017324326893,0.0,0.0,0.0,0.004029611387509793,0.0,0.00963125073354375,0.011969701417776764,0.008772473970042978,0.039903339851740556,0.011996148995586074,0.0,0.0,0.0,0.0,0.0,0.003272723550896144,0.0,0.0,0.01145270252197965,0.03117866963933205,0.0,0.012888942238201558,0.0,0.005171252367792092,0.023936070819664795
gd T cell 1,0.027405871579554868,0.07558000320671976,0.0,0.0,0.02023563173081067,0.0,0.0,0.0667094248488643,0.0,0.0,0.0,0.0,0.0,0.0,0.041919601585867446,0.1214438160579996,0.006032605814066942,0.0,0.0,0.0,0.0,0.014021826159893306,0.028268282194985464,0.06553373931687206,0.010206529052129605,0.0,0.034789899436662414,0.0,0.007497111179321095,0.0,0.0,0.0,0.02828319139802263,0.0,0.03589681360718074,0.022684222494746876,0.0,0.0,0.0,0.01533854008202698,0.0315540911539169,0.0,0.0,0.0,0.0,0.00020600118228272275,0.031450687303219614,0.024487728571099418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446158386036262,0.0,0.0,0.0,0.0,0.05347697798819004,0.0,0.0,0.0,0.022835907390180578,0.0,0.005570672648389951,0.0337571599750362,0.0,0.0
gd T cell 2,0.027829506036567187,0.0,0.06283339539984518,0.04516338455579303,0.02516085459113466,0.06256414983746905,0.055898580614180675,0.0,0.07501643712329284,0.013754359382748797,0.0575769748011755,0.016499590559606526,0.02739653577541189,0.06416519522370376,0.0,0.0,0.047866933893297166,0.0011756621448253985,0.07867136521426597,0.020452307499923317,0.08675340982639526,0.03871264903996904,0.044023614715575185,0.007014119459905987,0.015354024792091622,0.04407320063239885,0.042326844151319896,0.06579848069281834,0.03831106611882586,0.10145402549660061,0.08704350834150813,0.041353179992954264,0.026938864168308513,0.05953654509550977,0.0418454910136061,0.04049245321828917,0.0861022875330249,0.1079892275663006,0.09308235893189716,0.01634046409966836,0.07883888163585734,0.05884257646585964,0.0628479199844538,0.038274533235687525,0.013281464661670949,0.057762631521879,0.02551936356452462,0.05316051467114771,0.08817140528474605,0.08147399357759437,0.05465579046871199,0.05463947143777195,0.013598963498558618,0.07521234031683845,0.06892254814445256,0.10129497048090613,0.0751241028644339,0.08024603869571413,0.09309222215082648,0.04261685507683744,0.08166388070114784,0.035754634807465664,0.04276907684296285,0.07250529312863326,0.07428353243596278,0.09588159856461759,0.0006495929373567807,0.08638015420460529,0.08221194186761262,0.04295146062092094,0.05290501138758832,0.07491480390070114,0.037968447612699886,0.0,0.06601774468300765,0.08090252329511992
GC-like B cell,0.0,0.0,0.0,0.0,0.0,0.0013795018318951884,0.0,0.0,0.009863882769342587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013651597693754285,0.0,0.026258130956970827,0.0037793492639698304,0.005753943589567639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010761253368489197,0.0,0.0,0.0,0.005668140801519195,0.0,0.0033093275998765164,0.00010569583835142231,0.0033556392328006534,0.0009123526947166146,0.0,0.0,0.0,0.0,0.0,0.008440988730366875,0.0,0.0,0.0,0.0,0.004418605719612446,0.006122744420883474,0.0,0.009919206137135844,0.0,0.0,0.0,0.0,0.0,0.0010613290743617528,0.0021894481454665174,0.0,0.0,0.0,0.0,0.0062690110294467355,0.00758119442859205,0.0,0.0,0.006160926972368032,0.0,0.0,0.0
Memory B cell,0.06821531705114706,0.09545500002899229,0.004457869993945424,0.0830228003592845,0.12456135197096575,0.06779369586452424,0.11358995489134134,0.08604479171210018,0.03434829368264956,0.04824992748644041,0.042579976643415396,0.084491267385941,0.08838045290749688,0.01384350408280174,0.12163475368851162,0.0,0.009363079526000722,0.09630877518780677,0.023385826620319728,0.11202228109350981,0.0,0.04414802286283988,0.0,0.10820848215549644,0.034903924914092326,0.06558334247534259,0.06321838924122539,0.10878552813504551,0.0,0.050233786163331226,0.08671406902632388,0.07784283587159627,0.04154130148335542,0.06713487879890051,0.09126972380469565,0.01820806151553917,0.009545470689446929,0.041671841352672025,0.0,0.06714534558598606,0.0818264821997784,0.021367163470570404,0.009609249628574911,0.11166628545703468,0.11616867903891183,0.14812120143788676,0.06996729756319676,0.1691663436585908,0.0,0.026206661649871888,0.02570098456376773,0.043902085641087614,0.1753266077198885,0.07832664316326224,0.10223750101992025,0.042285690863485305,0.03216810043323319,0.05620901626810316,0.034026707663732315,0.07374760576335529,0.07901331893406492,0.16498574120272042,0.055861402746715354,0.0,0.07723430975880773,0.02077500345219676,0.1176943630940493,0.027458896703989558,0.052823972059162665,0.007185452721629031,0.06487165402561064,0.0,0.13469479627813083,0.03907079717274416,0.12333522471281906,0.020501745824444972
Naive B cell,0.011114000778244489,0.0,0.07997230285543899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02553644108723795,0.0,0.0,0.044190254465834536,0.0,0.07059237147651361,0.06626402568858444,0.0,0.011016773385946534,0.0,0.0,0.021175656007592265,0.06326192846731943,0.0,0.023465723138876144,0.0009263880478517297,0.0047430260820429,0.0,0.08086358205830305,0.021988446143587893,0.0,0.0,0.022700323917086266,0.0,0.0,0.0599454402631494,0.058501262431637814,0.0,0.0670407713568679,0.0,0.0,0.01931802689222851,0.055485197081195786,0.0,0.0,0.0,0.012938569018161351,0.0,0.07316574755595713,0.042168632252735525,0.05442806456779125,0.03859345452699374,0.0,0.0,0.0,0.020797582167253213,0.009610933094759305,0.0007444528833220985,0.013752899322342806,0.0,0.0,0.0,0.0053585541223969205,0.06441348663561185,0.0,0.048148747727878305,0.0,0.037592174867236434,0.0006867020977396141,0.03828087370262905,0.02991451511692811,0.0840130519135966,0.0,0.023232571967702946,0.0,0.025216704442987174
Plasma Cell,0.024087487239894394,0.015759496180334842,0.013774197328909839,0.008804994670033126,0.01885495862991983,0.0,0.0,0.03183644794985433,0.0,0.0,0.0,0.004724469009778876,0.059499512716410456,0.00262674721174543,0.037597196847545936,0.0,0.030336272246949667,0.0,0.0,0.02993691729477796,0.00039563668373245476,0.004077162438260979,0.021413443028140643,0.0,0.004906114658861724,0.0,0.00621135356415343,0.02167629059817943,0.013742818462683068,0.0,0.057369583857280554,0.039135091908070296,0.0,0.045804683521457626,0.04749280670960477,0.0,0.020675045958486273,0.0,0.0,0.0,0.029303257342527367,0.0,0.043015738721885556,0.0,0.023856501046461188,0.0,0.04596192882255149,0.018821031431258357,0.016759164962817704,0.026533266916399772,0.005040392049316927,0.0,0.05379075745968196,0.02667207869016354,0.052876551198463156,0.030424542342832313,0.0,0.0,0.006164619665118466,0.0,0.03387630094994087,0.056827993673637084,0.01763867326402455,0.0,0.05316346506335407,0.02556797381649588,0.0,0.0,0.0326005119145885,0.029580611461255263,0.0172133028597329,0.0007415120380296466,0.05306319794177771,0.0,0.004919437530533456,0.0
Plasmablast,0.0,0.0,0.0,0.0,0.0,0.02736063600627329,0.0072145858834847245,0.0,0.08369565704993155,0.04832000648417417,0.0005592711488692457,0.0,0.0,0.004421267791835713,0.0,0.020387007808089698,0.0,0.0,0.010736491008057075,0.0,0.014690401907892612,0.0,0.0,0.001695519113176509,0.0016886900831844403,0.0015285641894917474,0.0,0.0,0.0,0.0,0.0,0.0,0.022597995133710372,0.0,0.0,0.0022045926527766036,0.0,0.01738272691083657,0.0,0.03596244145131571,0.0,0.02176323010087001,0.0,0.01798582004274491,0.0,0.08895496950392827,0.0,0.0,0.0,0.0,0.0,0.025662919002578763,0.0,0.0,0.0,0.0,0.0,0.008064780803073967,0.0017202410657098865,0.0505455205186647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020449980729897992,0.0,0.0,0.0,0.0,0.0,0.044880208097096544,0.0,0.048968382501795235
Arterial Pericyte,0.053164029105048305,0.06499432636739005,0.06404127004181172,0.07107748842201954,0.06284845163060743,0.038899671825716485,0.06573200273669991,0.04179035085089693,0.03861933884171095,0.10039801344730664,0.04658822307842761,0.07179783703179209,0.04171353637254601,0.0408738815115854,0.04299030250630719,0.04613080704508494,0.05999358534960828,0.08527039905742115,0.0,0.0469691915170047,0.05551201254688187,0.01703783314376777,0.04846946999195837,0.04661122566507166,0.04029919985485674,0.09052535144675579,0.03569618457527091,0.041359752666971145,0.0402264664546503,0.08542031120610352,0.019807921892690317,0.08012386004792352,0.03163658963234599,0.05753334892502819,0.04393675593485409,0.06367314553976867,0.0564817092509886,0.08796816815272208,0.049000772271675194,0.03186391038232334,0.054520052301431775,0.0648322713401914,0.04875516419735823,0.09595491981771033,0.08081429302807297,0.05545691909388027,0.028669475420230243,0.030891349974550567,0.03988244540055,0.046931410374718596,0.04781039781887731,0.03983658320064748,0.0815381824734444,0.06695503822477941,0.0528541309464457,0.02853809763719994,0.08496451053535092,0.03609231742037672,0.07176536236550686,0.04763668795745673,0.04018912823394326,0.05267720144037501,0.06241012556547966,0.046298646953644586,0.056099223291038405,0.04556951696941221,0.011566546798449241,0.0578025453235863,0.035041852944037145,0.04042849089732103,0.021522564170086373,0.038077887650707715,0.07687510874539026,0.06357357900457887,0.06900507917040997,0.08331678295013552
Blood Endothelial Cell,0.0,0.0,0.0,0.0,0.0012073149941838567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00746906733505877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022252304369332704,0.0,0.00045324874417537866,0.00869156126094122,0.0,0.0,0.0030387226805791197,0.0,0.0,0.0,0.0,0.005366475026630593,0.0,0.0,0.0,0.0012691242397947914,0.0,0.0,0.033989899231725955,0.0,0.0,0.0,0.0,0.0,0.0,0.012190242941869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fibroblast,0.025492763615060133,0.0,0.00278877376211007,0.0,0.0,0.004969826952376624,0.05555915657444384,0.07517947477322655,0.005007450459922474,0.0,0.022915004370227723,0.05158855625924975,0.0,0.02200437549689783,0.027718370142914332,0.03533536263425054,0.0,0.002239129860073103,0.008057073975838202,0.06146515322835455,0.0,0.03038955419833786,0.0291133356375222,0.012284879308183897,0.04764191751680723,0.04975207563431482,0.012526674133679392,0.05920393008499284,0.005810215755129884,0.008367639270687427,0.008448007262099457,0.02203375040493271,0.0,0.011621780598168641,0.008223729744494299,0.02928028489956617,0.024745476876408982,0.014288995182077283,0.009374975554367523,0.043891362215085654,0.02278827479510684,0.01138457786409843,0.0,0.00768536275234415,0.013968989259115501,0.012863795594437134,0.01872858436145366,0.045162728265980785,0.003681895295107172,0.0,0.0066058676335399675,0.00983354508703004,0.030131024561731043,0.0,0.0,0.026057276017341043,0.0,0.0035606922573566463,0.007247321781878631,0.0,0.008787680044545308,0.06672418876940246,0.014961733632413236,0.009301103930875082,0.007365287201200269,0.0032356467737303376,0.0007078095549143904,0.010872528020425333,0.08275247093218539,0.0,0.002873402793597618,0.007828086585408008,0.023503783056581955,0.013692776609139225,0.012677473787161043,0.0029073078391700802
Glial Cell,0.028963412461948397,0.0,0.02043434545318169,0.011095219094979495,0.011381001984911054,0.0,0.017467813600506973,0.02867888780928717,0.0003131548161924676,0.008605891349274395,0.011596837065276592,0.004967106428694085,0.00841211764409009,0.016769403338550207,0.028869585079603174,0.010348200444157768,0.02181417618022858,0.023699811108209276,0.017635248125105557,0.03755689879848837,0.0,0.020108082332445792,0.009309451456495288,0.021985272675864614,0.02284607479856967,0.00679248514985505,0.011219173959479984,0.016072469531213177,0.016765148738701587,0.0038279633011621666,0.022215386342990424,0.012234776563888805,0.03460249964117774,0.03715195453630036,0.03288209374542304,0.013740907005600676,0.02907663918077818,0.017884839569272885,0.0,0.030821720323137975,0.023050677766219087,0.02371300177930008,0.01924877267267202,0.02263086607321449,0.011089033594809004,0.016045596177089397,0.02906646729448059,0.012313063108819947,0.005196586193411003,0.010063256259673562,0.0,0.005934148626113313,0.026003412875178742,0.010961697657495205,0.006685936678360498,0.019328868712003407,0.011933782539699648,0.0,0.004054289552010283,0.0,0.0,0.02904580386345286,0.01843316559458927,0.0,0.01003492412449266,0.0015910159041985714,0.02818978337463427,0.02117477565291105,0.009589036217285388,0.0,0.0021903434735461784,0.0,0.02521041664567078,0.03829689100198339,0.020530994497441328,0.005305502464033141
Inflammatory Fibroblast,0.04485708826668786,0.0,0.0,0.05424584846429357,0.018509960293959002,0.011615227836274711,0.0,0.0,0.0,0.06209083123793909,0.018194235649960023,0.0,0.01825255630010858,0.002496115999060836,0.0,0.0077114566377286375,0.022755061555382733,0.07918345233718764,0.0,0.0041757361267240264,0.01707417197747724,0.047969842418711744,0.0,0.01676813091666255,0.0,0.004856556774644723,0.0,0.0,0.012466748161119146,0.0,0.0,0.012887989808262742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012208739095230528,0.0,0.0,0.0,0.0,4.521869133508772e-05,0.0,0.004380514896540782,0.0,0.0,0.0,0.0,0.00904927531866231,0.0,0.0,0.019742257922876216,0.0,0.0,0.02225189070236921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987376915974421e-05,0.0,0.0,0.0,0.015099249928616713,0.0,0.009408474093392603
Myofibroblast,0.0,0.0,0.009340504281283444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007008879922556684,0.0,0.011338495399524667,0.0,0.006364081133689321,0.0,0.0012825864375319085,0.0,0.0,0.0,0.0,0.003582239025935012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pericyte,0.01022810090777664,0.0,0.0,0.0,0.0,0.0,0.0,0.0017775285754869443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012084470472001525,0.0,0.001738314163872746,0.0,0.008598182744994432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952306534465054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263009246790644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009281376477189088,0.0,0.0,0.0,0.0,0.0022016913608538294,0.018205586116104858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Post-capillary venules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035401304188706264,0.027289216188689923,0.0,0.0,0.005909857574110574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012503366290489988,0.0,0.0,0.0010241710860050095,0.0,0.02060505430764914,0.0,0.0,0.0008314130021026588,0.0,0.0,0.0,0.00036460923186234704,0.0,0.0011586346966154801,0.0,0.0,0.0,0.0,0.006257163874678622,0.0,0.0,0.008576741878723839,0.0025855116374607556,0.015314479845189806,0.0,0.0,0.0,0.008913626135550788,0.0,0.004886952919675679,0.006060890585388319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011957164142179167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009956178727750125,0.0,0.0,0.0,0.0,0.0,0.006928485905678717,0.0,0.02325218518290804
Proliferating Stromal Cell,0.007093932775014407,0.06690511021601167,0.06839017883392627,0.03169204796391361,0.0798728808942109,0.04660170216660196,0.06304567427920305,0.0005588225347404045,0.03298825776322499,0.021438568113914022,0.07447750420285806,0.06616373088658319,0.04305122848202617,0.04488032823149987,0.042889676368852096,0.02841442347461962,0.07307712417623802,0.0008363536090489126,0.07672792796514313,0.0008243498104680112,0.04953277734666713,0.004598206677798653,0.055534296387470254,0.03621104104941611,0.05229245039454398,0.0055034225103413985,0.07930350028073338,0.03279562335362705,0.0370726033840881,0.07759133485088253,0.060143959906820754,0.05133289678643041,0.07734867549075054,0.05160265105057387,0.05520279613133488,0.039876163699727143,0.02321325976614492,0.0657704063018476,0.07494365887004477,0.0,0.04972953802417256,0.06196845812228079,0.07700422625035741,0.025674262105792725,0.07063824315781256,0.07601595131936782,0.04087964744283405,0.05779698973891425,0.06386550431734744,0.08208310636146704,0.0829043618896379,0.07333807384837833,0.033991250348843094,0.0804237262197701,0.08002998622679354,0.05607783882820827,0.06147979414842884,0.052682560521420604,0.08685158247401682,0.06200787761074695,0.05876238614679382,0.012423612096479447,0.06180158181310675,0.06716671712975315,0.04569025871237574,0.07822894867883996,0.07652332223705922,0.060753497594276326,0.050010310936378276,0.0757183647340678,0.07223398685038324,0.08377834190113076,0.056965360306941194,0.03658041585017875,0.06941759846723594,0.05817515238578219
Smooth Muscle Cell,0.01326111416350681,0.009478995639221536,0.01748746352361219,0.018341496783934975,0.012440065623214563,0.013387177809926636,0.024473400138983244,0.018714771342471667,0.017568190195656204,0.01975702595449219,0.017311524350513755,0.017791135064541053,0.0181242654576662,0.008412258669984275,0.01126886745986664,0.011879051780193042,0.012849938141504725,0.01531612638666595,0.025168639612915437,0.013672151110855233,0.018088130125826957,0.018346536900442592,0.02225356871476162,0.020963220849004753,0.01343196625226403,0.01545244382892587,0.02170118674823588,0.028377040600497554,0.013731334820286644,0.015796782249692068,0.017827963416580283,0.02104163224248169,0.011405522883678349,0.019990059216654043,0.020824649033231654,0.02095071933107447,0.0156509897377879,0.014455131034160004,0.019799111518743872,0.021082999691228028,0.020618936513244174,0.012889467080258036,0.010660701415557042,0.006180133168158282,0.008679697651115023,0.006500120559893771,0.023021856571491108,0.016887924121919723,0.011682530707195913,0.015134766011831911,0.023686301194051216,0.02175048703889335,0.024061234368792848,0.018787100801539818,0.008880671479056457,0.025947187941670505,0.007334697033860863,0.0175918393504275,0.020740893803947124,0.028037130189505585,0.04569509271018518,0.016992178263014083,0.014563650861513816,0.017327402853002685,0.011264422639572221,0.017640087752600463,0.008179834282136447,0.007125223234828169,0.022910720019317883,0.01579498884903654,0.0067128644574738945,0.01928440142068291,0.02577114879917814,0.013261540709751801,0.015655464154508743,0.009560213014995838
Enterocyte,0.0,0.0,0.00970273122215543,0.0,0.0,0.12118019760203397,0.0,0.0,0.09645815817628238,0.0,0.06041985892779209,0.05707851217658909,0.030707340485295716,0.013070451394757885,0.08190050237414442,0.0,0.0,0.0,0.0,0.014234977269434398,0.03897490149986582,0.06439682739973177,0.0,0.0,0.05017309989129056,0.0,0.0,0.026664045214941118,0.0,0.004812319860173838,0.0,0.010233121787786069,0.0,0.009555599352570839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021678693187112087,0.0,0.00011367539097709934,0.05572563770064659,0.0,0.0,0.0,0.00862477427949991,0.017637290459913,0.0,0.0,0.0,0.0,0.0,0.0020131074408998436,0.0,0.04420810122741177,0.0,0.0,0.04241154733709125,0.03220104789168908,0.0,0.0,0.0,0.03727640831119263,0.014119114236420174,0.0,0.0,0.012239721286858645,0.0,0.019062617500232394,0.0
Enteroendocrine Cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024647973368812342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015759978418979092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010617966029021469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149302315398333,0.028128271342916653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002835357279080626,0.0,0.0,0.0
Epithelial M Cell,0.010602504301787462,0.0,0.0075067080478217986,0.06511473952510488,0.05510012276968895,0.19419705561105768,0.04263877798549465,0.0,0.10420210129157936,0.04171283907790251,0.07782817382667144,0.06911734147076488,0.1436284917221078,0.1288224517591503,0.011592237789537822,0.030810528988379958,0.07206051632675367,0.10167640629350026,0.061948569182417465,0.0,0.10936774754969124,0.0647513192192338,0.06147481471648169,0.049973488350802626,0.0521838125266193,0.08376228261508788,0.05055737305457379,0.0,0.10182616241234657,0.022576548625214635,0.034244284837444905,0.0073364568151236525,0.09601509044660425,0.027899499438728846,0.04043078060666846,0.09108223321501208,0.006404784310593772,0.038010242786031136,0.041376827940117336,0.040518633206005496,0.024219841993699632,0.07494070802716254,0.04569773218686931,0.05287885500694037,0.017067068354120595,0.0,0.040715703196640717,0.0,0.0497311670067024,0.04091432161952016,0.06293233100136805,0.06039496984860803,0.03379420317786758,0.06723747695270933,0.06722145734961635,0.05729088891370965,0.06140926822111775,0.08357299485962136,0.16792618020961658,0.08705040197606531,0.08997612285468537,0.0,0.012785055602089259,0.11104065019531918,0.04970655568015359,0.09862897963047076,0.022563260026348276,0.05905377735272455,0.04554847474553188,0.07899408563370616,0.028253020190936312,0.04066977346294001,0.0285471435617199,0.030822186081785368,0.0851882739385618,0.07773256623944882
Epithelial Progenitor Cell,0.047609495244971926,0.030968196348223433,0.0,0.08204277114512837,0.0,0.0,0.0006620940278315363,0.07881802574313194,0.0,0.049808149330214595,0.0,0.0,0.0,0.0,0.0,0.07998471171950701,0.0,0.0,0.0,0.013846075357209265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308248242721721,0.01535810155407038,0.0,0.03979039999747213,0.0,0.0,0.027205367016276096,0.0,0.0,0.04264117291021439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073650424336436145,0.0,0.0,0.0,0.0,0.05221499224067239,0.021552160235901487,0.0,0.0,0.0,0.054919943179984214,0.018546824734416458,0.0,0.0,0.0,0.04811739682383793,0.0,0.009970322281630929,0.0,0.0
Epithelial Stem Cell,0.02955644640386876,0.0,0.06072036699809577,0.001398987119747656,0.03348743050084264,0.05965678173409681,0.020737809334299463,0.01141813006824508,0.05281432608674518,0.0,0.08771364313818716,0.05230464104309297,0.05718822601916192,0.009191655958650487,0.10245917731557877,0.04342789363616775,0.07452320076256781,0.0366770913465154,0.05731903213145426,0.07863328691516822,0.0905853375629005,0.10112808149765863,0.034485326528037485,0.06683519334084441,0.07555663038124733,0.022384673196741457,0.026826190356704253,0.09636908908060944,0.05140302770228937,0.07155210608477165,0.03726098725706492,0.1212011644891634,0.03540820751743407,0.04612933351863239,0.04186155922908707,0.011486692444465454,0.05111478753447506,0.06251678332788468,0.050789930003987474,0.030846827556025077,0.054159624731865114,0.057890797498159716,0.05006011936091384,0.043322758064270765,0.09569098932980653,0.0297361395206868,0.08120655323918324,0.06079929365307917,0.0572263309734807,0.059162209279851,0.05761492926349166,0.07760813427121134,0.052714599139041224,0.037038985173644685,0.07601284203715386,0.032250123841734285,0.05561857561304576,0.08093237514785599,0.027524100260180512,0.03511998399393637,0.0533983821571733,0.05867717770672892,0.05251205404054265,0.07467467503005958,0.06117068889367813,0.0020080763690252176,0.029602683771646092,0.014455961562855906,0.024020793603986824,0.07216481795226105,0.04990403036460172,0.014289419318860934,0.035766118857764574,0.040239987343918385,0.059596340247819485,0.03952098930166322
Goblet Cell,0.0,0.0,0.0,0.0,0.0,0.02159823843573186,0.0,0.0,0.011761158105104197,0.0,0.014942903924339604,0.011625923992351706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024907512002476227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008949505423101797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010974919294431392,0.0,0.0,0.0,0.0,0.0,0.0,0.004026511583367929,0.013593879830916445,0.0,0.0,0.0,0.01330564709532321,0.018078594577507916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011605549030194862,0.0,0.0,0.0,0.0,0.0,0.0
Tuft Cell,0.03221540415668014,0.07979391261052382,0.035575611763241595,0.01291096536787654,0.035078661804805775,0.0,0.005766704460913911,0.036352367925677226,0.006884650259041352,0.0,0.0,0.005020662664455817,0.015091817195134579,0.025277430786995934,0.0092978127234141,0.04666570443576583,0.042065923378300576,0.011584928613135854,0.06968582751303588,0.005685735423888934,0.0,0.0,0.03969551424784729,0.0555008968253082,0.015561305344301826,0.02362090008391733,0.042623318329419756,0.029757760276416988,0.02687895635046466,0.04574383581367067,0.055091041605701725,0.0700991015360024,0.04723057387722117,0.046792086518633945,0.03133345898072994,0.05776821815891909,0.0313152474108931,0.008543898849354576,0.04375392903539644,0.04337763743356018,0.04665529986993323,0.06449476585555607,0.03060216512488365,0.027209337070960935,0.0,0.02640871865350865,0.018721677164117025,0.010821357145223085,0.04961261512300761,0.030503660127751606,0.0335956630313479,0.018162781849901614,0.04200988311207631,0.017760763332585194,0.005980624948132991,0.010507686560725179,0.040628912683642895,0.029767014984715953,0.01061976629505816,0.01831529926612767,0.012262746463177833,0.011365582550816215,0.05959869864228851,0.029245416241236635,0.05034133402146379,0.07955558632400672,0.06071344459100164,0.07452062496418287,0.02563799944244556,0.03085970734440626,0.08402565933155745,0.05368902162689625,0.05812688986455094,0.01666518775383216,0.0037736847063410276,0.02991208479929011
