,CID005226-1,CID005227-1,CID005798-1,CID005799-1,CID005800-1,CID005801-1,CID006004-1,CID007374-1,CID007376-1,CID007378-1,CID007380-1,CID007382-1,CID007384-1,CID007386-1,CID007790-1,CID007792-1,CID007794-1,CID007796-1,CID007798-1,CID007800-1,CID007802-1,CID007804-1,CID008392-1,CID008394-1,CID008396-1,CID008398-1,CID008400-1,CID008402-1,CID008404-1,CID008406-1
Plasmablasts,0.003202058052567808,0.002078535487469626,0.0,0.003234941801252935,0.003387022193754261,0.008318395336870994,0.0027358072341716914,0.003936891466328781,0.004921897012253928,0.004826078639248702,0.004940526609363376,0.0035546503690141447,0.0042344218991813625,0.003672370130069958,0.005276714953790091,0.006955434314132806,0.008801379614461381,0.006191858872049579,0.003559264758055052,0.007146507212714501,0.005493795658885463,0.003765246521913428,0.00355366954313996,0.005846141241083644,0.005199126808045154,0.0030155195988359335,0.0059597311417693075,0.003196518065603652,0.0021575107683403216,0.002202433569462817
Regulatory_NK_cells,0.06950574186617456,0.0436373148434983,0.18286423177589528,0.029812733605753844,0.04206905403365495,0.03320130146917517,0.026465972925974295,0.052050490819453045,0.03628887897061418,0.05882351655617006,0.06411180036026666,0.03232681147244562,0.030023346087904686,0.06308537062237442,0.030562079904957212,0.040004342000297184,0.03476793811303495,0.041201589542862266,0.047296333039240704,0.040846919012219075,0.027624393764331158,0.04012433065101738,0.026110389911689822,0.014328232013829205,0.05003738482673257,0.0737088970578482,0.05137235148393793,0.06649729118214129,0.01846792291061061,0.029923151540243505
TEMRA_CD8_T_cells,0.0016470635844598176,0.0009723616538724231,0.0,5.654646263882733e-05,0.0,0.0,0.0,0.0013923934843633123,0.0,0.0,0.0005086651218824146,0.0,0.0,0.0009841127789050306,0.0,0.0,0.0,0.0,0.000672864653799768,0.0,0.0007860257037666319,0.0,0.0,0.0008622469803987932,0.00024079886280950437,0.0015735155762860095,0.0,0.0,0.00010580565851199532,0.00021040310256659154
TEMRA_T_helpers,0.0,0.0,0.0,0.0,0.02131039190390782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012694050715605194,0.0,0.0,0.0,0.0
Transitional_memory_CD8_T_cells,0.015701908075966938,0.01587010456555685,0.0354104599382492,0.004434793281283424,0.00748176774259547,0.01586200432870343,0.006059356736849051,0.009575591411235155,0.010752236177978448,0.013081043551368908,0.0073375591630903845,0.010646345074663848,0.009271431516363681,0.010606388207694472,0.007346162442536655,0.01565841064210871,0.011449956649311713,0.01637719653203267,0.014351118285896134,0.004623819342403639,0.012277277458168291,0.010847568650004111,0.011267396458505366,0.0045614071171230074,0.011701563715155593,0.014404583514444675,0.013752029437424615,0.015165301181918322,0.007722790738281922,0.015736495619578645
Transitional_memory_T_helpers,0.12972313385788864,0.06616495727658706,0.008247042980323766,0.03674080575846081,0.0,0.031018007277677662,0.05543704911225921,0.04535694420776781,0.06926039311340447,0.07567592045773125,0.053345961539285634,0.06149835153329499,0.06515634768395893,0.06959183877950943,0.05538238544796205,0.05351453328514376,0.0585572927173284,0.11347804808646893,0.07950420872119596,0.05156298981868427,0.058370116094621255,0.04454251457031418,0.06018592139375467,0.05329703191533727,0.03082881571187621,0.05440235333016454,0.07013805191032116,0.06634605047150068,0.03844056456331002,0.05388588566112643
Tregs,0.011453767599713791,0.14135624654759185,0.10104322631387637,0.11867981448595868,0.0,0.16112344281050298,0.08176189668550916,0.11891322617970018,0.10017772654351169,0.07992280322190837,0.11782119087518636,0.09953937016778668,0.1354559700619754,0.11983541372588687,0.07819897280115569,0.09337100935109666,0.08520682100412968,0.0571791975911514,0.12239638002459174,0.1234042403960262,0.0850496506039653,0.12458800519425992,0.11587003771462867,0.12048811472800187,0.14059955372029653,0.15469761010277955,0.08835023485589646,0.07095472294378795,0.07729617106508468,0.1276789428702837
Non_plasma_B_cells,0.05739149863356305,0.07574487090299278,0.07220981896989939,0.05297110267742039,0.2497596075236068,0.14180613385369467,0.054248774347199956,0.0752200898408725,0.09054882616299499,0.09292894085368657,0.12068520883017061,0.0745716520213373,0.09549783665601587,0.06597599884934875,0.11231427992668522,0.11038652145121139,0.13806817996427423,0.10902874054187818,0.09296484187287635,0.07582000754129643,0.09332008966218863,0.08081254998852828,0.07638009413626946,0.06261701098802445,0.09863309010979042,0.07403193426099136,0.11291657181456285,0.08328662187549415,0.0714986499263037,0.09075242696865055
Monocytes,0.1992977400163381,0.2126083964618612,0.15462112028337816,0.15543900064965405,0.09245593089915558,0.21785881970177365,0.194390276386268,0.2180309335257301,0.3203222066831845,0.18984345392422625,0.2568022657535106,0.26449300929881625,0.25240780743568175,0.22250935396393592,0.21668072370631453,0.19477398161769777,0.28596458694090454,0.2530406517849817,0.261019284126311,0.210486798016833,0.20619099733320473,0.2755564080339791,0.25726219872445527,0.18343645792514585,0.2154122227095182,0.26567086578431354,0.3023056425554981,0.25813637991574845,0.2168524956807681,0.22262509111998147
Memory_T_helpers,0.22952709900056256,0.1116489973073301,0.00871211449862455,0.0759278023114886,0.0,0.041284548327123,0.13136311910390128,0.07662478956114098,0.11349848457059186,0.17499525759645207,0.09786061257114256,0.07687145726125455,0.09433907957880787,0.12010600965010602,0.09472650757338173,0.09214526643635579,0.0698520104042448,0.15255013458026073,0.11838770670778835,0.08454351961655018,0.138605771997259,0.07170039742989787,0.15219849956922288,0.0772632853766702,0.04643491470002317,0.07563794702556134,0.10279689800836246,0.1520829925127306,0.05214154048503862,0.07766453803838547
