,CLEC9A+ DC,Inflammatory Monocyte,Mast Cell,Mature Macrophage,cDC1,cDC2,mo-DC,CD4 Helper T Cell,CD4 Tcm Cell,CD8 Effector Cell,CD8 Tcm Cell,Cycling T Cell,DP17 Cell,ILC3,Intraepithelial Lymphocyte,NK Cell,Tfh Cell,B Cell Memory,B Cell Naive,Cycling B Cell,Plasma Cell IgA,Plasma Cell IgG,Arterial Pericyte,Blood Endothelial Cell 1,Blood Endothelial Cell 2,Glial Cell,Inflammatory Fibroblast,Myofibroblast 1,Pericryptal Fibroblast RSPO3+,Pericyte,Post-capillary venules,Villus-associated Fibroblast WNT5B+,BEST4+,Enterocyte,Enteroendocrine,Goblet,M,TA,Tuft,rho_Spearman,rho_Pearson
CID004755-1,0.0011877551538118202,0.07556099663907541,3.171967738294122e-05,0.0009576716080242006,0.07303477906731821,0.00015249805352114925,0.004124005694575761,0.0011581720664562455,0.07039930451049047,0.0014578249697843315,0.07737406025271569,0.0494052905524774,0.003554373211785935,0.006963053021209992,0.07527379860931081,9.414926164699828e-05,0.0658163540642866,0.008601196213315015,0.00013589321366428133,0.0066591279727869,0.005731009328686973,2.438945856910539e-05,0.00666830012035039,0.02587086708802002,0.01293191742037182,0.01884724157384198,9.657029344948326e-05,0.0001266185935206628,0.01226451562915386,0.007177123415002695,0.00040104718214501546,0.026550667449676584,0.05973795402283338,0.07689448355670658,0.03844490018737946,0.00406475917592458,0.07577306216437017,0.07118340746123161,0.035269142065125374,0.5794133452754142,0.3827691043900665
CID004756-1,0.06443373781846683,0.0008037267766917283,0.0007883219562412864,0.06362171147144328,0.02128929317635387,0.004675998611916495,0.006250021637332136,0.02006582395672951,0.009098397503101634,0.03143761052659709,0.04887933378985347,0.05859446499623186,0.042949344674158375,0.021266314385363704,0.06196682034177924,0.0007747387926511978,0.03155367508599314,0.0011602396635001658,0.05864639695407471,0.04070085856708681,0.061163084136365786,0.03261636797889031,0.009918695382319438,0.0311838203076338,0.009111272936620042,0.0011346502952501738,0.00015432516981403536,0.00011904296634913631,0.004396647972857595,0.0004856270600555001,0.01583521513507103,0.00986273894676475,0.004841334604906122,0.056183299432225615,0.0006869144849295912,0.013321168030902702,0.06310711492468776,0.06426766539212889,0.03265418415666125,0.6989440017903016,0.4924005100426758
CID004757-1,0.024911498317587964,0.00016825207369245188,0.0033794907036883487,0.010426737717514465,0.028086813675645785,0.000658796885540491,0.001018430332244981,0.06145155159714517,0.0017618531715094246,0.00978110859734879,0.05873463890665963,0.06994643817359715,0.02191753337291645,0.02464696609036592,0.062065838140072806,0.0008177031502619382,0.038795324607352175,0.0038859341302882747,0.050805550461713346,0.05749032964787291,0.010209476188665361,0.00037039413003035364,0.0023644691038405222,0.03039520511215192,0.009565089144095837,0.004888867150863325,0.0008202063522025383,0.0012692065075094862,0.012943121368076089,0.002248138521223152,0.010040414341470275,0.01943369873373693,0.036756243898540306,0.057212807822567005,0.022362562638058407,0.07018217703379913,0.07045336181784836,0.07089713885493226,0.03683663152737014,0.7011695906432749,0.44498897312596175
CID004758-1,0.02164074314918916,4.264914477721452e-05,0.0008886503577875089,0.03633911317633636,0.00799014076781707,5.055217861763625e-05,0.00028379107297965187,3.558708012674471e-05,0.010536589384860235,2.4309155515672545e-05,0.11433284879409425,0.04650085035869125,0.00012721073910056867,0.019424568375094996,0.00037188729242903633,5.268707536555466e-06,0.11058878585967404,0.00020432747371980492,0.0007634771828973737,0.027385508346765328,0.011047674696332806,5.381006287437341e-06,0.037254778663665264,0.0006335851150392792,0.00026408628038296627,0.007528067097126766,0.002574671068248367,0.003675656585018601,0.11109325666058388,0.006041311335790992,0.007636999554575739,0.030730253937496663,0.017535506740476468,0.004573722573565114,0.1130205777602586,0.018447150274620426,0.11238611565675583,0.11136605614275502,0.0066482902530090645,0.6968609112821637,0.3879796772420947
CID005704-1,0.0004250517844130306,0.059556690806585294,0.004792127796961541,0.01464340772356135,0.048310101130430085,0.023262056367745098,0.0006932564445467896,0.061612617186258836,0.06013477072258134,0.009699663406283969,0.0614978801052391,0.019607171076310253,0.061714379080466786,0.027710023811177858,0.0014033401880067151,0.003274390475575294,0.0612178446403958,0.006031988536108376,0.004185028286138605,0.0018410376641934275,0.028672363596329273,0.0026518069512265568,0.009851679154897442,0.06041209047758539,0.029405324110021645,0.01553944776582678,0.061846541322417896,0.009311953592213727,0.015896680527655766,0.05074362076344945,0.037107086259882946,0.019970714342636062,0.013382410049859659,0.006408324375627422,2.4482564195471077e-05,0.004947968141436747,0.061133268493629656,0.024229932120543824,0.01685147815758487,0.6076343471211612,0.35670853118618173
CID005705-1,0.0009219018177239824,4.412739070202384e-05,0.00011857543799534996,0.01226666699950555,0.036874670226967,0.020534117644938843,0.0007068998683879348,0.02093369667970998,0.05739113214486474,0.0020356855246800322,0.07797887244339295,0.04045472961140393,0.014671990607832884,0.036636516446762676,0.0017704200146698385,0.0009862394917937464,0.07724195798177894,0.009335102857863842,0.005500250973500791,0.015972893245345867,0.003995970939589411,0.0032928469484983214,3.579816442990594e-05,0.07597470229487154,0.007511825426548586,0.013551633186128613,0.0780870867059969,0.017014095714716435,0.07023628269539327,0.07801527332466893,0.022533045572183902,0.010363223372224806,0.00012440372301937428,4.592345888684295e-05,2.3035030188412112e-05,0.0035814106259566126,0.07860214935259432,0.0750013939395195,0.029633452114763342,0.6129279557833798,0.31559520527067253
CID005706-1,0.04661568609535503,2.0464716737223777e-05,0.004386435348225332,0.028746523020914804,0.060278693965839,0.0072079689407559865,0.0009555381677819011,0.05470177053494459,0.014442054579352055,0.005954504091354017,0.060225788446241435,0.060706711372825066,0.06098276648446547,0.05132459982322777,0.051486196207005036,0.00026466563287933545,0.05835051475390126,0.015162930137110934,0.003600520791158204,0.015419292858121046,0.008368442772621257,0.00027117735053588954,0.055587481870205194,0.05927027197929338,0.0032713074410059984,0.008638826292252912,0.005381587269586694,0.0076287231499380095,0.0006716561172282989,0.0033700704378922595,0.006243104046724029,0.04476098134070388,0.006684627703517058,2.3542977260007387e-05,2.365500900408379e-05,0.054543450353021,0.046449026536233874,0.060860594036127404,0.027117847348653384,0.5918131320721666,0.4244946987187894
CID005707-1,0.02794716241922855,0.044817746245166296,0.004740171247994352,0.0637304684742701,0.027190428816998426,0.009079780760109813,0.044659510508934123,0.019454119939475375,0.00012779061596727834,0.06518051997376992,0.04974497900945404,0.03138802131317006,0.05533218282938258,0.011984252598175411,0.017997960901071336,0.00022007623599439103,0.06204079529379773,0.05749107477335175,0.06041356062204139,0.0018220262739962426,0.011397378025642077,0.005738052345430011,4.332561503413174e-05,0.0601079874803216,0.003786155602564916,0.011188324079961407,0.004129028651942345,5.182769989423338e-05,0.0008436614799818949,0.04901881305928685,0.0625801218888778,0.0027338140581843196,9.541322264624932e-06,0.0007900194105800034,0.0012582298466804788,0.002214453544283943,0.06545469959847515,0.0525996899520095,0.010692247486235637,0.6666024653312789,0.4568617791105416
CID005708-1,0.04555614380342126,0.0624836775901017,6.965825311655268e-05,0.00015021072304589146,0.01532463915426022,0.026675814440780297,1.6726808201569216e-05,0.003746123950531628,0.0016225618854163897,0.013171176448784832,0.07105891725648066,0.05369238389451233,0.009105798970946143,0.002164239981195775,0.009007195467730494,0.0002051221815060321,0.06662369979529029,0.05512638162465845,0.0753435589950994,0.014422384072391943,0.005988774473752497,0.07639140799930544,0.00020436009151373585,0.07475074320797959,0.003151692939984883,0.0037752651430580466,0.0002345247760508703,1.729113532207083e-05,0.002752136628542523,0.07131608629054605,0.042890171070003584,0.0005865348627943707,2.067220820385628e-05,0.0007886162740436701,0.0011596501233781225,0.0009015307176842708,0.07784672348230402,0.07454285863011183,0.03711454464794854,0.6882581506890899,0.47946433509491504
CID005709-1,0.06393727804753294,5.325152053134543e-06,3.4695047463675607e-06,6.075299667766977e-06,0.01497863502797172,0.00027039405899572673,0.0002541423102651285,0.07413956683008475,0.0014633804636211276,0.00571921675222635,0.08181747205703506,0.049297383896582864,0.0011888525467649133,0.009683427023687189,0.07815093486323622,6.640683407153691e-05,0.08038355709482725,0.003355809875429548,0.08072038688539014,0.01865294527301799,0.00907543535260535,0.030060799055368567,0.00933186470950558,0.016804278968183112,0.016040707488504745,0.001981966067413189,0.00022617218147930065,0.0003050716166404996,0.002200133674011789,0.003538299495656038,0.005120155845195196,0.010491624064289488,0.0006823735714402287,0.08177303222656727,0.0328685037208278,9.850276897663501e-05,0.08166744588817045,0.08190856838003448,0.051730405127922555,0.615841454080744,0.5021210180473106
CID005710-1,0.045321435624353854,3.243088536721597e-05,0.0038475723660870934,0.0069421524654111185,0.03982123683051533,0.00022488658514725732,0.00027856973482016034,0.004133665167531971,0.06741557884785751,0.008718555492365707,0.0683803080647414,0.047368518452168606,0.0014773387598587787,0.0067668247488749025,0.06593237638333697,1.99119205691503e-05,0.05260376743695518,0.045918418834011245,0.06799377445493908,0.010235807692396879,0.023183958148515604,0.01118329999177884,0.01564715885755634,0.06550408965470891,0.002672069453757237,0.05567675466072079,0.0030083341008282916,0.0005664579797350001,0.018235378192319775,0.007012792056851434,0.00039380315362530196,0.05857153086979607,0.00603847668606085,0.015796534005284392,0.0016968446561621859,0.0012981465627202977,0.06811746229415468,0.06893402546587393,0.03302975246224071,0.6843115221885261,0.5293552078921087
CID005711-1,0.006763911116518841,1.575298827196522e-07,2.4248511447160246e-05,0.014627919949691445,0.06433053985989684,0.0002241453139540187,0.0006585006591316369,0.0006704139572871211,0.06647594194569795,0.007323706931240588,0.08729535250094711,0.02890812370754887,0.0011092024799863184,0.03649851077349828,0.012168964702191518,0.005287967660586954,0.08529228487569263,0.03505047173960059,0.00026529565108447044,0.0019609024644317587,0.07068266146443637,0.007416510797945891,0.08519994183712129,0.00018071407856548482,3.434095936891814e-05,0.047487677715903266,0.0011237243694655603,0.007359276196051446,0.03938997946305494,0.01823037502374499,0.0015090445984041897,0.059247468740629805,0.03182155196408311,0.0014158583549649217,0.001385994202084905,0.0057798310137286285,0.04825928206184884,0.03403531248726803,0.08450389234101284,0.6922959435432707,0.47235757338532847
CID005712-1,0.05833574525198193,2.4859061159098507e-05,3.438188966760668e-06,0.007551558795476169,0.03919769585028027,8.010442236668009e-05,0.0004891278638909184,0.04469131990827503,0.044889118983321846,0.00018531734010858865,0.06627063262050449,0.06418147662041057,0.06419366953483888,0.008141780751851985,0.0590148923363174,6.770465702577352e-05,0.06551619516159553,0.007041533200860719,0.0013172720316444834,0.04455655048714282,0.0138605522938677,0.029454759564575612,0.0024758769762137814,0.018445830160069097,4.585268962690901e-05,0.0037610428574533406,4.817137962787999e-06,0.003675858566016225,0.06603469422259993,0.000939200611400787,0.0009019238454902448,0.019657067398424207,0.04785360815129627,1.882327417764091e-05,0.06306137324452511,0.007419171281080523,0.06511516436173438,0.06344688040285393,0.018077509892611605,0.6939608175531198,0.49311256281943716
CID005713-1,0.05288249908847543,6.154979606499158e-07,0.007371358572379899,0.009955786915822815,0.026955032509971968,5.529848247025721e-05,0.0006327621607436606,0.0749328405108101,0.00013298492344573,0.00023246824775796857,0.07411841182426908,0.01030078884099946,0.05793294275115572,0.021172945613857033,0.002363085649868146,0.00015419411000947724,0.05747535866500786,0.02172372909759582,0.0016589349012309375,0.00022723483179721985,0.017861716369988432,0.054948862944415075,0.07511087633422074,0.06708351614012419,0.002686904258532804,0.01621849150093751,0.006045769322075864,1.5261621422705786e-05,0.0028032327969074655,0.07381490938162957,0.015183292904551934,0.018691176345021945,0.06382926778092533,0.049872315556652426,0.00012252198994857933,0.001162380171703017,0.07674874796556148,0.0002885328844672871,0.0372329505352844,0.6401198030537336,0.48920833971438193
CID005714-1,0.04530758890557972,8.07619064143613e-05,0.006291515984193603,0.010893000160592053,0.020098807560196726,0.0006819750204607081,0.002800190546980069,0.018897519281519812,0.004700408253996533,6.769558716901998e-05,0.07359999942952399,0.03191273771156675,0.05925708519321009,0.011551838860327877,3.3615779698459465e-05,3.021077340793663e-05,0.058417313658115075,0.002855698286302023,0.04497447913048854,0.015085269352424479,0.012678421589543574,0.028473343334073798,0.059029774298300544,0.05646367579705788,0.005705879471002266,0.016167809401406264,0.005392835471800084,0.00012791087059637493,0.01786150125497333,0.07350008508744092,0.018258960808309858,0.011567557675241376,0.046727260430588356,0.07355210219434481,3.28424516940835e-05,0.0008553664451570956,0.07383883728670608,0.07011214650433567,0.02211597824526003,0.6290511046455978,0.5198516717180068
CID005715-1,0.046626701058312174,7.862897954322998e-05,0.0022577246893254158,0.0003085184850015661,0.013300733753028022,2.241649339953458e-05,8.481697406534647e-05,0.008190498578819035,0.08319758573423879,6.651565616102307e-05,0.08281339595896418,0.013556539546042978,0.00011448900101253887,0.010519960210805234,0.00016034851643260576,0.00018927726102250454,0.0714493822029012,0.002731316124276784,0.08668193860582535,0.0036630292234151895,0.0036776110201945243,7.864170145015838e-05,0.08368607301865415,0.08535961682485332,0.002995525059906073,0.014891540839860403,0.023129253933357012,0.00010378025165618503,0.0005196912711168825,0.09352831283166907,0.09198656628430521,0.005899717268955099,0.0007964309528740442,0.0008355580790456071,2.9672490016220024e-05,0.000527200191717148,0.09358257895224349,0.036121738149386934,0.03623667382614575,0.6807133922140934,0.4495243501335251
CID005716-1,0.024774561774004486,7.462496538340642e-05,4.946605479553955e-06,0.026190640365622773,0.02817429444257658,3.2420501107290914e-05,0.00032854914726812866,0.041657501663424454,0.001594494390411878,0.0005530733881848434,0.06997042423857111,0.07280772869645773,0.010264742848389827,0.02124640763658652,0.00010534894873292652,0.00046466134368304947,0.05414491338450432,0.005406647834354097,0.020142499887634575,0.06452395277673773,0.0017981471263045542,0.044986477545942344,0.01124581128150523,0.03974631706855569,0.011389915103129911,0.006269540359093772,1.8783397429147585e-05,0.001706338843568764,0.0002493558712889914,0.010409997751207229,0.0032039175623661837,0.018820423702124386,0.07746236408254127,0.07740126336019502,0.008833499783943082,0.0770126227374108,0.077246780689385,0.07737533258967079,0.012360676305222643,0.7037489102005231,0.5105189328588975
CID005717-1,0.04824089479539699,1.7427122417292528e-05,1.4895968419737071e-06,0.009812428665107512,0.030170780317358387,0.0002571059611308856,0.001849218576584588,0.047903723802932695,0.0052271483393179965,0.053085740965372656,0.06371853405454012,0.06367056099099339,0.0622107158915573,0.021341681206748567,0.00791029740348691,0.0008765309535694772,0.06123115395363307,0.01840484713416257,0.037239682595059345,0.02816418177071727,0.01805604641194748,0.005032812532310124,0.009780376212003457,0.05821628812088129,0.00027092473818471374,0.00661704717618539,0.006443663291213957,0.0016401894153471126,0.00024396776484537206,0.011076403027948122,0.009933482792413979,0.022279063810890103,0.027954797778193947,0.06173339317245325,0.009005368997622967,0.049810505753485286,0.0636778173129419,0.06334799535723215,0.013545712236970514,0.6655850801713354,0.48691998173306594
CID005718-1,0.046042259371550286,4.7772299978202146e-05,0.00015362771819165915,0.0053667647758019205,0.02814776301541655,3.4980153141724596e-05,0.00017442924315982903,0.011505551978793244,0.06400913405097022,0.03037176965078076,0.06617453061982047,0.04504216544391606,0.011449261607125838,0.006545131568838252,0.045237123599309065,0.0002640050142230088,0.061856303611717005,0.04372500450389976,0.06589320788487306,0.0002788450370100912,0.010559780366471018,9.608915016100568e-05,0.0052959461689362245,0.05375088592440073,5.190912528055135e-05,0.03360057130414299,0.008953296526109537,0.0002637255380798997,0.02560549523917063,0.016611930711978855,0.020360929620398358,0.016858804120463974,0.05384014610315626,0.06572991698884291,9.93221721794355e-06,0.0002611265426855614,0.06516741313594392,0.057260452073666174,0.033402017994376455,0.667329671696973,0.5044314037615326
CID005719-1,0.04855873946393347,2.5166442253164404e-05,0.00010967799398209456,0.005484019075314794,0.03150290276933398,0.00012646648709764162,0.00013706975988552803,0.0008395149934714281,0.0009255885626231774,0.0573807824707224,0.06003831788560429,0.06017052172544264,0.004096067370578086,0.007320761630481117,0.05831114149318674,0.023044138050664336,0.06046113178733197,0.021891429169951213,0.0001422156986414018,0.012671042007781092,0.060629121832243095,0.05698303371428954,0.012348192388492342,0.05957897963623866,0.0265093982014552,0.007465119652309887,9.92290245434815e-05,0.0005168089530419276,6.568713877569162e-05,0.05008455920298032,0.04864132454114156,0.0018669042691663272,0.06068560036163579,0.0048787876310457156,0.0065442779686742504,0.00027583759665469014,0.060476741312528365,0.06015473696724086,0.028958964769261745,0.6842529684786014,0.48962238277743286
CID005720-1,0.020024091363812137,0.05163184697014063,0.004409918093625346,9.273861831818901e-05,0.05391623824069564,0.00045381243547408935,0.00033782070759219904,0.028579254548060044,0.06443485438153375,0.0007812810061399107,0.06772841211234669,0.03899826584834788,0.05560901984962991,0.02444614512570528,0.000581290934216159,6.382652186539287e-05,0.04629234191808257,0.019157210224842416,0.03976220651204078,0.006573453145760635,0.004252999936394988,0.04447205385869623,0.05211440399753265,0.06560580819197959,0.007453061084669248,0.026045479602168305,0.01300727312624779,6.564799741750465e-06,7.601666486951673e-05,0.017677053124443946,0.02062927490837431,0.009647459353660261,0.03924771142230027,0.004319083964271982,0.0013583139926319453,0.008904299487107447,0.06793298738667078,0.06606885435974917,0.027307272180260196,0.6673047867896692,0.529148126547801
CID005721-1,0.03537819949409027,0.01878015651732689,0.0003036809926752422,7.53202559383709e-05,0.03463586091229822,0.021739697172714064,1.5362724045003778e-06,0.004890956893410098,0.07480056811145407,0.01576576916168816,0.07719838599056687,0.01150331817407065,0.039526098492257716,0.01660334400426958,0.000373506546587027,0.0008188799395754173,0.07920234325364875,0.0027406110350709162,0.05674728234836698,0.0006440101020224364,0.012116334801511874,0.06960237697546351,0.020197384676583195,0.07682518988064868,0.0072519661508209056,0.015430717997646606,0.005624268741873093,1.8255166344930216e-06,0.0017335093705593168,0.04811017248894795,0.07669022532089503,0.006917255953096045,0.00034567022599799323,0.02942619789877772,0.00016549519710330477,0.0006124845544448959,0.08052148699995557,0.017600456006040616,0.039097455572563056,0.6503602376871382,0.5533167924751149
CID005722-1,0.0017929852460095656,0.057345472562344534,0.0012615493586599156,0.062295291930818134,0.02664574646312896,0.01240295553632991,0.0020726662513686927,7.441509330312441e-05,0.07015397573232125,1.4635531056410542e-05,0.07113679772685523,0.0681901371185095,0.007443002397372488,0.020620220264404694,0.001368210258644863,6.279157405939608e-05,0.07212725208031787,0.0031866629961256696,0.0020327635417301923,0.04114193338765984,0.01407955952085157,0.0002734417051489819,0.016434452571800765,0.015221059309039905,0.0008433679128693758,0.013846373731434203,0.002612012937984707,0.004470970024562807,0.0046440110810004615,0.004433337975761721,1.424536058144897e-05,0.06931823717287419,0.07036274081891566,0.07233824812540932,0.008141455518904198,0.00567309858393193,0.07086329362601879,0.07318790457540611,0.03187272439648362,0.6543449780641432,0.3108710239622987
CID005723-1,0.04574036474870104,5.9333993648225816e-05,0.0015660231853802144,0.013542400743055039,0.04658430024458847,1.1244978633079863e-05,0.0005190145683126917,0.0024694166339812606,0.05989260939050269,0.0013055257573534977,0.07517531000553587,0.07237830009287048,0.0017738073887944527,0.03248496582921321,0.021651156558205285,4.499414980712337e-05,0.07370354319294521,0.0051422949974704495,0.0023794678928025746,0.04924043760895101,0.011162416069358475,0.007953728702842321,0.011754239522481991,0.019961253394704753,1.621969627793808e-05,0.03468274124844118,0.01679138339720332,0.006349791387265202,0.004714180078462849,0.0068944972276716015,0.0004376114307395871,0.07460723453262819,0.04462218013579907,0.0010966449913990632,0.02560743550080705,0.06845768878132691,0.07497401051917274,0.07631238224720062,0.00793984917546538,0.6651054366424386,0.40387967237756606
CID005724-1,0.034765179945511177,1.2232443278688943e-05,0.0017746638245792925,0.011010454069671168,0.04099902499387287,0.00018341938221383433,0.0010855662331413411,0.0567168034497767,0.05605234443023247,6.990037286754589e-05,0.05272374823777513,0.03617850692057475,0.055994744193827405,0.05596045489701168,0.006148345960309886,2.1083909839245158e-05,0.03275783929886423,0.022712134011477182,0.003551111611138476,0.019687906022609083,0.014942912710472777,0.02004214873682385,0.05657141455197459,0.04009775687020925,0.002610985490586061,0.04009269491945445,0.0376307764127054,0.0031170046859026464,0.05667286724429321,0.009871716839056821,0.010812014833733027,0.05584856996759095,0.01841559305805518,9.363767927828538e-05,0.0076615268378064615,0.01753205160454409,0.056792884500323895,0.05219441610095819,0.010593562747658715,0.6423043424163245,0.47758696564689807
CID005725-1,0.06220809374651111,2.342140694948308e-05,0.0007669481988983918,0.02417559628418725,0.06464172268953224,0.00036363343588797733,0.00020773223037630803,0.03796664904186726,0.054176116747747464,0.026982805476309355,0.06548125797198215,0.028100369478002363,0.0338653802210442,0.06026878389711255,0.01608452768000997,0.0032901266033548283,0.045779899117733835,0.026800930680254506,0.005921312521823054,0.0018127510743683572,0.009127445567479315,0.0006878892899333835,0.025549104106861998,0.03792806678609521,0.0010147808913823705,0.028443248133425157,0.0025985065956662763,0.012637811913188548,0.05812338667793412,0.011389310451748251,0.0013589278512365047,0.06543687806038184,0.016617236522419237,0.028403003567035668,3.919200418023953e-05,9.647865931974963e-05,0.0654367667477633,0.05323349903168262,0.022960408638313532,0.6239044277176851,0.4766788034416084
CID005726-1,0.02487980711406724,0.016170184986268994,0.0006516965285834351,0.010725205962668738,0.03289247396470887,0.00023296417610654872,0.00045850114843744825,0.07693335894099501,0.0021419680595991543,0.0007938634487478271,0.0760810236386737,0.029644190590878375,0.01233902611966259,0.010150455949444038,0.0008340593483584832,6.392418823779407e-05,0.07465612821921153,0.06692052077431293,0.025305389128881663,0.017396311256003747,0.005170685006693818,0.03323657920899083,0.025792943089841824,0.07533447690883696,0.0006710087633900825,0.005650578416957194,0.03641714645514405,0.000876612965031533,0.0010669077827865452,0.0662768372406891,0.025213369719667887,0.0009428187884119935,1.5192786931294655e-05,0.0008952772888994604,0.000790843189459081,0.07710844930340663,0.07733593164147778,0.07672791580055732,0.01120537209897866,0.6232105952052907,0.49114253040355993
CID005727-1,0.05005933534126175,1.0020361847704432e-05,4.368174160263156e-05,0.006212320340285057,0.028915444081975352,0.0001538585955273716,2.064006482349481e-05,0.0006067098116567969,0.06983012609421395,1.559010499191635e-05,0.07827510625626231,0.05747094168454389,0.015318283156757926,0.01868917345351663,1.5079918561820571e-05,6.235636453803955e-06,0.07839850491038534,0.040200242226947215,0.005058065992444737,0.04428040315221002,0.011882644911482866,4.36416240237673e-05,0.006254679276910362,0.035497111301767116,5.112469551939402e-05,0.013753607923701023,0.01895435672928868,0.0009586306634304706,0.019296639448274092,0.0028252707496524677,4.6537655349450595e-05,0.07261100770014033,0.06508977916831102,0.06991675018075373,0.011060193106417026,0.007584016140324329,0.07543336775940775,0.07763009008159012,0.017530787957386246,0.6891303907878493,0.4961906492530671
CID005728-1,0.001815292725225683,5.43849156680466e-05,6.679565670670672e-07,0.012812204080111638,0.03638625018356023,0.0013031196311211741,6.927239408236862e-05,0.014759525854016005,0.005711280576849318,3.521308551219259e-05,0.06907807580902345,0.07167574560172375,0.05196187598407348,0.07746968420629574,0.0006088647674695187,0.0004059145465547989,0.07327170475078708,0.0006924125107767122,0.00040836986433661374,0.02159010263438389,0.02327167753793496,0.00017020719717156357,0.018372513952631113,0.02265152211587312,0.0003116267471716064,0.01022373962012046,0.03483749775545726,0.004916667851285995,0.024080545063292703,0.006338957279970379,0.00020088839641507956,0.07205007713319678,0.0736286660215235,0.04512263891726404,0.01061628423204789,0.037126091984656696,0.08291889722499952,0.08299240529751689,0.010059133593331377,0.6710951160817854,0.46655911218123536
CID005729-1,0.0005234452342005401,0.01918290390381025,7.643956917144915e-05,0.0840236252492535,0.029992107088430506,0.011731062804360828,0.0016995074654907033,0.0833097764903279,0.03957123782374365,6.900166172126743e-05,0.07995476561915248,0.049421081628478886,0.08365791048025249,0.021055617548695404,7.59504088500667e-05,3.5910988693579725e-05,0.08353448397975109,0.0005196325224100965,5.002738776436213e-05,0.02613809225407496,0.0008331781843138647,1.7491171727596538e-05,0.011951463965361205,0.021149690442467735,0.00017127553250688082,0.010913255755519784,0.036725977889251894,0.007746155215499661,0.01127459826623193,0.010410604293985768,0.019642547191518464,0.030463827793712744,0.030963120427247262,6.01845745313448e-05,0.024847304341661047,0.00157251358355958,0.08367883244972091,0.08293532071869468,2.0078093853507343e-05,0.6556995262408118,0.39531466956090877
CID005730-1,0.02482713269039096,1.3782525772786643e-05,0.0005852237145948976,0.05318672386030022,0.027239875407677038,0.001237869568383425,0.0015308852421240936,7.181181493609116e-05,0.005995125263596369,1.4502097362707851e-05,0.09656458264040846,0.052959150143971796,0.0014084943658451002,0.030897005046176495,0.00026720709916536043,3.1543249486097044e-05,0.10459001340410426,0.0027986365729795438,0.00016067527636233988,0.028831189338144023,0.0224144325088474,0.0012719349565970981,0.02469191205959487,0.004713962374945943,0.00015870567006774454,0.01317388479962171,0.001523594422281262,0.0013075929360115135,0.09796037422503029,0.0003400053222580064,0.004398663625801501,0.06213607682340722,0.017383599692304713,0.00016030857417700486,0.0875772789894478,0.00955906417566576,0.09958123794834806,0.10534568612171862,0.013090255452091502,0.6805395341306943,0.3932041329192395
CID005731-1,0.03651082298938687,2.4614335280902754e-05,3.047339444754546e-05,0.04229348896199962,0.005668328200598385,0.00010045837479276232,0.0007984045115492043,0.026950884135172982,0.008895995613673522,0.00012521091297462147,0.10201503862398367,0.050835585108513,0.022663980044881345,0.017217402423310567,8.2427366007557e-05,7.843683914956451e-05,0.08829239669743554,0.0010382918099019667,0.013024665675540963,0.06071278197842302,0.005091074607246392,5.79221263016701e-05,0.008966499102295288,0.030257330975474818,1.7015277281760475e-05,0.005313613958490061,0.0001123473385101816,0.006731359811657863,0.10200920879266911,0.0044925466693172406,0.01010600297945401,0.02703476485052474,0.00842557351739891,0.00012537002976174312,0.09448802857113935,0.007297999093316539,0.10150229299338853,0.10205329111599601,0.008558070192752178,0.6516651203558225,0.41313448945313125
CID005732-1,0.05416486321178596,2.179630102642108e-06,2.854383755556311e-05,6.274954748820944e-05,0.041128251939540644,0.0002979299277782079,0.0003502295432480362,0.07117946135051201,0.0007007821095627368,6.198905055836413e-05,0.07312624583670854,0.03687319249160735,0.07280365328664938,0.0077585540552637675,0.0009521533599072224,4.03587622470313e-05,0.0732776172510901,7.714233560249302e-05,0.06722742041561819,0.0675677876548914,0.013436627779462624,0.001169146441303873,0.0017605192134431916,0.01971631330529483,0.01151996973421436,0.0017040860376426315,0.0025335222418986815,0.004397444369607819,0.07289665607578132,0.0029601508736716627,0.004526934612075604,0.018519125577403272,0.0016058554493319295,6.211567964197364e-05,0.06917980608118945,0.04589331951644429,0.072057145174828,0.07183490255416314,0.016545253684883663,0.6774553656040332,0.43687005096405096
CID005733-1,0.0010675412333155014,1.0434271174441858e-06,2.4284454894116937e-06,0.006583339040184276,0.014528573911598787,0.00015631601392018552,0.0007270613913994144,0.055592105747982,0.08806115606339215,0.0010046015002794575,0.08884522766436687,0.04078189203771156,0.009512521292884072,0.011846138854328038,0.0019842219735132036,0.000273002827710551,0.08851152960985006,0.026496120570123422,0.004447837507522877,0.010218883705334112,0.017883197800921305,0.0026283551317789824,0.05498441718379221,0.005809206349632183,1.7579372368645527e-05,0.02566953141551708,0.0020736435759522893,0.002959281250002249,0.0814197279942223,0.003893306942589186,0.0007050289214314063,0.08003139759995784,0.012240243346342458,0.08700492664782958,2.6844224722102982e-05,0.010149066895986679,0.07107799357165158,0.0726066691752451,0.018178039782033393,0.6531771752814185,0.48934487267852067
