sample,Arterial Pericyte,Blood Endothelial Cell,CD209+ moDC,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Tfr,CD4 Th1,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Fibroblast,GC-like B cell,Glial Cell,Goblet Cell,IL7R+ Activated DC,ILC3,Inflammatory Fibroblast,LTB+ DC,Lymphatic Endothelial Cell,MAIT,Mast Cell,Memory B cell,Monocyte Inflammatory,Myofibroblast,NK,Naive B cell,Pericyte,Plasma Cell,Plasmablast,Post-capillary venules,Proliferating Stromal Cell,Proliferating T cells,Proliferating myeloid,Resident Macrophage,Smooth Muscle Cell,Tuft Cell,gd T cell 1,gd T cell 2
CID006494-2,0.0308742281442963,0.0337991550211244,0.0025999350016249,0.0513487162820929,0.0269743256418589,0.0302242443938901,0.0,0.0,0.0016249593760155,0.0009749756256093,0.0201494962625934,0.0081247968800779,0.0084497887552811,0.0113747156321091,0.0035749106272343,0.0019499512512187,0.011049723756906,0.0048748781280467,0.0064998375040623,0.005524861878453,0.4592135196620084,0.0051998700032499,0.0243743906402339,0.0006499837504062,0.0302242443938901,0.0097497562560935,0.0,0.0051998700032499,0.0,0.0016249593760155,0.0,0.0,0.0048748781280467,0.029899252518687,0.0025999350016249,0.0016249593760155,0.0019499512512187,0.0386740331491712,0.0061748456288592,0.0584985375365615,0.005524861878453,0.029899252518687,0.0003249918752031,0.0012999675008124,0.0012999675008124,0.0019499512512187,0.0003249918752031,0.0032499187520311,0.0149496262593435,0.0006499837504062
CID006515-1,0.0029006526468455,0.0670775924583031,0.0,0.0386149383611312,0.0971718636693255,0.0346265409717186,0.0,0.0009064539521392,0.0056200145032632,0.0048948513415518,0.0380710659898477,0.1011602610587382,0.0123277737490935,0.0065264684554024,0.0,0.0003625815808556,0.0050761421319796,0.0065264684554024,0.0021754894851341,0.001087744742567,0.2083031182015953,0.0005438723712835,0.0027193618564176,0.0021754894851341,0.003444525018129,0.0099709934735315,0.0005438723712835,0.0019941986947063,0.0,0.0001812907904278,0.0,0.0016316171138506,0.0005438723712835,0.089557650471356,0.002356780275562,0.0007251631617113,0.0357142857142857,0.1247280638143582,0.0097897026831036,0.0096084118926758,0.002356780275562,0.0172226250906453,0.0,0.0114213197969543,0.0003625815808556,0.0029006526468455,0.0009064539521392,0.0021754894851341,0.0310007251631617,0.0019941986947063
CID006527-1,0.0140501792114695,0.0949103942652329,0.002437275985663,0.0186379928315412,0.0511827956989247,0.0012903225806451,0.0,0.0010035842293906,0.0027240143369175,0.0001433691756272,0.0124731182795698,0.0044444444444444,0.0020071684587813,0.003584229390681,0.0012903225806451,0.0005734767025089,0.0043010752688172,0.0028673835125448,0.0012903225806451,0.0010035842293906,0.0562007168458781,0.0041577060931899,0.3210035842293907,0.0001433691756272,0.061505376344086,0.0022939068100358,0.0,0.0058781362007168,0.0001433691756272,0.0,0.0002867383512544,0.0002867383512544,0.0015770609318996,0.0002867383512544,0.0037275985663082,0.0054480286738351,0.0133333333333333,0.0093189964157706,0.145089605734767,0.0098924731182795,0.0,0.0622222222222222,0.0022939068100358,0.0022939068100358,0.0010035842293906,0.0011469534050179,0.0540501792114695,0.0078853046594982,0.0073118279569892,0.0010035842293906
CID006542-1,0.0,0.0393759286775631,0.0027241208519068,0.0138682516097077,0.2565626547795938,0.0086676572560673,0.0,0.0004952947003467,0.0101535413571074,0.0004952947003467,0.0287270926201089,0.0160970777612679,0.0430906389301634,0.0009905894006934,0.0002476473501733,0.0002476473501733,0.0076770678553739,0.0044576523031203,0.0029717682020802,0.0052005943536404,0.1394254581475978,0.0284794452699356,0.0128776622090143,0.0,0.0183259039128281,0.0047052996532937,0.00074294205052,0.0269935611688954,0.0,0.0,0.0,0.0009905894006934,0.00074294205052,0.1263001485884101,0.0019811788013868,0.0002476473501733,0.0017335314512134,0.0448241703813769,0.0032194155522535,0.0601783060921248,0.0004952947003467,0.016840019811788,0.0002476473501733,0.0022288261515601,0.0009905894006934,0.0002476473501733,0.0,0.0052005943536404,0.0510153541357107,0.0089153046062407
CID006544-1,0.0081654872074033,0.090364725095264,0.0016330974414806,0.0016330974414806,0.0370168753402286,0.0032661948829613,0.0,0.0016330974414806,0.0054436581382689,0.0010887316276537,0.0353837778987479,0.0212302667392487,0.0054436581382689,0.0005443658138268,0.0,0.0065323897659227,0.0125204137180185,0.0136091453456722,0.0081654872074033,0.0,0.2934131736526946,0.0206859009254218,0.0179640718562874,0.0059880239520958,0.0544365813826891,0.0136091453456722,0.0027218290691344,0.0054436581382689,0.0,0.0005443658138268,0.0,0.0005443658138268,0.0010887316276537,0.0283070223189983,0.0065323897659227,0.0,0.0326619488296135,0.0495372890582471,0.029940119760479,0.0729450190528034,0.0043549265106151,0.0206859009254218,0.0043549265106151,0.0043549265106151,0.0016330974414806,0.0130647795318454,0.0,0.0370168753402286,0.0212302667392487,0.0032661948829613
CID006548-1,0.0091962479308442,0.0862608055913187,0.0007356998344675,0.0590399117160198,0.0590399117160198,0.0231745447857274,0.0,0.0036784991723376,0.0027588743792532,0.0007356998344675,0.0358653669302924,0.0595916865918705,0.0090123229722273,0.0134265219790325,0.0001839249586168,0.0,0.007908773220526,0.0040463490895714,0.0012874747103181,0.0005517748758506,0.0351296670958249,0.0057016737171234,0.006253448592974,0.001471399668935,0.0191281956961559,0.0080926981791429,0.0005517748758506,0.0025749494206363,0.0005517748758506,0.0,0.0018392495861688,0.0007356998344675,0.0012874747103181,0.0526025381644289,0.0114033474342468,0.0009196247930844,0.0139782968548832,0.1467721169762736,0.0091962479308442,0.1942247562994298,0.0125068971859481,0.0573845870884679,0.0040463490895714,0.0025749494206363,0.0,0.0003678499172337,0.001471399668935,0.0036784991723376,0.0279565937097664,0.0011035497517013
CID006551-1,0.0074181291840057,0.258187081599421,0.0009046499004885,0.0027139497014655,0.2355708340872082,0.0112176587660575,0.0,0.0012665098606839,0.0113985887461552,0.0005427899402931,0.030939026596707,0.0472227248055002,0.0307580966166093,0.0016283698208793,0.0,0.0003618599601954,0.0014474398407816,0.0209878776913334,0.0010855798805862,0.0001809299800977,0.1053012484168626,0.0009046499004885,0.0280441469151438,0.0,0.0448706350642301,0.0034376696218563,0.0007237199203908,0.0047041794825402,0.0,0.0,0.0010855798805862,0.0007237199203908,0.0003618599601954,0.0218925275918219,0.0110367287859598,0.0010855798805862,0.0083227790844943,0.0003618599601954,0.0175502080694771,0.0123032386466437,0.0,0.0593450334720463,0.0,0.0012665098606839,0.0009046499004885,0.0023520897412701,0.0,0.0003618599601954,0.0090464990048851,0.0001809299800977
CID007329-1,0.0119216576781152,0.2196991200681237,0.0031223389156968,0.0017030939540164,0.0632983252909452,0.0017030939540164,0.0,0.0087993187624183,0.0207209764405336,0.0014192449616803,0.0105024127164348,0.003690036900369,0.0107862617087709,0.0011353959693443,0.0,0.000283848992336,0.0014192449616803,0.0164632415554924,0.0025546409310246,0.0,0.0334941810956571,0.0045415838773772,0.0428611978427476,0.0,0.0289525972182798,0.0068123758160658,0.0,0.0034061879080329,0.0028384899233607,0.0,0.0,0.0,0.0005676979846721,0.0028384899233607,0.007663922793074,0.0005676979846721,0.0019869429463525,0.0005676979846721,0.033210332103321,0.2086290093670167,0.0718137950610275,0.1072949191030371,0.03690036900369,0.0175986375248367,0.000283848992336,0.0008515469770082,0.0,0.000283848992336,0.0065285268237297,0.000283848992336
CID007330-1,0.0052694203637599,0.0329763725990141,0.0067992520822709,0.0260071392146863,0.22760496345402,0.048784633690294,0.0001699813020567,0.0010198878123406,0.0035696073431922,0.0010198878123406,0.0975692673805881,0.0362060173380928,0.0904300526942036,0.0054394016658167,0.0020397756246812,0.0010198878123406,0.0258371579126296,0.0033996260411354,0.0033996260411354,0.0,0.0812510623831378,0.000679925208227,0.0356960734319224,0.0,0.0197178310385857,0.009009009009009,0.0001699813020567,0.041305456399796,0.0,0.0,0.0,0.0023797382287948,0.0096889342172361,0.0001699813020567,0.0083290838007819,0.0005099439061703,0.0236274009858915,0.0,0.0033996260411354,0.0001699813020567,0.0,0.0118986911439741,0.0005099439061703,0.0166581676015638,0.0010198878123406,0.0005099439061703,0.0001699813020567,0.0020397756246812,0.1118476967533571,0.000679925208227
CID007338-1,0.0168389955686853,0.0295420974889217,0.0067946824224519,0.021861152141802,0.038109305760709,0.0129985228951255,0.0,0.0073855243722304,0.0091580502215657,0.0044313146233382,0.0676514032496307,0.0197932053175775,0.0094534711964549,0.0115214180206794,0.0020679468242245,0.0005908419497784,0.010930576070901,0.0124076809453471,0.0032496307237813,0.0002954209748892,0.1967503692762186,0.0056129985228951,0.0537666174298375,0.0,0.038109305760709,0.0457902511078286,0.0038404726735598,0.0100443131462333,0.0032496307237813,0.0,0.0,0.0029542097488921,0.0038404726735598,0.0549483013293943,0.0265878877400295,0.0047267355982274,0.0292466765140324,0.0392909896602658,0.0257016248153618,0.062629246676514,0.0026587887740029,0.0189069423929098,0.0011816838995568,0.0067946824224519,0.0002954209748892,0.010930576070901,0.0,0.001477104874446,0.0652880354505169,0.0002954209748892
CID007346-1,0.0038392050587172,0.0266485998193315,0.0040650406504065,0.0079042457091237,0.1397922312556458,0.0038392050587172,0.0,0.0029358626919602,0.0024841915085817,0.0004516711833785,0.021680216802168,0.0173893405600722,0.0212285456187895,0.0029358626919602,0.0015808491418247,0.0006775067750677,0.0121951219512195,0.0503613369467028,0.0040650406504065,0.0013550135501355,0.3340108401084011,0.0,0.0984643179765131,0.0,0.007226738934056,0.0051942186088527,0.0004516711833785,0.0128726287262872,0.0,0.0,0.0,0.0029358626919602,0.0,0.012646793134598,0.000903342366757,0.0011291779584462,0.0029358626919602,0.0,0.005420054200542,0.1192411924119241,0.0020325203252032,0.0151309846431797,0.0006775067750677,0.0024841915085817,0.0004516711833785,0.0004516711833785,0.0002258355916892,0.002710027100271,0.046070460704607,0.000903342366757
CID007352-1,0.0044052863436123,0.0565731509390215,0.0009274287039183,0.0755854393693484,0.0897287271041038,0.0609784372826339,0.0,0.0,0.0030141432877347,0.0013911430558775,0.0201715743102249,0.0025504289357755,0.0020867145838163,0.0197078599582657,0.0002318571759795,0.0006955715279387,0.0032460004637143,0.0053327150475307,0.0011592858798979,0.0039415719916531,0.1031764433109204,0.0018548574078367,0.0067238581034083,0.0136795733827961,0.0051008578715511,0.0044052863436123,0.0023185717597959,0.0018548574078367,0.0002318571759795,0.0009274287039183,0.0,0.0,0.0004637143519591,0.1256665893809413,0.0009274287039183,0.0004637143519591,0.0009274287039183,0.2198006028286575,0.0125202875028982,0.1059587294226756,0.0030141432877347,0.0204034314862044,0.0011592858798979,0.0037097148156735,0.0006955715279387,0.0023185717597959,0.0011592858798979,0.0069557152793878,0.0018548574078367,0.0
CID007358-1,0.0067376657248424,0.053031949576179,0.0017387524451206,0.0908498152575527,0.0441208432949358,0.0702021299717452,0.0,0.0036948489458813,0.0178222125624864,0.0060856335579221,0.0482503803520973,0.0169528363399261,0.0008693762225603,0.0262986307324494,0.0008693762225603,0.0015214083894805,0.0078243860030428,0.008476418169963,0.0013040643338404,0.0004346881112801,0.0408606824603347,0.0006520321669202,0.0065203216692023,0.0093457943925233,0.0134753314496848,0.0219517496196479,0.003042816778961,0.0021734405564007,0.0021734405564007,0.0017387524451206,0.0,0.00021734405564,0.0034775048902412,0.0854162138665507,0.0119539230602043,0.0004346881112801,0.0065203216692023,0.1888719843512279,0.013910019560965,0.11128015648772,0.0152140838948054,0.0204303412301673,0.0041295370571614,0.0095631384481634,0.0010867202782003,0.0089111062812432,0.00021734405564,0.0010867202782003,0.0078243860030428,0.0004346881112801
CID007659-1,0.0015323992994746,0.0151050788091068,0.0041593695271453,0.0313047285464098,0.0652364273204903,0.0612959719789842,0.0002189141856392,0.0041593695271453,0.0199211908931698,0.0010945709281961,0.1048598949211909,0.0888791593695271,0.0087565674255691,0.0045971978984238,0.0010945709281961,0.0004378283712784,0.0098511383537653,0.009632224168126,0.0056917688266199,0.0041593695271453,0.196584938704028,0.0024080560420315,0.0070052539404553,0.0008756567425569,0.0035026269702276,0.0319614711033275,0.0006567425569176,0.009632224168126,0.0,0.0002189141856392,0.0,0.0004378283712784,0.0004378283712784,0.0450963222416812,0.021015761821366,0.0,0.0161996497373029,0.0799036777583187,0.0026269702276707,0.0834063047285464,0.0008756567425569,0.015323992994746,0.0,0.0065674255691768,0.0,0.0013134851138353,0.0,0.0039404553415061,0.0280210157618213,0.0
CID007661-1,0.0081359609473874,0.0488157656843247,0.0034351835111191,0.0410414030012655,0.0432109925872355,0.0169951184234315,0.0001807991321641,0.0048815765684324,0.0081359609473874,0.0005423973964924,0.042668595190743,0.0544205387814138,0.0128367383836557,0.0359790273006689,0.0009039956608208,0.0,0.0157295244982824,0.022961489784849,0.0019887904538058,0.0077743626830591,0.2133429759537154,0.0016271921894774,0.027300668956789,0.0009039956608208,0.0084975592117157,0.0160911227626107,0.0019887904538058,0.0104863496655216,0.0005423973964924,0.0009039956608208,0.0009039956608208,0.0041583800397758,0.0003615982643283,0.0379678177544747,0.018622310612909,0.0003615982643283,0.0128367383836557,0.1372265413126017,0.0092207557403724,0.016452721026939,0.0007231965286566,0.0236846863135056,0.0005423973964924,0.0052431748327608,0.0,0.0028927861146266,0.0019887904538058,0.0010847947929849,0.0730428493943229,0.0003615982643283
CID007664-1,0.0104790419161676,0.0586826347305389,0.0119760479041916,0.0023952095808383,0.0766467065868263,0.0053892215568862,0.0,0.0,0.0011976047904191,0.0002994011976047,0.0194610778443113,0.0257485029940119,0.0149700598802395,0.0,0.0035928143712574,0.0023952095808383,0.0131736526946107,0.0323353293413173,0.0050898203592814,0.0002994011976047,0.1907185628742514,0.0005988023952095,0.0583832335329341,0.0008982035928143,0.0458083832335329,0.0089820359281437,0.0,0.0119760479041916,0.0,0.0,0.0,0.0011976047904191,0.0011976047904191,0.0119760479041916,0.0020958083832335,0.0023952095808383,0.0080838323353293,0.0,0.0146706586826347,0.3206586826347305,0.0032934131736526,0.0110778443113772,0.0002994011976047,0.0011976047904191,0.0020958083832335,0.0062874251497005,0.0002994011976047,0.0077844311377245,0.0038922155688622,0.0
CID007665-1,0.0073931211828993,0.1022179363548698,0.003214400514304,0.0019286403085824,0.0639665702346512,0.0408228865316618,0.0003214400514304,0.0019286403085824,0.0334297653487624,0.0115718418514946,0.0691096110575377,0.0099646415943426,0.0061073609771777,0.0003214400514304,0.001607200257152,0.0019286403085824,0.0041787206685953,0.0183220829315332,0.0012857602057216,0.001607200257152,0.0623593699774992,0.0048216007714561,0.0096432015429122,0.0131790421086467,0.0151076824172291,0.0234651237544198,0.0009643201542912,0.0144648023143683,0.001607200257152,0.0,0.0,0.0009643201542912,0.001607200257152,0.0527161684345869,0.0144648023143683,0.0003214400514304,0.0080360012857602,0.0141433622629379,0.0495017679202828,0.2616522018643523,0.0163934426229508,0.0247508839601414,0.0077145612343297,0.0041787206685953,0.001607200257152,0.003214400514304,0.0,0.0048216007714561,0.0070716811314689,0.0
CID007666-1,0.011437908496732,0.0667600373482726,0.0086367880485527,0.0133053221288515,0.0231092436974789,0.0093370681605975,0.0,0.0063025210084033,0.0280112044817927,0.0042016806722689,0.0849673202614379,0.0252100840336134,0.0116713352007469,0.0032679738562091,0.0011671335200746,0.0004668534080298,0.0053688141923436,0.0158730158730158,0.0039682539682539,0.0023342670401493,0.0714285714285714,0.0009337068160597,0.0352474323062558,0.0004668534080298,0.015172735760971,0.0333800186741363,0.0002334267040149,0.0063025210084033,0.0014005602240896,0.0,0.0,0.0004668534080298,0.0028011204481792,0.0179738562091503,0.0233426704014939,0.0039682539682539,0.0179738562091503,0.0233426704014939,0.0168067226890756,0.2868814192343604,0.0399159663865546,0.0249766573295985,0.0023342670401493,0.0147058823529411,0.0004668534080298,0.0002334267040149,0.0,0.0011671335200746,0.0326797385620915,0.0
CID007667-1,0.0035381750465549,0.0068901303538175,0.0050279329608938,0.0160148975791433,0.0649906890130353,0.045437616387337,0.0001862197392923,0.0014897579143389,0.0093109869646182,0.000558659217877,0.0281191806331471,0.0195530726256983,0.1076350093109869,0.0074487895716946,0.0039106145251396,0.0007448789571694,0.0143389199255121,0.0108007448789571,0.004096834264432,0.0029795158286778,0.1614525139664804,0.0014897579143389,0.0076350093109869,0.0003724394785847,0.0162011173184357,0.0128491620111731,0.0007448789571694,0.0312849162011173,0.0,0.0,0.0,0.0007448789571694,0.0001862197392923,0.0752327746741154,0.0070763500931098,0.0001862197392923,0.0104283054003724,0.0472998137802607,0.0091247672253258,0.131657355679702,0.0018621973929236,0.0054003724394785,0.0,0.0018621973929236,0.0009310986964618,0.0011173184357541,0.0,0.0016759776536312,0.1195530726256983,0.000558659217877
CID007672-1,0.0090826521344232,0.1226158038147139,0.0004541326067211,0.0154405086285195,0.0254314259763851,0.0408719346049046,0.0,0.0,0.0013623978201634,0.0018165304268846,0.0277020890099909,0.011353315168029,0.0009082652134423,0.0059037238873751,0.0,0.0018165304268846,0.0045413260672116,0.008628519527702,0.0013623978201634,0.0,0.0663033605812897,0.0040871934604904,0.0122615803814713,0.0299727520435967,0.0313351498637602,0.0127157129881925,0.0009082652134423,0.0004541326067211,0.0049954586739327,0.0009082652134423,0.0,0.0,0.1680290644868301,0.1135331516802906,0.0063578564940962,0.0013623978201634,0.0004541326067211,0.0735694822888283,0.0399636693914623,0.0944595821980018,0.0068119891008174,0.0358764759309718,0.0009082652134423,0.0040871934604904,0.0022706630336058,0.0031789282470481,0.0,0.0040871934604904,0.0013623978201634,0.0004541326067211
CID007676-1,0.0082055711509393,0.0446987691643273,0.0,0.0200820557115093,0.1651911034333837,0.131721010580868,0.0,0.0002159360829194,0.0053984020729863,0.0015115525804361,0.0382206866767436,0.0092852515655366,0.0049665299071474,0.0010796804145972,0.0002159360829194,0.0002159360829194,0.0008637443316778,0.0159792701360397,0.0,0.0060462103217447,0.1604405096091556,0.007125890736342,0.1012740228892248,0.0181386309652342,0.0015115525804361,0.0099330598142949,0.0012956164975167,0.004750593824228,0.0043187216583891,0.0002159360829194,0.0,0.0,0.0002159360829194,0.0654286331245951,0.0021593608291945,0.0066940185705031,0.0028071690779529,0.019434247462751,0.0110127402288922,0.0980349816454329,0.0021593608291945,0.0133880371410062,0.0025912329950334,0.0041027855754696,0.0002159360829194,0.0004318721658389,0.0015115525804361,0.0045346577413085,0.0019434247462751,0.0004318721658389
CID007681-1,0.0062079668908432,0.0274185204345576,0.0049146404552509,0.0111226073460941,0.0801862390067253,0.011639937920331,0.0,0.0002586652871184,0.0069839627521986,0.0005173305742369,0.007759958613554,0.0157785825142265,0.016037247801345,0.0023279875840662,0.0015519917227108,0.0,0.0087946197620279,0.0111226073460941,0.0100879461976202,0.0597516813243662,0.3119503362648732,0.0002586652871184,0.0020693222969477,0.0036213140196585,0.0031039834454216,0.0398344542162441,0.0007759958613554,0.0165545783755819,0.0,0.0,0.0,0.0028453181583031,0.0025866528711846,0.0481117434040351,0.0023279875840662,0.0,0.0046559751681324,0.036471805483704,0.003879979306777,0.1921883083290222,0.0031039834454216,0.0108639420589756,0.0002586652871184,0.0012933264355923,0.0002586652871184,0.0010346611484738,0.0,0.0015519917227108,0.0279358510087946,0.0
CID007688-1,0.0014749262536873,0.0534660766961651,0.0018436578171091,0.0003687315634218,0.0044247787610619,0.0003687315634218,0.0,0.0,0.0,0.0,0.0073746312684365,0.0025811209439528,0.0025811209439528,0.0,0.0,0.0003687315634218,0.0,0.0169616519174041,0.0176991150442477,0.0007374631268436,0.7205014749262537,0.0044247787610619,0.0022123893805309,0.0,0.0018436578171091,0.0977138643067846,0.0,0.0029498525073746,0.0,0.0,0.0,0.0,0.0,0.0022123893805309,0.0011061946902654,0.0022123893805309,0.0014749262536873,0.006268436578171,0.0040560471976401,0.0092182890855457,0.0,0.0184365781710914,0.0,0.0003687315634218,0.0,0.0,0.0092182890855457,0.0003687315634218,0.0051622418879056,0.0
CID007694-1,0.0047742192162323,0.0481400437636761,0.0029838870101452,0.0288442410980704,0.0407797891386512,0.0131291028446389,0.0,0.0003978516013526,0.0045752934155559,0.0009946290033817,0.0105430674358464,0.0284463894967177,0.0282474636960413,0.0113387706385518,0.0007957032027053,0.001193554804058,0.0045752934155559,0.055500298388701,0.0043763676148796,0.0093495126317883,0.2737219017306544,0.0055699224189377,0.009747364233141,0.0015914064054107,0.0043763676148796,0.0131291028446389,0.000596777402029,0.0093495126317883,0.0,0.0,0.0007957032027053,0.0001989258006763,0.0,0.0407797891386512,0.0023871096081161,0.0009946290033817,0.0047742192162323,0.0135269544459916,0.0105430674358464,0.1340759896558583,0.0053709966182613,0.018897951064253,0.0001989258006763,0.0025860354087925,0.0001989258006763,0.0019892580067634,0.0419733439427093,0.0009946290033817,0.0998607519395265,0.0027849612094688
CID007697-1,0.0070936359951357,0.0125658694770976,0.0070936359951357,0.0024321037697608,0.1185650587758411,0.0042561815970814,0.0,0.0002026753141467,0.0008107012565869,0.0,0.0042561815970814,0.0101337657073368,0.0267531414673692,0.0010133765707336,0.0006080259424402,0.0006080259424402,0.0105391163356303,0.0050668828536684,0.0014187271990271,0.0018240778273206,0.0632346980137819,0.0018240778273206,0.271179570328334,0.0,0.0368869071747061,0.0036481556546412,0.0004053506282934,0.0042561815970814,0.0,0.0,0.0,0.0,0.0010133765707336,0.0310093230644507,0.0010133765707336,0.0048642075395216,0.0036481556546412,0.0016214025131738,0.0139845966761248,0.310498581272801,0.0002026753141467,0.0050668828536684,0.0006080259424402,0.0004053506282934,0.0004053506282934,0.0004053506282934,0.0,0.0008107012565869,0.0277665180381029,0.0
CID007704-1,0.0161943319838056,0.082995951417004,0.0015182186234817,0.0121457489878542,0.1169028340080971,0.0121457489878542,0.0,0.0212550607287449,0.0227732793522267,0.0025303643724696,0.0566801619433198,0.0566801619433198,0.0116396761133603,0.0060728744939271,0.0010121457489878,0.0030364372469635,0.006578947368421,0.0010121457489878,0.0030364372469635,0.0,0.1487854251012145,0.0227732793522267,0.0121457489878542,0.0030364372469635,0.0192307692307692,0.0334008097165991,0.0030364372469635,0.0035425101214574,0.0,0.0,0.0,0.0040485829959514,0.0005060728744939,0.0288461538461538,0.0070850202429149,0.0010121457489878,0.0232793522267206,0.0359311740890688,0.0349190283400809,0.0774291497975708,0.0020242914979757,0.013663967611336,0.0010121457489878,0.0055668016194331,0.0025303643724696,0.0091093117408906,0.0,0.0151821862348178,0.0566801619433198,0.0010121457489878
CID007707-1,0.0138648180242634,0.0291738879260543,0.0008665511265164,0.0837666088965915,0.0632582322357019,0.0499711149624494,0.0,0.0028885037550548,0.0057770075101097,0.0017331022530329,0.0332177931831311,0.0037550548815713,0.0011554015020219,0.0265742345465049,0.0,0.0008665511265164,0.0063547082611207,0.0615251299826689,0.0060658578856152,0.0002888503755054,0.2073945696129405,0.0043327556325823,0.0153090699017908,0.0037550548815713,0.0034662045060658,0.0233968804159445,0.0025996533795493,0.0008665511265164,0.0,0.0,0.0,0.0,0.0002888503755054,0.0797227036395147,0.0020219526285384,0.0011554015020219,0.0025996533795493,0.2027729636048527,0.0124205661467359,0.0150202195262853,0.0005777007510109,0.0164644714038128,0.0002888503755054,0.0049104563835932,0.0014442518775274,0.0040439052570768,0.0017331022530329,0.0002888503755054,0.0017331022530329,0.0002888503755054
CID007825-1,0.0008973975471133,0.0116661681124738,0.0068800478612025,0.0062817828297935,0.135507029614119,0.0134609632067005,0.0,0.0,0.0008973975471133,0.0,0.0179479509422674,0.0092731079868381,0.0215375411307209,0.0026921926413401,0.0026921926413401,0.0017947950942267,0.0110679030810649,0.017050553395154,0.0014956625785222,0.0044869877355668,0.1187556087346694,0.0002991325157044,0.0008973975471133,0.0002991325157044,0.0038887227041579,0.0041878552198623,0.0005982650314089,0.0490577325755309,0.0,0.0002991325157044,0.0,0.0,0.0,0.0532455877953933,0.0020939276099311,0.0,0.0113670355967693,0.0125635656595871,0.0029913251570445,0.4256655698474424,0.0002991325157044,0.0005982650314089,0.0,0.0026921926413401,0.0005982650314089,0.0008973975471133,0.0,0.0092731079868381,0.0332037092431947,0.0005982650314089
CID007827-1,0.0009197516670498,0.0151759025063232,0.0011496895838123,0.0312715566796964,0.3076569326281904,0.008277765003449,0.0,0.0011496895838123,0.0006898137502874,0.0,0.0172453437571855,0.026212922510922,0.0308116808461715,0.0062083237525868,0.0002299379167624,0.0009197516670498,0.0085077029202115,0.0048286962520119,0.0018395033340997,0.0121867095884111,0.079558519199816,0.0,0.0045987583352494,0.0206944125086226,0.0006898137502874,0.004368820418487,0.0036790066681995,0.026212922510922,0.0,0.0002299379167624,0.0002299379167624,0.0004598758335249,0.0006898137502874,0.1117498275465624,0.0006898137502874,0.0002299379167624,0.0064382616693492,0.1315244883881352,0.0025293170843872,0.1000229937916762,0.0011496895838123,0.0020694412508622,0.0002299379167624,0.003908944584962,0.0004598758335249,0.0027592550011496,0.0,0.0112669579213612,0.0075879512531616,0.0006898137502874
CID007829-1,0.0001878639864737,0.0063873755401089,0.0016907758782641,0.0281795979710689,0.2058989291752771,0.0871688897238399,0.0,0.0159684388502724,0.0052601916212662,0.0060116475671613,0.1570542926920909,0.0338155175652827,0.0095810633101634,0.0039451437159496,0.0003757279729475,0.0013150479053165,0.0013150479053165,0.0030058237835806,0.0003757279729475,0.0011271839188427,0.0043208716888972,0.0,0.0018786398647379,0.0071388314860041,0.0300582378358068,0.0007514559458951,0.0011271839188427,0.0071388314860041,0.0,0.0028179597971068,0.0,0.0005635919594213,0.0005635919594213,0.1136577118166447,0.009017471350742,0.0005635919594213,0.0539169641179785,0.1065188803306406,0.014465526958482,0.0246101822280668,0.0013150479053165,0.0018786398647379,0.0001878639864737,0.0210407664850648,0.0001878639864737,0.0026300958106331,0.0,0.0015029118917903,0.0216043584444861,0.0018786398647379
CID007845-1,0.0164502164502164,0.0623376623376623,0.0008658008658008,0.0242424242424242,0.1086580086580086,0.0025974025974025,0.0,0.0,0.0025974025974025,0.0004329004329004,0.019047619047619,0.0064935064935064,0.0064935064935064,0.0073593073593073,0.0021645021645021,0.0186147186147186,0.0047619047619047,0.0099567099567099,0.0038961038961038,0.0082251082251082,0.216017316017316,0.0025974025974025,0.0082251082251082,0.0021645021645021,0.0484848484848484,0.0129870129870129,0.003030303030303,0.0255411255411255,0.0,0.0,0.0,0.0017316017316017,0.0025974025974025,0.0203463203463203,0.0186147186147186,0.0,0.0194805194805194,0.0761904761904762,0.0714285714285714,0.0034632034632034,0.0004329004329004,0.0627705627705627,0.0,0.0025974025974025,0.0017316017316017,0.032034632034632,0.0,0.0121212121212121,0.0497835497835497,0.0004329004329004
CID007847-1,0.0037778617302606,0.0272006044578768,0.0077446165470343,0.0054778995088779,0.1250472232716282,0.0279561768039289,0.000377786173026,0.000188893086513,0.0041556479032867,0.000377786173026,0.0166225916131469,0.0328673970532678,0.0211560256894597,0.0017000377786173,0.0037778617302606,0.0039667548167737,0.0164336985266339,0.0181337363052512,0.0028333962976955,0.0081224027200604,0.1205137891953154,0.0035889686437476,0.0587457499055534,0.0092557612391386,0.0154892330940687,0.0032111824707215,0.000188893086513,0.0162448054401208,0.0,0.0,0.0,0.0007555723460521,0.0022667170381564,0.0738571968265961,0.0018889308651303,0.000188893086513,0.011333585190782,0.0653570079335096,0.0041556479032867,0.2338496411031356,0.0007555723460521,0.0217227049489988,0.000188893086513,0.0030222893842085,0.0013222516055912,0.0037778617302606,0.0007555723460521,0.0028333962976955,0.0168114846996599,0.0
