sample,Arterial Pericyte,Blood Endothelial Cell,CD209+ moDC,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Tfr,CD4 Th1,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Fibroblast,GC-like B cell,Glial Cell,Goblet Cell,IL7R+ Activated DC,ILC3,Inflammatory Fibroblast,LTB+ DC,Lymphatic Endothelial Cell,MAIT,Mast Cell,Memory B cell,Monocyte Inflammatory,Myofibroblast,NK,Naive B cell,Pericyte,Plasma Cell,Plasmablast,Post-capillary venules,Proliferating Stromal Cell,Proliferating T cells,Proliferating myeloid,Resident Macrophage,Smooth Muscle Cell,Tuft Cell,gd T cell 1,gd T cell 2
CID004700-1,0.0246192363863968,0.0673899436678489,0.0014604631754642,0.0089714166492802,0.0799081994575422,0.0108491550177341,0.0,0.0006259127894846,0.0250365115793866,0.0,0.0095973294387648,0.0068850406843313,0.0233674108074274,0.0008345503859795,0.0002086375964948,0.0004172751929897,0.0022950135614437,0.0396411433340287,0.0045900271228875,0.0025036511579386,0.3907782182349259,0.0014604631754642,0.0955560191946588,0.0,0.0162737325266012,0.0150219069476319,0.0,0.0022950135614437,0.0,0.0,0.0002086375964948,0.0004172751929897,0.0031295639474233,0.0081368662633006,0.0002086375964948,0.0070936782808262,0.0045900271228875,0.0022950135614437,0.0112664302107239,0.1041101606509493,0.0004172751929897,0.014813269351137,0.0,0.0006259127894846,0.0002086375964948,0.0006259127894846,0.0037554767369079,0.0018777383684539,0.005424577508867,0.0002086375964948
CID004701-1,0.024933998239953,0.0642417131123496,0.0023467292461132,0.0258140217072455,0.0891757113523027,0.0258140217072455,0.0005866823115283,0.0005866823115283,0.0132003520093869,0.0002933411557641,0.0170137870343209,0.0164271047227926,0.0120269873863303,0.0052801408037547,0.0002933411557641,0.0,0.0026400704018773,0.0425344675858022,0.0008800234672924,0.0014667057788207,0.0891757113523027,0.0005866823115283,0.26342035787621,0.0,0.0293341155764153,0.0055734819595189,0.0,0.002053388090349,0.0,0.0,0.0002933411557641,0.0002933411557641,0.0052801408037547,0.0231739513053681,0.0002933411557641,0.0190671751246699,0.0026400704018773,0.0093869169844529,0.0161337635670284,0.1519507186858316,0.0002933411557641,0.0190671751246699,0.0,0.0008800234672924,0.0002933411557641,0.0005866823115283,0.0038134350249339,0.0023467292461132,0.0082135523613963,0.0002933411557641
CID004702-1,0.023785803237858,0.0254047322540473,0.0011207970112079,0.0017434620174346,0.0265255292652552,0.0021170610211706,0.0,0.0006226650062266,0.0103362391033623,0.0003735990037359,0.0022415940224159,0.0041095890410958,0.010585305105853,0.0006226650062266,0.0001245330012453,0.0001245330012453,0.0026151930261519,0.0409713574097135,0.0252801992528019,0.0048567870485678,0.5447073474470735,0.0012453300124533,0.1259028642590286,0.0,0.0042341220423412,0.0227895392278953,0.0,0.0017434620174346,0.0001245330012453,0.0,0.0,0.0,0.0016189290161892,0.0108343711083437,0.0007471980074719,0.0056039850560398,0.0009962640099626,0.0008717310087173,0.0058530510585305,0.0697384806973848,0.0001245330012453,0.0103362391033623,0.0001245330012453,0.0001245330012453,0.0,0.0,0.0064757160647571,0.0001245330012453,0.0021170610211706,0.0
CID004703-1,0.0172845691382765,0.0306863727454909,0.0047595190380761,0.0488476953907815,0.1194889779559118,0.0286823647294589,0.00062625250501,0.000250501002004,0.0126503006012024,0.0150300601202404,0.0475951903807615,0.0390781563126252,0.0164078156312625,0.0070140280561122,0.000375751503006,0.000250501002004,0.002254509018036,0.0531062124248497,0.001377755511022,0.0,0.0574899799599198,0.00125250501002,0.0558617234468937,0.001377755511022,0.0075150300601202,0.0147795591182364,0.0,0.002129258517034,0.0122745490981963,0.0,0.0,0.000876753507014,0.0078907815631262,0.0290581162324649,0.0105210420841683,0.0077655310621242,0.0036322645290581,0.0205410821643286,0.0159068136272545,0.2462424849699399,0.0240480961923847,0.0096442885771543,0.0033817635270541,0.0093937875751503,0.000375751503006,0.002254509018036,0.0038827655310621,0.002129258517034,0.0040080160320641,0.0
CID004704-1,0.0239870993751259,0.0336625680306389,0.0018141503729086,0.0380971578310824,0.0759927433985083,0.0159242088288651,0.0,0.000403144527313,0.0133037694013303,0.0068534569643217,0.0272122555936303,0.0522072162870389,0.0215682322112477,0.0058455956460391,0.0006047167909695,0.000403144527313,0.0016125781092521,0.0213666599475912,0.0110864745011086,0.0016125781092521,0.2021769804474904,0.0056440233823825,0.1423100181415037,0.0006047167909695,0.0378955855674259,0.0455553315863737,0.000403144527313,0.0030235839548478,0.0080628905462608,0.0,0.0002015722636565,0.000403144527313,0.0032251562185043,0.029429550493852,0.0064503124370086,0.0094738963918564,0.0048377343277565,0.0157226365652086,0.0131021971376738,0.0594638177786736,0.015117919774239,0.0106833299737956,0.0036283007458173,0.0088691796008869,0.0002015722636565,0.0006047167909695,0.0058455956460391,0.0064503124370086,0.0068534569643217,0.0002015722636565
CID004705-1,0.0056588520614389,0.0088924818108326,0.0059283212072217,0.0043115063325249,0.1703045001347345,0.0075451360819186,0.0010778765831312,0.0002694691457828,0.0148208030180544,0.007006197790353,0.0689841013203988,0.0183239019132309,0.0180544327674481,0.0002694691457828,0.0002694691457828,0.0002694691457828,0.022365939099973,0.0838049043384532,0.0005389382915656,0.0,0.0600916195095661,0.0,0.0347615198059822,0.0002694691457828,0.002694691457828,0.0051199137698733,0.0008084074373484,0.0056588520614389,0.0018862840204796,0.0002694691457828,0.0,0.0010778765831312,0.0080840743734842,0.0137429264349232,0.009700889248181,0.0048504446240905,0.0016168148746968,0.0059283212072217,0.0029641606036108,0.3699811371597952,0.0137429264349232,0.002694691457828,0.0021557531662624,0.0064672594987873,0.0005389382915656,0.0018862840204796,0.0,0.0005389382915656,0.0037725680409593,0.0
CID004706-1,0.0075087602202569,0.0251960620724178,0.0020023360587351,0.007341898882029,0.1416652761555147,0.0083430669113966,0.0005005840146837,0.0003337226764558,0.0170198564992491,0.0065075921908893,0.0652427832471216,0.0310362089103954,0.0173535791757049,0.0006674453529117,0.0005005840146837,0.0006674453529117,0.0113465709994994,0.0760887702319372,0.002336058735191,0.0,0.1760387118304688,0.0020023360587351,0.0413816118805272,0.0003337226764558,0.0100116802936759,0.0215251126314033,0.0001668613382279,0.0040046721174703,0.0020023360587351,0.0001668613382279,0.0,0.0010011680293675,0.0065075921908893,0.0115134323377273,0.0065075921908893,0.0046721174703821,0.0013348907058234,0.0035040881027865,0.0056732854997497,0.2422826631069581,0.0103454029701318,0.0060070081762055,0.0030035040881027,0.0060070081762055,0.0006674453529117,0.0031703654263307,0.0013348907058234,0.0036709494410145,0.0035040881027865,0.0
CID004707-1,0.0082734596124537,0.0280862181580666,0.0052253429131286,0.0209013716525146,0.0949270629218375,0.0468103635967777,0.0015240583496625,0.0,0.018724145438711,0.0056607881558893,0.0677117352492924,0.0452863052471151,0.0089266274765948,0.0019595035924232,0.0002177226213803,0.0002177226213803,0.007838014369693,0.0894839973873285,0.0023949488351839,0.0010886131069018,0.0881776616590463,0.0002177226213803,0.0306988896146309,0.0017417809710428,0.0052253429131286,0.0176355323318092,0.000653167864141,0.0034835619420857,0.0089266274765948,0.0,0.0002177226213803,0.0004354452427607,0.0065316786414108,0.0500762029174831,0.0089266274765948,0.0058785107772697,0.0017417809710428,0.0283039407794469,0.0052253429131286,0.2307859786631831,0.0128456346614413,0.0069671238841715,0.0010886131069018,0.0100152405834966,0.0,0.0017417809710428,0.0100152405834966,0.0017417809710428,0.005443065534509,0.0
CID004708-1,0.000901916572717,0.0119503945885005,0.0013528748590755,0.0081172491544532,0.1682074408117249,0.0090191657271702,0.0,0.0121758737316798,0.0067643742953776,0.0004509582863585,0.0281848928974069,0.0110484780157835,0.106651634723788,0.000901916572717,0.0015783540022547,0.0011273957158962,0.0038331454340473,0.1562570462232243,0.012401352874859,0.0,0.2437429537767756,0.0060879368658399,0.011499436302142,0.0,0.0031567080045095,0.0130777903043968,0.001803833145434,0.0004509582863585,0.0,0.0,0.0,0.0022547914317925,0.000901916572717,0.0565952649379932,0.0054114994363021,0.0004509582863585,0.0020293122886133,0.0094701240135287,0.001803833145434,0.0629086809470124,0.0011273957158962,0.0031567080045095,0.0,0.002705749718151,0.0,0.0042841037204058,0.0022547914317925,0.0085682074408117,0.0142051860202931,0.0011273957158962
CID004709-1,0.0026625249611715,0.0430441535389394,0.0024406478810738,0.0201908142888839,0.1100510317284224,0.0166407810073219,0.0,0.0181939205680053,0.0115376081650765,0.0002218770800976,0.037940980696694,0.0184157976481029,0.0235189704903483,0.0044375416019525,0.0,0.0028844020412691,0.0090969602840026,0.0175282893277124,0.0006656312402928,0.0008875083203905,0.07943199467495,0.0024406478810738,0.07943199467495,0.0002218770800976,0.0368315952962059,0.0028844020412691,0.0024406478810738,0.0093188373641002,0.0002218770800976,0.0002218770800976,0.0011093854004881,0.0117594852451741,0.0006656312402928,0.1388950521411138,0.0084313290437097,0.0033281562014643,0.0039937874417572,0.0284002662524961,0.0117594852451741,0.1284668293765254,0.0048812957621477,0.01775016640781,0.0,0.0073219436432216,0.0024406478810738,0.0115376081650765,0.0186376747282005,0.0093188373641002,0.0357222098957177,0.001775016640781
CID004710-1,0.0263665594855305,0.0448017148981779,0.0010718113612004,0.0411575562700964,0.10010718113612,0.0180064308681672,0.0,0.0096463022508038,0.0030010718113612,0.0010718113612004,0.0246516613076098,0.0182207931404072,0.0323687031082529,0.0102893890675241,0.0,0.0021436227224008,0.0072883172561629,0.0310825294748124,0.0055734190782422,0.0017148981779206,0.1839228295819935,0.0030010718113612,0.1065380493033226,0.0006430868167202,0.0257234726688102,0.0107181136120042,0.0012861736334405,0.0053590568060021,0.0,0.00021436227224,0.0010718113612004,0.002572347266881,0.0010718113612004,0.0754555198285101,0.0038585209003215,0.0027867095391211,0.0053590568060021,0.0246516613076098,0.0066452304394426,0.0793140407288317,0.0021436227224008,0.0212218649517684,0.0,0.0032154340836012,0.0017148981779206,0.005144694533762,0.0015005359056806,0.007717041800643,0.0355841371918542,0.0030010718113612
CID004711-1,0.0075687159739742,0.0224405789403797,0.0006639224538573,0.01168503518789,0.095604833355464,0.011419466206347,0.0,0.0107555437524897,0.0050458106493161,0.0009294914354003,0.0191209666710928,0.011950604169433,0.0349223210728986,0.0019917673615721,0.0003983534723144,0.0001327844907714,0.0030540432877439,0.0203160270880361,0.0172619838002921,0.0066392245385738,0.3401938653565263,0.0131456645863763,0.0969326782631788,0.0006639224538573,0.0071703625016598,0.0107555437524897,0.0001327844907714,0.0043818881954587,0.0001327844907714,0.0002655689815429,0.0003983534723144,0.0005311379630859,0.0005311379630859,0.1132651706280706,0.0049130261585446,0.0037179657416013,0.0047802416677732,0.0168636303279776,0.0063736555570309,0.0459434338069313,0.0005311379630859,0.0118178196786615,0.0001327844907714,0.0014606293984862,0.0006639224538573,0.0009294914354003,0.0041163192139158,0.0023901208338866,0.0228389324126941,0.0021245518523436
CID004712-1,0.0014017381553125,0.0121951219512195,0.000560695262125,0.1745164003364171,0.0954583683767872,0.0517241379310344,0.0,0.0002803476310625,0.0025231286795626,0.0007008690776562,0.0234090271937202,0.0156994673395009,0.0316792823100644,0.0340622371740958,0.0001401738155312,0.0008410428931875,0.0089711241940005,0.0791982057751612,0.0026633024950939,0.0077095598542192,0.1340061676478833,0.0008410428931875,0.0001401738155312,0.000560695262125,0.0004205214465937,0.005466778805719,0.0004205214465937,0.0037846930193439,0.0,0.0002803476310625,0.0,0.0021026072329688,0.0042052144659377,0.1675077095598542,0.0004205214465937,0.0,0.0030838239416876,0.0599943930473787,0.0021026072329688,0.0312587608634707,0.0001401738155312,0.0071488645920941,0.0,0.0015419119708438,0.0007008690776562,0.004906083543594,0.0022427810485001,0.0042052144659377,0.0183627698345948,0.0004205214465937
CID004713-1,0.0113347664647254,0.0234512409615008,0.0046902481923001,0.0097713504006253,0.0607777994918897,0.0066445182724252,0.0,0.0001954270080125,0.0074262263044752,0.0,0.0078170803205002,0.0060582372483877,0.0316591752980261,0.0021496970881375,0.0001954270080125,0.000390854016025,0.0052765292163376,0.0584326753957396,0.0025405511041625,0.0015634160641,0.1717803400429939,0.0001954270080125,0.1258549931600547,0.0001954270080125,0.0318546023060387,0.0033222591362126,0.0001954270080125,0.013875317568888,0.0,0.0,0.000390854016025,0.0013679890560875,0.0015634160641,0.0836427594293531,0.00078170803205,0.0048856752003126,0.0021496970881375,0.0074262263044752,0.0093804963846003,0.2263044752784835,0.0009771350400625,0.0087942153605628,0.0001954270080125,0.00078170803205,0.0005862810240375,0.0015634160641,0.0009771350400625,0.0072307992964627,0.0513973031072894,0.001954270080125
CID004714-1,0.0116923076923076,0.0147692307692307,0.0015384615384615,0.0123076923076923,0.0558461538461538,0.0047692307692307,0.0,0.0,0.0001538461538461,0.0003076923076923,0.0047692307692307,0.0061538461538461,0.0283076923076923,0.0015384615384615,0.0004615384615384,0.0001538461538461,0.0047692307692307,0.0481538461538461,0.0061538461538461,0.0016923076923076,0.474,0.0006153846153846,0.0941538461538461,0.0001538461538461,0.0238461538461538,0.0216923076923076,0.0003076923076923,0.0072307692307692,0.0,0.0,0.0001538461538461,0.0007692307692307,0.0009230769230769,0.0269230769230769,0.001076923076923,0.004,0.0006153846153846,0.0038461538461538,0.0052307692307692,0.0923076923076923,0.0003076923076923,0.0089230769230769,0.0001538461538461,0.0004615384615384,0.0009230769230769,0.0003076923076923,0.0006153846153846,0.0004615384615384,0.0246153846153846,0.0018461538461538
CID004715-1,0.0087987290724673,0.0109984113405841,0.0015886594158621,0.0002444091409018,0.0009776365636074,0.0,0.0,0.0,0.0,0.0,0.0004888182818037,0.0002444091409018,0.0008554319931565,0.0,0.0001222045704509,0.0,0.0021996822681168,0.061835512648173,0.0197971404130514,0.0057436148111939,0.7775876817792986,0.0003666137113528,0.0292068923377734,0.0,0.0021996822681168,0.0271294146401075,0.0,0.0004888182818037,0.0,0.0,0.0,0.0,0.0006110228522546,0.0012220457045093,0.0,0.0010998411340584,0.0,0.0,0.0004888182818037,0.0376390076988879,0.0002444091409018,0.0057436148111939,0.0,0.0003666137113528,0.0,0.0,0.0006110228522546,0.0002444091409018,0.0008554319931565,0.0
CID004716-1,0.0152380952380952,0.0203571428571428,0.0010714285714285,0.0048809523809523,0.0303571428571428,0.0004761904761904,0.0,0.0004761904761904,0.0013095238095238,0.0,0.0020238095238095,0.0022619047619047,0.0251190476190476,0.0007142857142857,0.0,0.0001190476190476,0.0029761904761904,0.064047619047619,0.025595238095238,0.0064285714285714,0.5233333333333333,0.003095238095238,0.104047619047619,0.0,0.0063095238095238,0.0192857142857142,0.0001190476190476,0.005595238095238,0.0,0.0,0.0,0.0,0.0008333333333333,0.0213095238095238,0.000595238095238,0.0039285714285714,0.0004761904761904,0.0010714285714285,0.0038095238095238,0.0754761904761904,0.0001190476190476,0.0091666666666666,0.0003571428571428,0.0,0.0003571428571428,0.0001190476190476,0.0025,0.000595238095238,0.0125,0.001547619047619
CID004717-1,0.004648619086683,0.0117582718074924,0.0051955154498222,0.0,0.1397320207820618,0.0008203445447087,0.0,0.0027344818156959,0.019414820891441,0.0010937927262783,0.035548263604047,0.0180475799835931,0.0199617172545802,0.0,0.0008203445447087,0.0035548263604047,0.0101175827180749,0.1509433962264151,0.004648619086683,0.0,0.2958709324582991,0.0024610336341263,0.0235165436149849,0.0002734481815695,0.0021875854525567,0.0131255127153404,0.0002734481815695,0.0073831009023789,0.0,0.0,0.0,0.0019141372709871,0.0027344818156959,0.0024610336341263,0.0019141372709871,0.0013672409078479,0.0087503418102269,0.0,0.0071096527208094,0.162428219852338,0.0002734481815695,0.0043751709051134,0.0,0.0008203445447087,0.0019141372709871,0.0180475799835931,0.0008203445447087,0.0032813781788351,0.0062893081761006,0.0013672409078479
CID004718-1,0.0099188458070333,0.0144274120829576,0.0051097084460474,0.0012022843402464,0.0345656747820859,0.0003005710850616,0.0,0.0,0.0021039975954313,0.0,0.0069131349564171,0.0072137060414788,0.0183348361887586,0.0,0.0006011421701232,0.0,0.0027051397655545,0.1746318004207995,0.0051097084460474,0.0,0.527502254283138,0.0,0.032161106101593,0.0,0.0189359783588818,0.0159302675082657,0.0,0.0018034265103697,0.0,0.0,0.0,0.0006011421701232,0.0018034265103697,0.0009017132551848,0.0003005710850616,0.0018034265103697,0.0036068530207394,0.0,0.0075142771265404,0.0850616170724376,0.0,0.0018034265103697,0.0003005710850616,0.0,0.0,0.0006011421701232,0.0,0.0006011421701232,0.0138262699128343,0.0018034265103697
CID004719-1,0.0320267686424474,0.0327437858508604,0.0016730401529636,0.0,0.0552103250478011,0.0,0.0,0.0004780114722753,0.0019120458891013,0.0,0.0040630975143403,0.0040630975143403,0.0081261950286806,0.0,0.0,0.0004780114722753,0.0052581261950286,0.0944072657743785,0.010038240917782,0.0,0.4041586998087954,0.002868068833652,0.1116156787762906,0.0,0.0368068833652007,0.025812619502868,0.0004780114722753,0.0002390057361376,0.0,0.0,0.0002390057361376,0.000717017208413,0.0016730401529636,0.0002390057361376,0.0009560229445506,0.0026290630975143,0.0009560229445506,0.0,0.015057361376673,0.1044455066921606,0.0,0.015057361376673,0.0,0.0004780114722753,0.001434034416826,0.002151051625239,0.0,0.0074091778202676,0.011472275334608,0.0026290630975143
CID004720-2,0.0087409906456065,0.0196288912743444,0.0019935592700506,0.0095077442110105,0.142309461738997,0.0217758012574758,0.0,0.0,0.0023002606962122,0.0,0.0110412513418187,0.0142616163165158,0.0159484741604048,0.0006134028523232,0.0006134028523232,0.0004600521392424,0.0079742370802024,0.0266830240760619,0.008280938506364,0.0061340285232326,0.1752798650513725,0.0042938199662628,0.1715994479374329,0.0015335071308081,0.0214690998313142,0.0121147063333844,0.0001533507130808,0.019935592700506,0.0,0.0,0.0006134028523232,0.0006134028523232,0.0009201042784848,0.0788222665235393,0.0,0.0010734549915657,0.0030670142616163,0.0032203649746971,0.0096610949240913,0.172366201502837,0.0001533507130808,0.0144149670295966,0.0001533507130808,0.000766753565404,0.0004600521392424,0.0006134028523232,0.0023002606962122,0.0019935592700506,0.0035270664008587,0.0006134028523232
CID004721-1,0.0076062639821029,0.0228187919463087,0.0266219239373601,0.0082774049217002,0.083668903803132,0.0055928411633109,0.0,0.0069351230425055,0.0116331096196868,0.0053691275167785,0.0438478747203579,0.0429530201342281,0.0131991051454138,0.0008948545861297,0.0022371364653243,0.0022371364653243,0.0161073825503355,0.1266219239373602,0.0013422818791946,0.0,0.1302013422818791,0.0008948545861297,0.0353467561521252,0.0011185682326621,0.0026845637583892,0.0042505592841163,0.0105145413870246,0.0029082774049217,0.0011185682326621,0.0017897091722595,0.0002237136465324,0.0026845637583892,0.0067114093959731,0.0295302013422818,0.1519015659955257,0.0006711409395973,0.0102908277404921,0.0076062639821029,0.0161073825503355,0.1049217002237136,0.001565995525727,0.0259507829977628,0.0017897091722595,0.0060402684563758,0.0020134228187919,0.0064876957494407,0.0,0.0006711409395973,0.0038031319910514,0.0022371364653243
CID004722-1,0.0145795365790158,0.0124967456391564,0.0057276750846133,0.0044259307472012,0.0518094246290028,0.0059880239520958,0.0,0.0005206977349648,0.0026034886748242,0.0,0.0111950013017443,0.0101536058318146,0.0143191877115334,0.0015620932048945,0.0005206977349648,0.0007810466024472,0.0059880239520958,0.1377245508982036,0.0039052330122363,0.0007810466024472,0.3780265555844832,0.0002603488674824,0.0580577974485811,0.0,0.0213486071335589,0.0148398854464983,0.0,0.0049466284821661,0.0,0.0,0.0,0.0010413954699297,0.0088518614944024,0.0164019786513928,0.0013017443374121,0.0020827909398594,0.0065087216870606,0.0005206977349648,0.006769070554543,0.1642801353814111,0.0007810466024472,0.0036448841447539,0.0,0.0002603488674824,0.0005206977349648,0.0,0.0018224420723769,0.0010413954699297,0.0177037229888049,0.0039052330122363
CID004723-1,0.0182773589216358,0.0139364861777473,0.0013708019191226,0.0002284669865204,0.0728809687000228,0.0013708019191226,0.0,0.0004569339730408,0.0002284669865204,0.0,0.0029700708247658,0.0036554717843271,0.0093671464473383,0.0,0.0,0.0006854009595613,0.0038839387708476,0.1692940370116518,0.0045693397304089,0.0006854009595613,0.314827507425177,0.0011423349326022,0.1391363947909527,0.0,0.0258167694768106,0.0109664153529814,0.0004569339730408,0.0038839387708476,0.0,0.0,0.0002284669865204,0.0,0.0043408727438885,0.0031985378112862,0.0002284669865204,0.0031985378112862,0.0029700708247658,0.0,0.0105094813799406,0.1523874800091386,0.0004569339730408,0.0059401416495316,0.0002284669865204,0.0006854009595613,0.0,0.0002284669865204,0.0,0.0073109435686543,0.0068540095956134,0.0011423349326022
CID004724-1,0.0098561534363345,0.0093233883857218,0.003995737879595,0.0013319126265316,0.0483484283431006,0.0003995737879595,0.0,0.0001331912626531,0.000799147575919,0.0,0.0037293553542887,0.0043953116675546,0.0063931806073521,0.0001331912626531,0.0003995737879595,0.0,0.0041289291422482,0.0685935002663825,0.016515716568993,0.0,0.4910761854022376,0.000799147575919,0.1558337773042088,0.0,0.0053276505061267,0.0178476291955247,0.0,0.0014651038891848,0.0,0.0,0.0005327650506126,0.0,0.0018646776771443,0.0005327650506126,0.0001331912626531,0.0021310602024507,0.0017314864144912,0.0001331912626531,0.0017314864144912,0.1266648907831646,0.0002663825253063,0.0043953116675546,0.0,0.0005327650506126,0.0010655301012253,0.0002663825253063,0.0035961640916355,0.0003995737879595,0.0027970165157165,0.0003995737879595
CID004725-1,0.0026024723487312,0.0149642160052049,0.0045543266102797,0.0172413793103448,0.0949902407286922,0.0104098893949251,0.0,0.0081327260897852,0.0234222511385816,0.0006506180871828,0.0461938841899804,0.0243981782693558,0.038711776187378,0.0065061808718282,0.001626545217957,0.0009759271307742,0.0117111255692908,0.0315549772283669,0.0039037085230969,0.0006506180871828,0.1402081977878985,0.0019518542615484,0.0136629798308392,0.0042290175666883,0.0094339622641509,0.0335068314899154,0.0019518542615484,0.001626545217957,0.0,0.0,0.0,0.0006506180871828,0.0026024723487312,0.0933636955107352,0.0120364346128822,0.0006506180871828,0.0048796356538711,0.11060507482108,0.0065061808718282,0.1698113207547169,0.0045543266102797,0.007156798959011,0.0013012361743656,0.0065061808718282,0.0009759271307742,0.0120364346128822,0.0035783994795055,0.0019518542615484,0.0107351984385165,0.0003253090435914
CID004726-1,0.0121621621621621,0.0213513513513513,0.0129729729729729,0.0072972972972972,0.094054054054054,0.0062162162162162,0.0,0.0021621621621621,0.0064864864864864,0.0008108108108108,0.0154054054054054,0.0191891891891891,0.0397297297297297,0.0,0.0008108108108108,0.0005405405405405,0.0191891891891891,0.0851351351351351,0.0051351351351351,0.0027027027027027,0.1651351351351351,0.0005405405405405,0.057027027027027,0.001081081081081,0.0132432432432432,0.0213513513513513,0.0018918918918918,0.0051351351351351,0.0008108108108108,0.0,0.0,0.0002702702702702,0.0016216216216216,0.0497297297297297,0.0389189189189189,0.004054054054054,0.0067567567567567,0.0143243243243243,0.0118918918918918,0.2062162162162162,0.0108108108108108,0.0116216216216216,0.004054054054054,0.0059459459459459,0.0005405405405405,0.0027027027027027,0.0002702702702702,0.0016216216216216,0.0089189189189189,0.0021621621621621
CID004727-1,0.0079778573754477,0.0074894171279713,0.0032562683165092,0.0040703353956366,0.03158580267014,0.0047215890589384,0.0,0.0,0.0006512536633018,0.0,0.0022793878215564,0.0037447085639856,0.0166069684141973,0.0006512536633018,0.0001628134158254,0.0003256268316509,0.0040703353956366,0.0691957017258222,0.0454249430153044,0.004233148811462,0.3972647346141322,0.0004884402474763,0.1437642461738847,0.0004884402474763,0.0045587756431129,0.0172582220774991,0.0,0.0026050146532074,0.0,0.0,0.0009768804949527,0.0,0.0013025073266037,0.0283295343536307,0.0009768804949527,0.0153044610875936,0.0006512536633018,0.0055356561380657,0.0029306414848583,0.1561380657766199,0.0003256268316509,0.0065125366330185,0.0,0.0006512536633018,0.0003256268316509,0.0001628134158254,0.0029306414848583,0.0008140670791273,0.0030934549006838,0.0001628134158254
CID004728-1,0.008695652173913,0.0291203235591506,0.0006066734074823,0.041860465116279,0.0548028311425682,0.0293225480283114,0.0,0.0006066734074823,0.0062689585439838,0.0004044489383215,0.0153690596562184,0.0159757330637007,0.0382204246713852,0.0080889787664307,0.0002022244691607,0.0002022244691607,0.0056622851365015,0.0675429726996966,0.0076845298281092,0.0042467138523761,0.2131445904954499,0.0002022244691607,0.0301314459049545,0.0,0.0080889787664307,0.0054600606673407,0.0,0.0040444893832153,0.0,0.0,0.0,0.0006066734074823,0.0012133468149646,0.0887765419615773,0.0010111223458038,0.0,0.006066734074823,0.0548028311425682,0.0056622851365015,0.2117290192113245,0.0018200202224469,0.0103134479271991,0.0004044489383215,0.000808897876643,0.0002022244691607,0.000808897876643,0.0058645096056622,0.0014155712841253,0.0115267947421638,0.0010111223458038
CID004729-1,0.0204043075760438,0.0285282448516909,0.0049121481201587,0.0109578688834309,0.0549782731910069,0.0088796523710561,0.0,0.0003778575477045,0.0011335726431135,0.0001889287738522,0.0043453617986019,0.0107689401095786,0.0326846778764405,0.0005667863215567,0.0,0.0003778575477045,0.0064235783109767,0.0644247118836198,0.0171925184205554,0.0028339316077838,0.3172114112979406,0.0001889287738522,0.1441526544492726,0.0,0.0156810882297373,0.0151143019081806,0.0005667863215567,0.0034007179293406,0.0,0.0,0.0,0.0,0.002267145286227,0.0230493104099754,0.0005667863215567,0.0056678632155677,0.0024560740600793,0.0083128660494993,0.0047232193463064,0.1594558851313054,0.0,0.0128471566219535,0.0,0.0001889287738522,0.0,0.0001889287738522,0.0090685811449083,0.0005667863215567,0.0043453617986019,0.0
CID004730-1,0.0053542009884678,0.0111202635914332,0.0012355848434925,0.0102965403624382,0.0477759472817133,0.0227896760021965,0.0001372872048325,0.0016474464579901,0.0068643602416254,0.0001372872048325,0.0112575507962657,0.008374519494783,0.0232015376166941,0.00054914881933,0.0,0.0004118616144975,0.0059033498077979,0.0248489840746842,0.014552443712246,0.0333607907742998,0.3942888522789676,0.0009610104338275,0.0840197693574958,0.0138660076880834,0.0027457440966501,0.0101592531576057,0.0001372872048325,0.0056287753981328,0.0,0.0,0.000823723228995,0.0001372872048325,0.0017847336628226,0.0818231740801757,0.0006864360241625,0.0056287753981328,0.00109829763866,0.0336353651839648,0.0015101592531576,0.1105161998901702,0.0001372872048325,0.0057660626029654,0.0001372872048325,0.0019220208676551,0.0001372872048325,0.0001372872048325,0.0079626578802855,0.0009610104338275,0.0034321801208127,0.0001372872048325
CID004731-1,0.0044766574291195,0.0127904497974845,0.0029844382860797,0.0038371349392453,0.301215092730761,0.004689831592411,0.0,0.0014922191430398,0.0134299722873587,0.0006395224898742,0.044340225964613,0.034960562779791,0.0769558729481986,0.0004263483265828,0.0014922191430398,0.0019185674696226,0.0253677254316776,0.0407162651886591,0.002131741632914,0.0,0.0748241313152845,0.001065870816457,0.0272862929013003,0.001065870816457,0.0085269665316563,0.0119377531443189,0.0023449157962055,0.0029844382860797,0.0,0.0,0.0,0.0059688765721594,0.0006395224898742,0.0618205073545086,0.0087401406949477,0.0004263483265828,0.0089533148582391,0.0176934555531869,0.0059688765721594,0.145384779364741,0.0025580899594969,0.010445534001279,0.0004263483265828,0.0053293540822852,0.0025580899594969,0.0140694947772329,0.0004263483265828,0.0036239607759539,0.001065870816457,0.0
