Gene,SRR6337113,SRR6337114,SRR6337115,SRR6337116,SRR6337117,SRR6337118,SRR6337119,SRR6337120,SRR6337121
BSCL2,0.8417749365670891,3.0135600991155864,0.7454993259758537,1.538100474136452,2.0789735853732445,1.8342408472520524,1.0729344191259054,1.4079775429927934,1.6684248803723212
BSDC1,23.54266130429224,17.502813313197528,41.242813669360544,39.1647028177555,20.36808827077871,20.93169733038581,17.49735239388091,17.953123600478953,17.47951740754787
BSG,190.28220116233365,156.1981848888473,146.94646451846208,198.60153157552065,218.0843228556321,170.81532935442027,196.02234797336413,216.0532312169528,202.6861628972377
BSN,0.0236061129326323,0.010155745597179,0.0545349771360072,0.0314233590981955,0.0144970358901329,0.0752279742101727,0.0123782792452753,0.0060247994044663,0.0596918881832515
BSND,0.1386337380174459,0.1825659414661741,0.7020053636092266,0.3011154500083475,0.1610524448227316,0.1143887794500008,0.0582985159247909,0.0077307252001655,0.2668048075234136
BSPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSPRY,0.5503753481743688,0.7904577516235886,0.6494732900765375,1.7147739671090063,0.7776477329161636,3.087035109098865,0.9850119276665392,0.7097360531054808,1.2162587245593302
BST1,58.781948085770615,24.065696701785,9.70827712566965,39.445391537106026,60.20946807625865,28.78442649976214,49.0565550153792,66.02857853005838,34.824261138990586
BST2,190.6533228885565,240.5726595086061,204.0332532588405,199.42886470528225,178.4805174627023,238.29136730969196,186.8540878350532,284.6280419915347,175.98474923453986
BTAF1,2.649132696469255,1.6851337672443585,39.08085731418504,59.59602855695548,1.6733762243933017,1.7877710113499043,2.3867544110435994,3.24536360094342,3.294847861610944
BTBD1,42.66398814765289,26.23350277826073,46.55394757088954,50.97360325058296,40.910351129203455,39.54123130534753,37.25736085487203,33.10429742791968,41.69892568139367
BTBD10,5.976580073047607,4.682005707053524,11.068829669023092,7.457397235233148,2.751995962613227,4.7195701181644205,2.777015110609641,5.670834170631768,7.039657314019637
BTBD11,0.2257487179742601,5.262794622790623,6.093875185250533,4.42723262687533,2.786626660698184,1.2511212247552854,1.6172681966765328,0.8258688141660141,1.1138960615229696
BTBD16,0.0,0.0,0.1962439272136669,0.0,0.0,0.0,0.0,0.0,0.0
BTBD17,0.0643314543237546,0.0,0.9936220805314304,0.6528405510511953,0.1015901891080662,0.0,0.0883194658585726,0.0,0.1225713470508565
BTBD18,0.1278291596825828,0.2661911114297094,0.5509185220146826,0.4058833056218922,0.1543671542387974,0.0,0.0,0.0,0.1921822354297901
BTBD2,85.22906181914364,82.55517372471951,49.45004415485072,66.28556514471795,89.88256002201125,72.38337215285864,60.52307788779424,85.06638941709497,79.8692106152082
BTBD3,1.5973718923189678e-05,0.0546870507719025,1.6287953959995367,0.0,2.1454486997497044,0.8715355620137867,1.7453344865156966,0.9028306733980236,1.5315454539431495e-10
BTBD6,13.431998918933497,13.703468619816544,45.30397368043106,29.723917619232555,19.03141514413993,15.137821681115948,22.737722923838984,12.50901999216834,19.39792335443374
BTBD7,7.395069468990117,3.7656572515047935,3.1428089730659883,8.121558325199453,6.095482775298228,5.009361777122792,4.918439650109871,4.947326868604041,6.334319898974793
BTBD8,0.3509015096926438,0.1298690206648172,1.840292621767896,0.8518783284574186,0.2159192608079564,0.5486855048430376,0.0,0.9737402970024208,0.2485086659195293
BTBD9,0.0863793755959117,0.018530020969726,0.0295134551532618,0.1326835581690461,0.0512786919156668,8.1845269205646e-05,6.281601777998824e-09,0.0,0.2014436706407484
BTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTD,7.6147970567792544,5.4242348358656844,5.534406240400044,8.238068907408802,9.6599156515942,7.459835258637469,7.706141969471233,8.28880210765227,9.746418949339548
BTF3,915.5690855795108,861.7496233350639,734.6605174478592,861.1812378890584,1101.2816456167172,959.794268913338,918.3482078355148,916.5705983951472,1117.3549664499635
BTF3L4,48.932048398363655,33.37411243502987,31.01618684545289,53.92914249320778,44.45136205087596,50.76763676804889,40.28725780775597,46.70947586745355,48.63427128714076
BTG1,285.8931455052704,232.4019223977664,330.23556990746863,261.6716134903232,203.95884068396128,309.3397757843585,235.4885231008953,216.3476327356678,225.9607163221609
BTG2,146.18943766786109,111.3552492189734,203.1133995237681,165.45325278821727,116.89269648641712,124.29543056057786,101.21655631029252,131.64344484152974,121.74052217570892
BTG3,5.7492981336545625,6.24403475238876,20.90083116156822,14.309060112458427,4.262352659603799,9.912368374884576,4.9765406214655865,3.625686044405161,6.257144185587863
BTG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTK,43.90200384814414,23.70254407551827,30.61410804430228,43.95414059677511,43.65507028136471,18.42994137447,40.5783127686331,44.33970191518755,53.67616186118347
BTLA,9.093516660766635,3.7935936605775167,14.248776726765565,12.728266589432645,11.242649826776445,6.295030694829707,5.315690085219546,7.446505448214119,8.158535754171972
BTN1A1,0.1149659478676735,0.0,0.079181171095358,0.2817990029749005,0.2420683452380541,0.1810317376361513,0.1286659389530078,0.0938942382123968,0.1703694835870387
BTN2A1,4.157621887650228,11.285409490761454,36.15419088870478,19.1556448941489,4.100963729262178,7.423620984105739,3.676840752459773,4.435005827684148,9.087519297922691
BTN2A2,5.019673931643292,2.9400518302613268,9.843734532784458,7.594627669197222,3.130364755857183,4.351016607886585,4.005163759382847,4.474182693834705,2.9172087021834763
BTN3A1,35.49046112578275,27.54591068337561,192.04117897610809,145.64477050447204,34.84377358609776,38.657277003451966,31.597527184551712,28.24130820794404,36.585484427973306
BTN3A2,108.01616766456792,152.9572466493801,225.3772877238028,196.4996363855205,103.8144154193722,161.99775816802608,58.50666847131093,129.48204520853378,129.16020475146294
BTN3A3,48.16274779543468,34.43058007633432,81.43065782351711,79.11579433534067,42.653392768997264,46.14968734005083,42.370449668415496,48.01418214380065,59.93488903550313
BTNL2,0.0,0.0,0.0355068158318781,0.0,0.0,0.0,0.0,0.2837436846802431,0.0
BTNL3,0.0,0.9996428042327336,0.0,0.7740480683969572,0.0,0.0,0.1231987942871468,0.0,0.0
BTNL8,0.9812662428384852,0.0,2.2870495382740708,1.6441667706832546,2.1054937648148884,1.6760353231405354,0.3471152392530837,0.0939153847084975,0.3905745783267261
BTNL9,0.4206838444391431,0.5340672699553921,2.1079435133340425,0.9291721069346776,0.4905290113140856,0.3479330636223697,0.3296687372458776,0.5478856519107622,0.3294004697752503
BTRC,3.9423740424792286,2.4972684330663366,5.733484294574857,4.776948751460458,3.204370061852784,3.1727800436156355,1.8444981195953185,2.432324203296393,3.802447928122056
BUB1,1.3662129028502397,0.5151897943388285,0.3225051052681779,0.7273237849300689,1.9803806162757216,0.5544574865267812,0.6521029331336669,0.7296484613825316,1.1692112095068825
BUB1B,0.5302508708501494,0.0,0.2898716493595572,0.2049173066698299,0.4227391603252925,0.1258934585473994,0.0537891181204606,0.0554108686160727,0.1750048283112531
BUB3,100.84614694630646,75.51258139645458,110.95478882000285,103.21742383809,83.95636800079207,84.93399494136831,80.59002474285872,87.17024889198292,93.10472387066878
BUD13,6.749854574678445,4.538155034505211,9.718168150148408,9.849599715113916,8.177365968777035,5.554347528957193,4.769360561049632,6.3940280707429205,7.0615744330960855
BUD31,44.03012407425706,62.16110844654126,72.81183607202756,50.16989163818261,49.18883909353262,59.40111344674962,48.25962291324135,43.71669360698772,44.72495850945285
BVES,0.1283420139218278,0.2251963880796729,1.444262695680666,0.7142358144366849,0.0564968438479686,0.2543916045026428,0.1094755971501677,0.1126582290858207,0.1244021436971439
BX004987.4,0.0239277293106204,0.2616960241377769,1.623755359267181,0.2593841804210752,0.1120785060133286,0.0374540440054396,0.2435940934774759,0.2388350335763749,0.160982602045922
BX072566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYSL,0.29407956927168,0.1876740310215814,1.1170694525556957,1.4827417948262998,0.7449578896434704,1.2459567462482704,0.6828220008980875,0.4503406609228132,0.8016791683579034
BZRAP1,2.03399145928254,0.8977819988117948,25.976346317783516,16.555510653807158,1.6560859870433338,4.851396904504855,2.5630681677197047,1.340747496752705,4.193665675952996
BZW1,85.26163720426491,49.76834582324176,98.5318109594154,117.75249819898475,101.74130569321898,95.72503318231672,79.89965077955891,66.39788310683376,104.7145863595952
BZW2,27.54156681059257,16.112937838422553,29.97927970283845,29.31716350292489,24.757949748896166,17.798229617051774,21.83365020420704,15.407879276875803,19.5601676175215
C10orf10,0.139834567455678,0.2498921849229756,0.2981964987837439,0.9362536638329484,0.0679455434823587,0.0725903160756472,0.2676600855335185,0.2841384192741244,0.2049448571504977
C10orf105,0.9421988735667686,1.3558774872175792,2.020926734970454,3.764195815705128,0.3910828027088135,0.6903628219082094,1.0335805175190864,1.0249923547186734,0.8496572484004605
C10orf107,0.0,0.0,0.1376745200697312,0.0979941924934597,0.0,0.0,0.0,0.0,0.0
C10orf11,0.1911940810169912,0.2410068037851801,1.4768430609094707,0.4621120181082813,1.02895718099812,0.2241251789137853,0.1099461386036354,0.1805444459656552,0.1574968392652905
C10orf113,0.0,0.0,1.4789216764387874,0.0,0.0,0.0,0.0,0.0,0.0
C10orf12,2.201746754481729,0.6524290247369915,1.8858040299675296,3.0971081798269773,1.6832813919947065,1.8130953354606407,1.698046843203321,1.1255412325886307,2.4369183531602827
C10orf120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf128,8.145093776605954,10.53708106821978,35.77695506052441,30.826884878819477,22.53279423465461,14.096265201168013,10.53033278619065,15.032111463343464,20.814774873910817
C10orf131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960358493522228
C10orf2,4.603057313432744,2.9499355068590485,3.182878591018653,4.10418518773804,3.9334810058831446,2.684708063004959,2.8367369004679563,4.966970336828116,4.188164545900967
C10orf32,38.784144796441566,41.17741851048888,42.48459312880396,45.36604893989925,48.40195025777256,47.00383961255038,40.109378956256144,51.09465187476439,36.53521541003244
C10orf35,5.71534193804758,5.701598662071838,5.317297036968496,1.7151471716886253,3.7068038960036462,5.233254039863266,2.845833697566212,3.635576097966141,2.603587170007648
C10orf53,0.0,0.0,0.110785706546241,0.0,0.0,0.0,0.0,0.0,0.0
C10orf54,230.29464629481308,278.81438811753617,285.7375012051918,353.6828700667658,255.541047288799,264.1797012981308,298.0745884375312,306.8784936323433,240.5402533329499
C10orf55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768729355048164,0.0
C10orf62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf67,0.0703764951456245,0.1319404640461478,0.9340831914082466,0.280383158100971,0.1255774358318067,0.0673524601641449,0.0610954264802791,0.1521544616235872,0.0382539329580636
C10orf71,0.0,0.0,0.0,0.0117984740298843,0.0,0.0,0.0,0.0,0.0
C10orf76,4.805309513294994,7.9331790357270595,8.011568247464046,13.004469078732344,1.626121599464458,5.005896326725042,4.994146671974238,5.01344925082193,3.2467052617911296
C10orf82,0.0,0.0,0.0,0.1465356681492381,0.0,0.0,0.0,0.0,0.1395970874997347
C10orf88,1.8717688317675127,0.274563556226217,1.4430623846587398,2.221850139475509,0.6524798966910854,0.8195961449179696,0.5819366976669856,1.717529257662188,2.921485650855422
C10orf90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574242768954709,0.0
