,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
TRMT1,0.022035038,0.02440807,0.051875845,0.021281082,0.046097185,0.036072318,0.020162506,0.021997409,0.015844451,0.025099052
NACC1,0.0053678225,0.010300905,0.0049155434,0.0040867976,0.013989359,0.017256938,0.007669044,0.003655738,0.010439348,0.019714942
AC005546.1,7.5359945e-05,0.0,0.0,0.0,0.00015236043,0.00036653856,0.0,0.0,0.0,7.296291e-05
AC011446.1,0.00013441223,0.0,0.0,0.00012875514,0.0,0.0,0.0009286615,0.0,0.0,0.00040498364
STX10,0.02589069,0.052244134,0.031145982,0.013112751,0.041651458,0.068933375,0.0326418,0.020892272,0.036733724,0.079849936
IER2,0.15482377,0.26419908,0.12558834,0.32321396,0.25826445,0.45996892,0.37292716,0.22576055,0.17187053,0.40482974
AC011446.2,0.0005272844,0.000556213,0.00038664963,0.000947054,0.0011052722,0.000965711,0.0009524845,0.002492002,0.0,0.0016711626
CACNA1A,0.0013390693,0.003377306,0.0023703456,0.0008882742,0.0022115752,0.0085246265,0.0018733582,0.0015937556,0.0,0.0067827217
CCDC130,0.016830094,0.02905512,0.014527871,0.01276547,0.021626288,0.036052477,0.01846558,0.0075048455,0.032555405,0.031698775
MRI1,0.012583845,0.024991224,0.0096387835,0.007822342,0.015752774,0.028834036,0.015346543,0.0069090924,0.03071381,0.015157113
AC008686.1,0.0013642309,0.0011213967,0.0011848931,0.00053189765,0.0010962732,0.0008350961,0.0019280603,0.00060852733,0.0,0.00017541432
C19orf53,0.2575378,0.35358468,0.2487402,0.22338195,0.32693043,0.3190195,0.21993187,0.13369627,0.2329373,0.33391026
ZSWIM4,0.011878526,0.008601039,0.002028611,0.004613748,0.007636038,0.015479439,0.022186039,0.10875167,0.01110199,0.0037149377
AC020916.2,0.0,0.00010130215,0.0,4.3990873e-05,0.0,0.00020104746,0.0,0.0,0.0,0.0
AC020916.1,0.23658523,0.11234469,0.08731116,0.21954474,0.121267326,0.13394254,0.38915223,0.4097001,0.22115055,0.0778464
NANOS3,0.00081999926,0.0011489677,0.0001988729,0.00060318515,0.0005143174,0.0037483987,0.0006241504,0.007298375,0.0,0.0007268003
C19orf57,0.00037744906,0.0004174756,0.0001679748,5.2318795e-05,0.00028711383,0.00061132404,0.0014489335,0.0,0.0030489182,0.003978886
CC2D1A,0.012628854,0.017995154,0.0105808,0.01206153,0.013172944,0.037731763,0.013890034,0.0028931897,0.02093993,0.07176485
PODNL1,0.00016557971,0.049122397,0.00016818881,9.581376e-05,0.00095894263,7.110887e-05,0.00017104713,0.0,0.0020693208,0.0015468318
DCAF15,0.008694993,0.008883838,0.008318088,0.0036961653,0.011690229,0.01764944,0.009197041,0.0019500473,0.003927294,0.013515232
RFX1,0.010515096,0.022652945,0.011082105,0.005597165,0.013108105,0.022026703,0.01596897,0.007128538,0.0033758949,0.014564174
AC022098.4,0.00076542364,0.0,4.782015e-05,0.00095778954,0.00070606533,0.00038366794,0.00011047351,0.0,0.0,0.000395445
RLN3,1.4556767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022098.2,0.00024302842,0.0,5.6885932e-05,8.05901e-05,0.0,0.0,0.0,0.0,0.0,3.8525814e-05
IL27RA,0.04020239,0.00852589,0.022941059,0.019233888,0.026686411,0.04281665,0.039170045,0.010098386,0.006069575,0.0040384126
PALM3,3.5199817e-05,0.0,0.0,1.1989152e-05,0.0,0.0,0.0,0.0,0.0019934413,0.0011351386
MISP3,0.0006539527,0.0020616157,0.00010140935,0.0034916603,0.0,0.0026517028,0.0005534006,0.002181863,0.0030489182,0.017166762
C19orf67,0.00020577606,0.0,0.0,0.0001959978,0.00031905976,0.0,0.00016574199,0.0,0.0,3.7225902e-05
SAMD1,0.005541351,0.015196552,0.0029712596,0.002811841,0.013589348,0.02481642,0.005149069,0.0011523059,0.01106287,0.020303763
PRKACA,0.0059351744,0.024904598,0.005177223,0.005279456,0.026958406,0.03644907,0.010361435,0.005995042,0.008788943,0.014106305
AC022098.3,1.2320672e-05,0.0,4.791002e-05,0.0001555407,0.001067751,0.0,0.00015646085,0.0,0.0,0.00020837242
ASF1B,0.0030816444,0.0018421165,0.0025451737,0.0015279929,0.004231202,0.002622093,0.0038193916,0.0,0.0,0.02359107
AC022098.1,0.004055403,0.0033575713,0.0045484183,0.0037122972,0.010237103,0.006665016,0.0038030497,0.00515069,0.0035549712,0.002048967
ADGRL1,0.0019510201,0.016132621,0.00034637173,0.00069517153,0.001595948,0.012520785,0.007621432,0.0046290993,0.007244445,0.008751455
AC011509.2,3.5162597e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011288109,0.0,0.0
AC011509.1,1.7304232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01841,0.0003643455,0.00028848392,0.0003939394,9.826247e-05,0.00035695187,0.0,0.00030849272,0.0,0.0,7.462413e-05
LINC01842,0.0008843968,0.0005950547,0.0020094626,0.00018023928,0.0010194113,0.0,0.0008787242,0.0010480393,0.0,0.0034029982
ADGRE5,0.19836229,0.06365591,0.11314668,0.051802155,0.14916731,0.02613365,0.27505848,0.059371386,0.04285274,0.06947056
AC008569.1,0.00018358849,0.0,0.00026673876,1.7404827e-05,0.0,0.00039364016,0.0,0.0,0.0,0.0
DDX39A,0.035028126,0.049638588,0.051108465,0.031852357,0.051107913,0.06585049,0.038431697,0.03240569,0.041217677,0.07598796
PKN1,0.035386488,0.032530118,0.021978559,0.014175817,0.056140754,0.08712403,0.04097245,0.023572732,0.03615924,0.0029334577
PTGER1,4.540907e-05,0.009159189,0.0,1.9449755e-05,0.0,0.0010137084,0.0024349024,0.0011795542,0.0,0.0005149332
GIPC1,0.010522165,0.037172858,0.0031182785,0.00573327,0.009781857,0.033325795,0.008910487,0.0075058085,0.034109507,0.060490146
DNAJB1,0.38173777,0.25046775,0.16207077,0.29449457,0.21417159,0.18288915,0.17913228,0.081525475,0.13046767,0.3079876
TECR,0.11309433,0.12948664,0.05666319,0.18697333,0.08481763,0.13437806,0.075211324,0.057775375,0.1875659,0.2770204
NDUFB7,0.11779919,0.27657714,0.11047834,0.21477151,0.20939042,0.29992965,0.13694037,0.10368632,0.37813523,0.5049594
CLEC17A,4.845752e-05,0.0,0.0041333362,0.00017017628,0.00073535985,0.00076349825,0.00023752626,0.0,0.0,2.593676e-05
ADGRE3,1.9104293e-05,0.0,0.0,4.588523e-05,0.011923085,9.894199e-05,0.0,0.001263979,0.0,4.1638545e-05
ZNF333,0.0061452403,0.017280634,0.0053282348,0.0030046937,0.007967869,0.015893804,0.006473963,0.005710562,0.006616754,0.0037333984
ADGRE2,0.002425028,0.008144679,0.001443943,0.0011964202,0.070620514,0.002186102,0.003235654,0.048458416,0.009538994,0.0009455494
OR7A5,2.7262508e-05,0.0,0.0,0.0,0.0,0.00047236297,0.00030062426,0.0,0.0,0.00023634116
OR7C1,1.5529637e-05,0.00035687682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7A17,0.0,0.0,5.5958157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A6,0.00030983353,0.0,0.00019746686,6.282954e-05,0.0001415205,0.00049192464,0.0005300435,0.0,0.004155614,0.00027615737
CCDC105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP14,4.9726306e-05,0.00025029888,0.0,4.3106887e-05,0.0,0.0,0.0,0.0,0.0,0.00035163667
OR1I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYDE1,5.2320076e-05,0.033712372,0.0,0.00010207282,0.0,0.015700147,0.0,0.0,0.03498188,0.0
ILVBL,0.0060181106,0.03705096,0.0058905673,0.013651699,0.016560167,0.04407893,0.010054827,0.0053665354,0.046986714,0.0913146
AC003956.1,4.130995e-05,0.00038228408,4.5109115e-05,0.0001294652,0.0,0.0,0.00021206177,0.0,0.0,0.00012948421
NOTCH3,0.0017878483,0.07290655,0.0018041716,0.00085398613,0.0025419826,0.02701561,0.0021160683,0.004033639,0.0,0.0032193789
AC004257.1,0.00017143395,0.0005207638,0.00011730152,1.5044561e-05,0.00021024379,0.0003931809,0.0,0.0009974927,0.0,0.00019759961
EPHX3,2.6702835e-05,0.0012298774,0.00015309837,0.00051545835,0.00068906194,0.0003574896,0.0,0.0,0.0,0.0007943204
BRD4,0.05529436,0.08924537,0.062128246,0.026749507,0.102295145,0.100060806,0.06806323,0.02927397,0.07882939,0.07582077
AC005776.2,0.0005772884,0.0007432751,0.00042010302,0.00031978198,0.0013833322,0.00049614697,0.001114107,0.0003971127,0.0,9.7995115e-05
AKAP8,0.015023712,0.016700769,0.014763589,0.011661158,0.017866375,0.028972376,0.01641788,0.011510374,0.010129672,0.026253227
AKAP8L,0.015740493,0.018245496,0.017069098,0.011554567,0.0180808,0.030174708,0.021535553,0.011518876,0.0107521005,0.026240192
WIZ,0.003216236,0.013628914,0.0028446838,0.004318826,0.008343584,0.025022762,0.0058185416,0.0,0.0067729065,0.012914767
RASAL3,0.050303962,0.0028409092,0.027446566,0.010128924,0.014695681,0.023770442,0.05153263,0.010254438,0.0059326994,0.0012512555
PGLYRP2,0.011697259,0.000491145,0.00060157926,0.020510418,0.00085935974,0.0016412216,0.0037223618,0.0027715124,0.0016964803,0.00035460145
CYP4F22,0.0007982635,0.00025327204,9.62978e-05,7.2975716e-05,0.00014294563,0.0002480642,0.00053870154,0.0,0.0,0.0
AC093072.1,3.0409417e-05,0.0,0.0001231885,4.22215e-05,0.00016081704,0.0,0.00013810485,0.0,0.0,0.0
CYP4F8,0.00072934903,0.0019566405,0.00060978136,0.00037674027,0.0013610255,0.0021014079,0.00048798116,0.0011466753,0.0,0.00069766626
CYP4F3,0.0013211205,0.0017375334,0.001025735,0.000764977,0.0019769294,0.001857151,0.00090550503,0.0027728193,0.0011294255,0.027644848
CYP4F12,0.0003265049,0.011939508,0.00029336687,0.00049694785,0.00048419394,0.0017827941,0.0007075094,0.0,0.0,0.074177116
OR10H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR10H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004597.1,0.0,0.000588843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR10H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR10H1,0.0,0.0,4.6653324e-05,0.0,0.0,0.00017088222,0.0,0.0,0.0,0.0
LINC01764,0.00028070208,0.00022449762,6.540749e-05,0.00044438805,0.00010809804,0.0,0.0005731032,0.0014811931,0.0,0.0012799207
CYP4F2,9.181057e-05,0.000710706,0.00010477932,0.000106231164,6.705822e-05,0.0,0.0,0.0,0.0,0.043749444
CYP4F11,4.4686196e-05,0.0002352275,0.0,0.00010139554,3.4287103e-05,0.0,0.0,0.0,0.0,0.012274337
OR10H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01855,0.0,0.0,0.0,0.0,0.000141946,0.0,0.0,0.0,0.0,0.0
TPM4,0.06053611,0.46550652,0.07767187,0.10494002,0.2438667,0.39393476,0.11110619,0.08594511,0.1220624,0.21719067
AC008894.1,1.2620432e-05,0.0,0.0,0.0,0.00017207206,0.0,0.0,0.0,0.0,0.0
RAB8A,0.040418264,0.056121577,0.05005153,0.050695132,0.096338816,0.05994443,0.04951258,0.022418778,0.04888448,0.09797697
AC008894.2,0.000110280336,0.0,6.766239e-05,0.0004024533,0.00023268629,0.0,0.00033043657,0.0,0.0,0.00039871183
HSH2D,0.014827252,0.0042828503,0.053228326,0.09430561,0.030517573,0.003881553,0.07240252,0.0038428681,0.0,0.028151719
CIB3,2.7422915e-05,0.0,0.00017146106,0.00048047327,0.0014078605,0.0,0.0,0.0,0.0,0.0
FAM32A,0.028232042,0.06731026,0.032399494,0.019912247,0.046284944,0.07653169,0.03623286,0.014334917,0.023390803,0.090259135
AC020911.1,0.0012845176,0.0011931187,0.00070986786,0.00047652613,0.0004319946,0.0013083396,0.0010248722,0.0,0.0,0.0008695193
AP1M1,0.021127773,0.035067387,0.019366328,0.013569673,0.031943996,0.035031356,0.029678112,0.004496493,0.026902243,0.020703338
AC020911.2,0.0032440217,0.0017177645,0.0020394179,0.0065340595,0.0022021371,0.0074270708,0.0063390704,0.0025216152,0.0026481252,0.0008047014
KLF2,0.071378715,0.06289592,0.1257326,0.1859851,0.092498414,0.41864032,0.06270938,0.04369005,0.042245332,0.03263164
AC020917.3,0.003474789,0.004898916,0.0035884983,0.0017912572,0.0041025747,0.010946595,0.0058994074,0.0011426321,0.0114960335,0.0030278715
EPS15L1,0.013576158,0.02563696,0.019939024,0.007477081,0.013691422,0.031744774,0.02435647,0.014542459,0.025328135,0.014380765
AC020917.2,0.00024365511,0.0,0.00044860505,9.817669e-05,0.00016774477,0.00044701566,0.00081825204,0.0,0.0,0.0002476006
CALR3,1.3908329e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008764.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf44,0.00064006593,0.006295795,0.0010487089,0.00071851636,0.000655599,0.004278868,0.00088461605,0.0,0.0019684755,0.0017416071
CHERP,0.015928194,0.028064553,0.021306839,0.01089477,0.018187411,0.0346291,0.02263132,0.011899386,0.027690012,0.022681111
AC008764.6,0.004275264,0.0064085503,0.0055711167,0.0026189738,0.0076183234,0.01074337,0.007023984,0.00538576,0.002064269,0.004907013
SLC35E1,0.02724516,0.02546775,0.014222735,0.014334133,0.03973414,0.032771923,0.047463834,0.018740967,0.03720432,0.028726896
AC008764.3,0.00017746029,0.0,0.00013607563,0.0001368844,0.0001439398,0.000103074024,0.0,0.0,0.0,6.0933948e-05
AC008764.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008764.8,0.004661869,0.0072874217,0.005584659,0.0049728556,0.0053304015,0.006939131,0.0066863783,0.003190422,0.00207135,0.0061419015
MED26,0.007818669,0.007933983,0.0070368177,0.008678265,0.026584001,0.0064045307,0.01561202,0.00577196,0.009843155,0.011374837
AC008764.4,1.9103223e-05,0.0,0.0,0.0,3.0915107e-05,0.0,0.0,0.0,0.0,0.0
AC008764.2,5.1928404e-05,0.0,0.0,0.0,0.0,0.0002465151,0.0003162053,0.0,0.002118935,0.0
AC024075.3,4.1393487e-05,0.0,0.0,7.513115e-05,0.0,0.0,0.0,0.0,0.0,0.0
SMIM7,0.057455745,0.15074132,0.06384208,0.068196096,0.08070873,0.13763514,0.07566058,0.04020955,0.123229206,0.107175656
TMEM38A,0.00072106445,0.0039615678,0.0015227535,0.0011193102,0.0012912991,0.0045443466,0.00072016515,0.0006270027,0.0,0.0016291525
NWD1,0.0008232401,0.00095810316,0.00067720516,0.00035501353,0.0015223437,0.0015200363,0.0013243644,0.0011564536,0.0,0.00097113644
SIN3B,0.005370753,0.016391346,0.007038107,0.0057784105,0.011917944,0.046669807,0.0031029882,0.004297963,0.019355511,0.008521842
F2RL3,0.00081350846,0.0035290224,0.00075501116,0.0013482933,0.0008032486,0.20156416,0.002035431,0.0,0.0028145963,0.00029299394
CPAMD8,0.00011317561,0.005764619,0.0003429758,0.0023265427,0.0017033472,0.016052999,0.0017540008,0.0036310186,0.0018160173,0.00032925716
AC020908.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAUS8,0.0050061094,0.009619875,0.005011961,0.002294003,0.0144862635,0.007297932,0.006950659,0.0046054553,0.0034145522,0.009190048
AC020908.1,4.3553187e-05,0.0,0.00010652429,2.414584e-05,9.465888e-05,0.00043582215,0.0,0.0,0.0,0.0
MYO9B,0.031709824,0.0576793,0.0379505,0.014210836,0.11888651,0.04216678,0.03563467,0.035165407,0.021705054,0.019398512
AC020908.3,0.00040681942,0.0004800908,0.00032083076,0.00034078068,0.00051339384,0.0006874792,0.00037586287,0.0,0.0020059906,0.00020922783
AC020913.1,8.50571e-05,0.0,0.00015316361,1.1581337e-05,5.9451704e-05,0.0,0.0,0.0,0.0024853991,1.506781e-05
AC020913.3,3.8629114e-05,0.00024728486,0.0,4.5540368e-05,0.00014594596,0.0,0.0,0.0,0.0,3.989272e-05
AC020913.2,0.000121759644,0.0,0.00012684635,8.664576e-05,6.202728e-05,0.0,0.00019605982,0.0,0.0,0.0
USE1,0.037441783,0.06047093,0.04922559,0.048293915,0.036723785,0.056842558,0.043205794,0.028518071,0.04878384,0.05852101
OCEL1,0.014212314,0.03654947,0.014183023,0.021349315,0.025453603,0.04059609,0.018305669,0.0065220315,0.041072857,0.06900973
NR2F6,0.0005059574,0.017818406,0.00040830535,0.0045440383,0.0022388564,0.023642775,0.00076050684,0.0038375657,0.014003246,0.0622401
AC010646.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USHBP1,0.0016782267,0.0006545843,0.0017599706,0.00093739195,0.0020144037,0.06072529,0.0018502933,0.0012179491,0.0023547218,0.0004807799
BABAM1,0.03818276,0.072668105,0.03853867,0.043954775,0.05564036,0.067276835,0.049145762,0.019469928,0.058411825,0.08246498
AC010463.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKLE1,0.00040123003,0.0009254951,0.0012273534,0.00043070893,0.00053880713,0.0018235889,8.7991946e-05,0.0,0.0,0.00046316022
ABHD8,0.0032770652,0.007919487,0.0033820022,0.006719338,0.009644706,0.005106534,0.005363587,0.0021844802,0.004538186,0.002105678
MRPL34,0.04323694,0.079108745,0.035084985,0.056692302,0.068313345,0.089369856,0.0321727,0.034215637,0.03788746,0.15547594
DDA1,0.027987598,0.05173344,0.022158349,0.02425886,0.03558437,0.041439813,0.03654957,0.020097794,0.030952843,0.049644727
ANO8,0.00047769598,0.0012770819,0.00010065486,0.000452006,0.00067600695,0.0014808979,0.00024547844,0.00095772615,0.001320863,0.0012835575
GTPBP3,0.0116243595,0.01946588,0.010611182,0.01639791,0.008793096,0.017808547,0.016191646,0.006845,0.0047949394,0.013923035
PLVAP,0.0044151237,0.011804916,0.0033077886,0.0036904535,0.008968786,0.93035555,0.004628273,0.0013565312,0.008237804,0.0020099098
AC010463.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC194,4.807643e-05,0.0,4.4335826e-05,2.1557997e-05,5.2893214e-05,0.0,0.0002960269,0.0,0.0,7.9439495e-05
BST2,0.08664308,0.4356574,0.09985501,0.16990608,0.23341113,0.4483638,0.2679428,0.20814697,0.12600899,0.07702518
BISPR,0.018614557,0.013274742,0.020831347,0.013265804,0.018219532,0.017164081,0.017255105,0.008944228,0.008368317,0.010577408
MVB12A,0.017787667,0.08342397,0.014507999,0.021661231,0.04066765,0.10211989,0.025567872,0.010885311,0.045381572,0.10461679
AC010319.4,0.00011306821,0.00035051338,0.00011147774,3.353873e-05,0.0,0.0007677149,0.0,0.0,0.0,0.00032494293
AC010319.3,0.0008049452,0.0008540038,0.00077971775,0.00037905062,0.00061111565,0.0013977861,0.001308092,0.0,0.0024203302,0.00032145463
TMEM221,0.00021127617,0.000822814,0.00014644564,0.00014628712,0.00020349333,0.0007504109,0.00029150743,0.0,0.0,0.00014496085
AC010319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXNL1,4.6968937e-05,0.0,4.387622e-05,5.5996385e-05,5.9866103e-05,0.00015430387,0.00020570311,0.0,0.0,0.0
SLC27A1,0.003112982,0.018019838,0.0009946882,0.0025729665,0.013177192,0.011307533,0.00465762,0.007272174,0.038532566,0.0023567667
AC010618.3,0.0042468053,0.0075515267,0.0048685693,0.0017697504,0.0044727167,0.008402965,0.007052303,0.0,0.01172708,0.0047402433
PGLS,0.08332911,0.14122662,0.102823,0.045931943,0.2893848,0.1545746,0.13763177,0.04551848,0.13286337,0.21926741
AC010618.2,5.965183e-05,0.0,0.0,3.0232608e-05,0.0,0.0007124792,0.0,0.0010453184,0.0,0.00019852852
FAM129C,0.0026851217,0.0012889968,0.049111832,0.001037534,0.0057385447,0.0026146413,0.0030351297,0.0,0.0,0.001056875
COLGALT1,0.005420999,0.042151153,0.0064850007,0.0032943613,0.04308694,0.050583676,0.009215236,0.004506879,0.011208058,0.014190156
UNC13A,0.0009819338,0.0020159115,0.001109542,0.0006728888,0.00055043324,0.004039153,0.0019530865,0.0,0.0058755623,0.0013392576
AC008761.2,0.00019194609,0.0,5.839017e-05,4.581902e-05,9.9772835e-05,0.0,0.0,0.0,0.0,5.9883365e-05
MAP1S,0.003925753,0.014730872,0.0037366985,0.0036498224,0.012868401,0.028064003,0.004518251,0.0035691848,0.0052398164,0.023372812
AC008761.1,1.5106077e-05,0.0,0.0,0.0,8.678146e-05,0.0,0.0,0.0,0.0,0.0
FCHO1,0.0063361563,0.0015833083,0.009536163,0.002857105,0.009482512,0.004860189,0.005887046,0.0003971127,0.0,0.0030965526
B3GNT3,6.532951e-05,0.0,0.00017569862,0.0001666351,9.902051e-05,0.0033661097,0.00048458905,0.0,0.0,0.034827862
INSL3,0.001282444,0.0004535337,0.0009381589,0.0001403811,0.0008417165,0.0030298948,0.0007751969,0.0,0.0022708229,0.0
JAK3,0.031735662,0.007840057,0.024796536,0.0064354944,0.021635342,0.02896169,0.031664375,0.0077822986,0.002066286,0.0012820394
RPL18A,1.5461392,1.3730047,1.8784354,1.2203592,1.476686,1.314407,1.4212568,1.2512482,1.005782,1.3385148
SLC5A5,0.00065893796,0.00033449734,0.0003488429,9.653107e-05,0.00016954982,0.0,0.0007576528,0.0,0.0,0.0
CCDC124,0.036500264,0.11371307,0.031312063,0.03470406,0.0743703,0.106837444,0.043005552,0.0314329,0.07126052,0.10473405
KCNN1,0.012536314,0.0033274281,0.002454769,0.010380403,0.015804471,0.0063952724,0.011097736,0.037876144,0.0017411163,0.0051687732
ARRDC2,0.022344397,0.034279842,0.034225248,0.002629177,0.035880543,0.070641555,0.031122645,0.026925007,0.025860112,0.013605161
IL12RB1,0.048763994,0.006718186,0.01649896,0.009346525,0.024126442,0.002910455,0.059560232,0.0053817946,0.005024958,0.003912037
MAST3,0.010068954,0.008426496,0.013108684,0.0031270161,0.009705374,0.012697561,0.01592076,0.0007853349,0.009445887,0.012308973
AC007192.2,0.00012596113,0.000248456,4.3665023e-05,2.989866e-05,8.9633846e-05,0.0,0.0,0.0,0.0,8.5761436e-05
PIK3R2,0.0005812605,0.0033329222,0.00030588434,0.00039780917,0.0015983209,0.0015808371,0.0010385725,0.0,0.0,0.0016396506
AC007192.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI30,0.0046451706,0.0027174584,0.026608411,0.02500013,0.3882509,0.0037929134,0.0038100176,0.009906525,0.0,0.009553403
MPV17L2,0.00342511,0.006543497,0.006292558,0.012534345,0.011484166,0.018123146,0.003097789,0.0038532633,0.005659673,0.017880484
RAB3A,0.0012114702,0.0038699019,0.0015113761,0.001488406,0.00512629,0.0042928513,0.0003200721,0.0013192607,0.0026133722,0.0052264975
AC005759.1,2.3269664e-05,0.00047953517,0.0002922804,0.00055645657,9.9473196e-05,0.00037309833,0.00030880235,0.0,0.0,0.00017743553
PDE4C,0.0021793277,0.008777744,0.0017847463,0.0016810186,0.00226593,0.007438511,0.0015600316,0.0,0.0033762888,0.10285966
IQCN,0.0025454839,0.007048393,0.0020865344,0.0011788283,0.0020788198,0.010059592,0.0021423972,0.004490697,0.014129987,0.003795949
JUND,0.37124142,0.41477272,0.23556247,0.35035038,0.36475918,0.3602999,0.3739336,0.54680234,0.291774,0.39856938
LSM4,0.0714305,0.08970017,0.07378915,0.050991368,0.1384581,0.13224305,0.09160009,0.06289351,0.06588122,0.25401437
PGPEP1,0.0124835605,0.026784392,0.00652294,0.02400747,0.021154031,0.023751859,0.022808157,0.01951646,0.010685414,0.04034423
GDF15,0.0007889475,0.0065271966,0.0006148428,0.0013978912,0.004186946,0.0027531814,0.0013991421,0.0019612215,0.0025909112,0.10547943
LRRC25,0.00035053905,0.00043860136,0.0007634291,0.00034461942,0.044368535,0.0,0.0070859916,0.00437754,0.0,0.00020019413
SSBP4,0.03762631,0.056139454,0.04349873,0.013246971,0.04787764,0.0671099,0.044424187,0.022415716,0.016982846,0.024222368
ISYNA1,0.0075694714,0.05734625,0.0039732987,0.0019121395,0.0045375293,0.041949477,0.022323212,0.011307576,0.07305397,0.0041764923
AC010335.1,2.5461195e-05,0.00019461157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELL,0.014916294,0.026615143,0.007448155,0.023825055,0.022053769,0.020313593,0.020160627,0.009475827,0.020653378,0.018287653
AC005387.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP8,0.122874245,0.22217609,0.09271901,0.094179206,0.15507406,0.18214907,0.14309904,0.061412584,0.24675478,0.20012274
AC005387.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXD1,0.036823332,0.057511017,0.03439447,0.029119182,0.054722004,0.08294777,0.038085464,0.019216884,0.062188186,0.07648032
AC005253.1,0.005714059,0.0021736328,0.0049042143,0.0024013259,0.0035136938,0.003260032,0.004725821,0.0053995084,0.006842038,0.0024387517
AC005253.2,5.1400068e-05,0.0,5.9719092e-05,4.1724572e-05,0.0,0.0,0.0,0.0,0.0,0.00016679673
UBA52,1.1916336,0.9420162,1.3557156,0.6681483,1.2543758,0.96859694,1.1196549,0.799523,0.70008993,0.915855
CRLF1,0.00043426346,0.0029027082,0.00014145758,0.00012906901,0.00015930804,0.0,0.0003498267,0.0,0.0,0.0003152861
REX1BD,0.17544843,0.1463892,0.13252638,0.15065219,0.21127886,0.19329828,0.1824679,0.09893298,0.16022691,0.17283154
TMEM59L,9.752449e-05,0.012762482,0.0,8.2027895e-05,0.0,0.00018400322,0.0,0.0,0.07139483,0.0
KLHL26,0.002462105,0.00909489,0.0018211885,0.0010839525,0.0030504956,0.0038233427,0.0021992854,0.0,0.019642925,0.0039823754
CRTC1,0.003553864,0.016202228,0.0047446038,0.002336686,0.005559123,0.0109849665,0.0033228549,0.004804691,0.009840579,0.007278038
COMP,0.00083193195,0.03132959,0.00053465733,0.00018015738,0.00022081436,0.0002672565,0.00046518474,0.0011948029,0.004630844,5.1095594e-05
UPF1,0.0059140166,0.0114556365,0.0051631466,0.005160993,0.014741604,0.022428453,0.00643113,0.0027495162,0.0,0.021343527
CERS1,2.1978885e-05,0.0,0.0,1.1809519e-05,8.219286e-05,0.0,0.0,0.0,0.014987233,0.0002817172
GDF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPE,0.14991495,0.21893549,0.14595337,0.31887814,0.26955196,0.20495696,0.18247738,0.11835084,0.15215772,0.35752007
AC002985.1,1.608113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX49,0.018102298,0.03489614,0.01745507,0.014957997,0.03415353,0.032163598,0.026532454,0.0113852555,0.021418434,0.055212073
HOMER3,0.00015572585,0.02107189,0.00094744517,0.014703037,0.009158536,0.040410843,0.0,0.005985952,0.0091553405,0.0004686764
